k,t,T
2.574471e-01,2.649445e+00,1.505558e+00
3.142523e-01,2.331761e+00,1.480580e+00
1.000064e+00,2.262727e+00,1.104051e+00
1.002039e+00,1.807446e+00,1.163469e+00
1.360374e+00,1.056228e+00,1.237672e+00
3.451897e-01,2.081868e-01,1.930658e+00
7.474478e-01,1.657613e+00,1.289680e+00
6.335558e-01,2.271505e+00,1.237135e+00
1.678813e+00,2.849723e+00,1.008361e+00
4.667044e-01,2.214565e+00,1.355743e+00
7.491109e-01,1.252883e+00,1.391195e+00
1.090224e+00,2.570057e+00,1.060692e+00
9.998474e-01,1.012025e+00,1.363538e+00
4.285879e-01,6.008791e-01,1.772959e+00
1.877176e+00,2.880566e+00,1.004484e+00
1.147048e+00,2.554170e+00,1.053410e+00
3.636351e-01,2.540441e+00,1.397010e+00
3.958765e-01,5.879304e-01,1.792353e+00
1.965978e+00,2.461595e+00,1.007911e+00
1.556984e+00,1.828770e+00,1.057997e+00
7.803794e-01,2.943972e+00,1.100518e+00
9.510618e-01,2.343269e+00,1.107680e+00
7.903829e-01,1.503980e+00,1.304611e+00
1.307011e+00,2.405526e+00,1.043108e+00
1.469472e+00,1.447274e+00,1.119227e+00
9.107211e-01,1.088593e-01,1.905615e+00
7.701553e-01,2.484861e+00,1.147529e+00
4.622751e-01,2.873644e+00,1.264897e+00
7.058643e-01,2.632703e+00,1.155933e+00
4.790387e-01,1.984263e+00,1.386533e+00
3.586626e-01,1.960906e+00,1.494948e+00
1.492086e+00,1.208270e+00,1.164830e+00
3.186572e-01,4.075411e-01,1.878213e+00
1.295671e-01,2.856362e+00,1.690672e+00
1.838659e+00,2.867646e+00,1.005130e+00
8.767449e-01,9.836623e-01,1.422139e+00
9.192039e-01,2.628500e+00,1.089267e+00
1.027643e+00,3.539271e-01,1.695092e+00
5.162274e-01,2.312541e+00,1.303068e+00
3.323472e-01,8.509965e-01,1.753651e+00
8.517831e-01,1.584131e+00,1.259412e+00
1.165100e+00,2.186565e+00,1.078272e+00
8.948020e-01,2.566535e+00,1.100606e+00
1.762158e+00,2.828431e+00,1.006846e+00
9.102859e-01,7.923786e-01,1.486124e+00
1.482860e+00,2.114661e+00,1.043467e+00
1.288813e+00,1.952230e+00,1.080777e+00
1.340861e+00,2.445864e+00,1.037645e+00
1.829904e+00,3.532067e-01,1.523963e+00
1.995896e+00,2.992355e-01,1.550327e+00
1.690625e+00,1.553761e+00,1.072307e+00
2.615578e-01,2.007457e+00,1.591516e+00
3.481621e-01,3.145936e-02,1.989107e+00
4.438690e-01,2.877352e+00,1.278826e+00
6.965376e-01,1.410786e+00,1.374312e+00
1.965138e+00,5.821830e-01,1.318520e+00
1.671912e+00,1.409180e+00,1.094796e+00
1.350695e+00,2.123050e-01,1.750692e+00
1.270613e+00,1.585688e+00,1.133348e+00
1.736507e+00,9.054814e-02,1.854501e+00
1.705541e+00,1.128320e-01,1.824944e+00
1.229514e+00,1.466769e+00,1.164736e+00
1.663054e+00,6.031267e-01,1.366766e+00
1.057012e+00,2.706140e+00,1.057245e+00
1.194804e+00,1.379339e+00,1.192427e+00
6.674507e-01,2.369790e+00,1.205622e+00
1.677101e+00,2.224252e+00,1.023986e+00
1.766369e-01,4.199523e-02,1.992610e+00
9.864230e-01,8.212680e-01,1.444806e+00
3.495633e-01,2.486644e+00,1.419270e+00
1.234225e+00,6.387378e-01,1.454596e+00
1.318056e+00,6.180543e-01,1.442803e+00
7.698137e-01,2.031642e+00,1.209300e+00
1.516227e+00,2.666978e+00,1.017532e+00
1.759634e+00,2.153359e+00,1.022615e+00
1.158447e+00,6.897833e-01,1.449744e+00
9.169822e-01,2.700755e+00,1.084033e+00
1.951244e+00,1.624110e+00,1.042044e+00
1.112217e+00,2.394190e+00,1.069749e+00
1.511809e+00,2.928778e+00,1.011941e+00
1.068320e+00,1.355651e+00,1.234977e+00
1.809808e+00,2.886667e+00,1.005384e+00
1.801801e+00,2.246997e+00,1.017446e+00
1.639018e+00,1.491845e+00,1.086712e+00
1.919087e+00,2.360024e+00,1.010790e+00
7.148935e-01,1.893991e+00,1.258205e+00
1.982080e+00,1.340253e+00,1.070194e+00
9.032049e-01,6.907966e-01,1.535834e+00
1.786097e+00,9.283354e-01,1.190501e+00
1.086850e+00,2.542892e+00,1.063055e+00
1.736552e+00,2.258651e+00,1.019796e+00
9.468809e-01,2.386810e+00,1.104348e+00
6.562846e-01,1.593787e-02,1.989595e+00
1.390253e+00,2.396993e+00,1.035706e+00
1.169638e-01,2.998031e+00,1.704222e+00
1.890122e+00,1.894288e+00,1.027864e+00
5.264136e-01,1.768544e+00,1.394165e+00
3.211354e-01,1.152627e+00,1.690631e+00
6.554200e-01,1.394955e+00,1.400804e+00
1.554545e+00,2.294037e+00,1.028263e+00
1.130661e+00,8.933055e-01,1.364209e+00
6.944891e-01,2.161993e-01,1.860581e+00
1.941877e+00,1.729678e+00,1.034776e+00
1.919121e+00,4.167140e-01,1.449453e+00
1.964941e+00,9.464611e-01,1.155713e+00
1.152385e+00,6.848628e-01,1.454196e+00
4.639914e-01,2.063926e-01,1.908678e+00
1.073369e+00,1.120256e+00,1.300458e+00
8.892104e-01,2.110740e+00,1.153065e+00
1.466206e-01,1.120795e+00,1.848461e+00
1.761968e+00,1.437762e+00,1.079397e+00
3.490068e-01,2.337361e+00,1.442305e+00
1.389801e+00,2.131374e+00,1.051706e+00
1.499310e+00,5.117064e-01,1.464308e+00
1.933310e+00,3.586101e-01,1.499921e+00
1.065567e+00,1.374690e+00,1.231119e+00
1.377396e+00,2.410412e+00,1.036149e+00
1.740049e+00,1.182141e+00,1.127839e+00
3.054353e-01,1.419877e+00,1.648119e+00
1.710277e+00,1.711796e+00,1.053523e+00
2.025926e-01,1.747297e+00,1.701882e+00
1.355639e-01,1.660311e+00,1.798454e+00
5.472298e-01,2.566870e+00,1.245449e+00
1.834401e+00,3.740399e-01,1.503516e+00
5.564155e-01,2.504389e+00,1.248210e+00
1.579711e+00,7.269105e-01,1.317173e+00
1.565018e+00,1.432006e+00,1.106340e+00
7.399957e-01,1.349303e+00,1.368440e+00
1.706857e+00,2.249581e+00,1.021500e+00
1.698962e-01,6.617212e-01,1.893665e+00
9.854168e-01,4.321747e-01,1.653200e+00
1.725778e+00,2.444351e+00,1.014722e+00
3.835469e-01,1.982529e+00,1.467483e+00
6.590977e-01,4.846318e-01,1.726571e+00
9.815052e-01,1.483701e+00,1.233106e+00
1.991046e+00,1.787866e-01,1.700492e+00
6.230947e-01,6.653277e-01,1.660629e+00
1.504488e+00,1.277908e+00,1.146227e+00
8.533196e-01,2.054536e+00,1.173223e+00
8.507067e-01,2.907568e+00,1.084290e+00
3.158123e-01,2.243538e+00,1.492364e+00
1.511182e+00,2.239267e-01,1.712914e+00
1.884976e+00,1.733073e+00,1.038128e+00
7.294486e-01,2.174717e+00,1.204672e+00
3.582464e-01,2.361157e-01,1.918891e+00
1.037967e+00,1.474820e+00,1.216359e+00
1.567347e+00,1.644788e-01,1.772753e+00
4.724074e-01,6.224025e-01,1.745256e+00
9.864994e-01,1.581978e-01,1.855506e+00
1.574855e-01,7.105658e-01,1.894130e+00
6.977472e-01,2.407641e+00,1.186388e+00
6.122152e-01,6.987334e-01,1.651958e+00
1.939499e+00,3.698383e-01,1.488068e+00
1.446842e+00,1.284409e+00,1.155932e+00
6.227260e-01,1.007114e+00,1.534109e+00
1.238424e+00,1.837371e+00,1.102751e+00
1.672937e+00,2.159585e+00,1.026975e+00
3.846755e-01,2.798058e+00,1.340839e+00
1.055822e+00,1.540744e+00,1.196567e+00
4.295516e-01,1.745856e+00,1.472397e+00
1.177009e-01,8.449358e-02,1.990104e+00
3.750752e-01,1.413328e+00,1.588544e+00
2.041859e-01,1.461945e+00,1.741924e+00
1.547151e+00,2.094039e+00,1.039172e+00
1.432211e+00,4.503316e-02,1.937539e+00
1.842580e+00,8.092423e-01,1.225126e+00
1.982776e+00,3.489256e-01,1.500653e+00
9.663597e-01,2.995422e+00,1.055318e+00
1.163753e+00,1.011349e+00,1.308214e+00
7.099437e-01,1.444464e+00,1.358621e+00
2.416912e-01,1.191666e+00,1.749750e+00
7.969874e-01,1.812912e+00,1.235777e+00
2.922282e-01,8.269391e-01,1.785327e+00
9.398494e-01,2.899319e+00,1.065551e+00
1.118588e+00,1.567282e+00,1.173229e+00
1.132244e+00,2.543406e+00,1.056148e+00
1.976464e+00,1.473999e+00,1.054296e+00
1.051198e+00,7.865551e-01,1.437436e+00
1.824667e+00,2.665963e+00,1.007716e+00
1.348680e+00,2.753645e+00,1.024385e+00
1.866014e+00,2.281874e+00,1.014150e+00
1.875752e+00,1.759557e+00,1.036865e+00
8.325330e-01,1.311058e+00,1.335713e+00
2.697992e-01,1.862708e+00,1.604982e+00
6.528888e-01,9.156245e-01,1.550020e+00
1.270057e+00,1.688636e+00,1.117107e+00
1.142016e+00,2.581281e-01,1.744691e+00
6.065870e-01,2.415524e+00,1.231026e+00
3.000264e-01,1.353663e+00,1.666220e+00
2.375460e-01,2.412593e+00,1.563774e+00
1.676864e+00,9.583211e-01,1.200493e+00
4.950870e-01,5.445862e-01,1.763671e+00
2.903317e-01,4.606041e-01,1.874828e+00
1.668726e+00,4.019064e-01,1.511365e+00
3.797672e-01,1.922556e+00,1.481849e+00
6.109385e-01,2.268090e+00,1.250158e+00
1.033973e+00,4.618821e-01,1.620286e+00
1.766901e+00,1.010946e+00,1.167589e+00
3.655904e-01,1.804816e+00,1.516943e+00
1.890718e+00,2.809020e-01,1.587954e+00
5.165308e-01,2.512604e+00,1.273122e+00
8.845449e-01,1.199504e+00,1.346104e+00
1.064755e+00,2.329565e+00,1.083708e+00
1.530374e+00,2.200350e+00,1.034481e+00
4.494100e-01,2.789183e+00,1.285508e+00
3.292586e-01,1.244213e-01,1.959861e+00
1.013129e+00,5.172798e-01,1.592105e+00
5.603874e-01,2.966653e+00,1.189669e+00
2.467336e-01,2.232381e+00,1.576486e+00
1.855047e+00,7.220939e-01,1.261972e+00
1.862579e+00,2.584092e+00,1.008123e+00
2.071656e-01,2.767597e+00,1.563634e+00
5.497681e-01,6.823162e-01,1.687210e+00
1.290505e+00,2.098915e+00,1.066626e+00
1.824993e+00,2.814446e+00,1.005879e+00
4.958762e-01,2.592160e+00,1.276542e+00
8.466374e-01,5.959944e-01,1.603752e+00
1.556211e+00,6.535219e-01,1.361672e+00
1.556538e+00,6.762474e-01,1.349027e+00
5.068265e-01,2.986079e+00,1.220155e+00
7.815815e-01,5.249737e-01,1.663445e+00
1.065501e+00,2.570695e+00,1.064630e+00
1.780771e+00,2.903639e+00,1.005681e+00
7.903155e-01,1.924257e+00,1.218543e+00
9.810608e-01,1.655102e+00,1.197157e+00
1.620203e+00,1.535259e+00,1.083123e+00
1.229091e+00,6.877374e-01,1.429432e+00
5.455705e-01,1.150358e+00,1.533871e+00
8.543894e-01,6.772563e-01,1.560660e+00
1.973614e+00,2.474095e+00,1.007575e+00
5.983090e-01,4.844118e-01,1.748392e+00
1.978833e+00,1.101716e+00,1.113029e+00
5.980643e-01,8.511553e-01,1.601069e+00
1.362753e+00,2.007063e+00,1.064885e+00
4.591900e-01,1.952749e-01,1.914234e+00
1.100999e-01,1.351634e+00,1.861729e+00
1.115339e+00,2.007452e+00,1.106566e+00
1.440118e+00,7.931726e-01,1.319096e+00
2.322700e-01,1.295462e+00,1.740154e+00
1.090844e+00,1.712558e+00,1.154412e+00
8.088513e-01,1.238006e+00,1.367378e+00
4.337999e-01,2.803169e+00,1.296409e+00
1.517927e+00,9.149285e-01,1.249376e+00
1.240367e-01,8.275808e-01,1.902442e+00
1.777958e+00,1.697006e+00,1.048938e+00
3.490682e-01,1.047595e+00,1.693723e+00
9.282812e-01,1.921980e+00,1.167942e+00
1.088724e-01,1.814322e+00,1.820756e+00
1.496820e+00,2.400876e+00,1.027497e+00
9.005651e-01,3.585989e-01,1.724016e+00
5.790745e-01,2.450101e+00,1.242006e+00
3.344973e-01,4.029956e-01,1.873890e+00
1.838942e+00,6.688606e-01,1.292294e+00
1.761068e+00,1.552527e+00,1.064952e+00
7.174207e-01,2.226887e+00,1.202379e+00
2.713566e-01,1.517160e+00,1.662529e+00
5.017113e-01,2.974268e+00,1.224872e+00
9.082341e-01,1.973606e+00,1.166544e+00
8.663067e-01,6.253448e-01,1.581735e+00
1.924866e+00,1.394590e-02,1.973513e+00
1.664049e+00,1.193657e+00,1.137202e+00
1.211413e+00,1.579552e+00,1.147565e+00
1.743953e+00,1.789807e+00,1.044098e+00
1.777841e+00,2.416919e+00,1.013611e+00
1.639915e+00,3.265100e-01,1.585407e+00
6.114669e-01,7.551317e-01,1.630187e+00
1.984004e+00,4.273738e-01,1.428309e+00
4.406541e-01,2.342471e+00,1.356215e+00
1.822112e+00,2.166391e+00,1.019305e+00
1.970250e+00,2.000343e-01,1.674275e+00
9.113939e-01,1.223760e+00,1.327808e+00
1.660600e+00,3.700146e-01,1.540940e+00
8.553996e-01,1.426577e+00,1.295144e+00
1.225350e+00,5.195506e-01,1.529072e+00
1.572610e+00,4.141391e-01,1.521378e+00
4.973422e-01,2.216394e+00,1.332104e+00
2.904106e-01,2.078961e+00,1.546756e+00
1.759423e+00,1.474227e-01,1.771531e+00
1.757515e+00,1.544128e+00,1.066282e+00
7.953677e-01,1.467818e+00,1.311158e+00
1.400421e+00,8.568396e-01,1.301213e+00
1.361584e+00,5.848633e-01,1.450976e+00
1.400154e+00,2.643622e+00,1.024687e+00
4.843676e-01,2.394912e+00,1.313481e+00
1.896044e+00,1.250885e+00,1.093319e+00
7.953921e-01,1.474708e+00,1.309446e+00
1.771924e+00,1.924119e+00,1.033061e+00
1.893404e+00,1.495028e-01,1.753468e+00
6.304622e-01,7.786245e-01,1.612079e+00
2.060990e-01,2.626544e+00,1.581975e+00
1.932583e+00,1.067125e+00,1.127160e+00
1.815233e+00,4.160294e-01,1.469921e+00
1.445577e+00,2.471849e+00,1.028065e+00
1.733040e+00,1.404970e+00,1.087609e+00
1.088122e+00,4.657968e-02,1.950579e+00
1.602224e-01,9.376057e-01,1.860514e+00
4.359934e-01,1.823067e+00,1.451651e+00
7.673869e-01,5.560091e-01,1.652676e+00
1.958381e+00,1.163940e+00,1.102342e+00
5.657045e-01,2.195190e+00,1.288855e+00
1.863542e+00,9.626260e-01,1.166311e+00
1.910100e+00,4.941123e-01,1.389145e+00
1.286004e+00,1.575787e-02,1.979939e+00
7.114572e-01,1.119679e-02,1.992066e+00
4.084060e-01,2.040169e+00,1.434649e+00
5.297669e-01,1.144957e-01,1.941147e+00
1.764861e+00,1.966736e+00,1.031085e+00
1.099283e+00,8.207331e-01,1.405669e+00
5.192963e-01,1.473239e+00,1.465312e+00
1.011679e+00,6.703789e-01,1.507525e+00
7.179536e-01,1.649088e+00,1.306062e+00
4.112226e-01,2.831364e+00,1.312135e+00
9.077394e-01,2.170349e+00,1.139441e+00
1.401389e+00,2.727765e-01,1.682314e+00
5.686068e-01,1.051511e+00,1.549967e+00
1.811821e+00,8.502796e-01,1.214262e+00
1.263306e-01,1.664957e+00,1.810313e+00
1.562242e+00,1.001485e+00,1.209180e+00
7.330548e-01,4.729809e-01,1.707003e+00
1.250173e+00,2.316704e+00,1.055228e+00
1.671985e+00,1.217344e+00,1.130631e+00
1.979906e+00,1.722685e+00,1.033016e+00
1.943416e+00,1.212179e+00,1.094821e+00
1.578776e+00,5.863448e-01,1.396251e+00
7.492682e-01,2.778791e-01,1.812040e+00
5.397453e-01,2.382035e+00,1.276459e+00
1.152312e+00,6.746549e-01,1.459593e+00
1.909785e+00,1.267893e+00,1.088797e+00
6.052774e-01,1.506212e+00,1.401850e+00
1.428010e+00,2.821923e+00,1.017779e+00
8.119398e-01,7.624624e-02,1.939970e+00
1.728423e+00,2.329139e+00,1.017850e+00
8.884830e-01,8.199794e-01,1.482614e+00
5.319893e-01,4.760038e-02,1.974995e+00
1.666615e+00,2.184001e+00,1.026255e+00
1.484287e+00,2.435231e+00,1.026928e+00
8.538713e-01,9.975565e-01,1.426653e+00
1.987673e-01,1.093325e-01,1.978503e+00
7.843259e-01,6.396712e-01,1.605494e+00
1.732421e+00,1.519282e+00,1.071932e+00
1.652693e+00,8.450212e-01,1.247447e+00
3.785855e-01,1.890597e+00,1.488824e+00
1.385184e+00,2.824937e+00,1.019979e+00
1.054667e+00,1.544749e+00,1.196087e+00
1.005849e+00,1.138305e+00,1.318236e+00
1.613133e+00,1.442126e+00,1.097652e+00
8.092070e-01,2.522802e+00,1.129838e+00
1.502153e+00,2.977254e-01,1.639397e+00
7.398910e-01,1.878054e+00,1.249186e+00
1.203411e+00,1.739503e+00,1.123275e+00
1.296641e+00,1.724925e+00,1.106820e+00
1.708960e+00,2.436669e+00,1.015543e+00
1.785049e+00,2.758452e+00,1.007270e+00
2.739085e-01,2.097301e+00,1.563004e+00
1.804623e+00,2.151780e+00,1.020586e+00
1.060456e+00,2.877552e+00,1.047287e+00
1.722573e+00,9.798772e-01,1.184906e+00
4.400070e-01,1.315315e+00,1.560600e+00
1.471247e+00,1.958493e+00,1.056055e+00
1.429895e-01,1.120107e+00,1.852004e+00
1.110676e+00,9.780527e-02,1.897062e+00
1.725768e+00,7.380847e-01,1.279777e+00
2.970919e-01,2.037437e+00,1.545907e+00
8.835214e-01,2.963879e+00,1.072901e+00
1.799005e+00,1.560220e+00,1.060395e+00
1.295096e+00,1.596205e+00,1.126535e+00
9.702774e-01,2.607127e+00,1.079688e+00
1.234528e+00,6.309420e-01,1.458904e+00
1.433662e+00,2.098315e+00,1.049377e+00
1.980006e+00,1.301912e+00,1.075941e+00
2.934145e-01,4.899182e-02,1.985728e+00
1.786907e-01,1.845439e+00,1.719094e+00
1.986321e+00,2.105047e+00,1.015279e+00
7.500311e-01,8.045791e-01,1.546916e+00
4.692456e-01,1.697178e-01,1.923449e+00
1.922791e+00,2.746693e+00,1.005086e+00
2.950091e-01,6.606104e-01,1.822928e+00
2.502499e-01,1.549598e+00,1.678557e+00
1.375816e+00,1.487075e+00,1.129258e+00
1.788142e+00,2.844763e+00,1.006178e+00
1.670768e+00,2.699833e+00,1.010990e+00
1.602995e+00,1.625706e+00,1.073829e+00
1.418965e+00,2.293000e+00,1.038632e+00
1.939779e+00,1.360434e+00,1.071437e+00
1.196351e+00,7.347254e-01,1.415202e+00
1.126742e+00,6.171917e-01,1.498867e+00
1.197314e+00,2.429529e+00,1.054535e+00
1.265657e+00,2.830383e+00,1.027812e+00
1.728394e+00,2.055105e+00,1.028666e+00
1.931244e+00,1.298491e+00,1.081455e+00
2.376953e-01,2.150432e-01,1.950170e+00
1.216925e+00,1.826548e+00,1.108308e+00
1.037624e+00,2.602023e+00,1.067211e+00
5.961614e-01,2.749398e+00,1.194158e+00
1.704465e+00,6.939791e-01,1.306400e+00
1.116176e+00,1.338851e+00,1.224385e+00
1.733895e+00,1.876525e+00,1.038631e+00
1.522177e+00,3.437781e-01,1.592567e+00
1.755137e+00,4.536351e-01,1.451043e+00
8.964168e-01,6.085524e-02,1.946910e+00
1.863947e+00,2.593719e+00,1.007950e+00
8.444954e-01,2.842507e+00,1.090674e+00
1.614462e+00,6.928728e-01,1.326731e+00
1.018735e+00,3.695162e-01,1.686301e+00
1.344119e+00,1.317087e+00,1.170278e+00
1.802255e+00,1.579902e+00,1.057996e+00
1.009510e+00,8.866138e-01,1.408589e+00
1.364182e+00,2.091809e+00,1.057636e+00
8.164020e-01,1.456041e+00,1.304613e+00
1.281285e-01,2.054795e+00,1.768528e+00
1.643925e-01,1.517667e+00,1.779196e+00
7.944008e-01,1.517431e+00,1.299558e+00
1.634836e+00,2.625716e+00,1.013669e+00
9.939367e-01,4.564324e-01,1.635296e+00
1.111477e+00,2.535578e+00,1.059711e+00
1.812583e+00,1.097974e+00,1.136672e+00
1.303901e+00,1.250128e+00,1.195921e+00
3.662775e-01,8.286727e-01,1.738212e+00
1.694212e+00,8.773502e-01,1.226182e+00
9.320741e-01,1.547778e+00,1.236302e+00
2.429347e-01,9.075631e-01,1.802135e+00
1.437003e+00,1.345952e+00,1.144549e+00
4.901773e-01,5.670801e-01,1.757320e+00
7.361700e-01,9.339355e-01,1.502814e+00
3.751511e-01,9.405948e-01,1.702672e+00
1.019727e+00,1.126949e+00,1.316896e+00
1.390097e+00,2.485620e+00,1.031579e+00
1.948400e+00,1.101955e+00,1.116829e+00
9.896527e-01,4.648565e-02,1.955038e+00
7.327794e-01,1.710434e+00,1.285541e+00
1.636045e-01,3.451400e-01,1.945098e+00
2.000177e-01,2.236863e+00,1.639280e+00
1.502687e+00,1.098693e+00,1.191859e+00
2.416137e-01,2.784753e+00,1.510260e+00
1.312892e+00,1.906211e+00,1.081868e+00
1.592442e+00,1.087083e+00,1.177087e+00
2.942009e-01,2.770420e+00,1.442613e+00
1.277989e+00,2.742239e-01,1.704367e+00
2.584220e-01,1.104180e+00,1.751755e+00
2.776822e-01,1.323284e+00,1.692496e+00
3.868489e-01,2.810575e+00,1.337136e+00
9.805249e-01,1.138858e+00,1.327365e+00
1.168483e+00,8.709713e-01,1.361420e+00
1.043443e+00,8.751455e-01,1.401252e+00
6.275371e-01,3.263304e-01,1.814823e+00
9.820962e-01,1.723524e+00,1.184028e+00
7.699852e-01,2.141975e+00,1.192186e+00
2.009590e-01,7.472867e-01,1.860558e+00
1.393458e+00,6.214913e-01,1.420621e+00
1.618256e+00,2.549028e+00,1.016164e+00
5.843842e-01,1.496019e+00,1.417175e+00
1.434498e-01,1.520809e-02,1.997821e+00
9.113565e-01,5.621513e-01,1.599104e+00
6.258684e-01,2.664868e+00,1.188651e+00
3.499375e-01,8.749001e-02,1.969848e+00
1.253622e+00,8.687241e-01,1.336536e+00
9.802223e-01,1.561019e+00,1.216504e+00
7.028214e-01,2.212188e+00,1.211237e+00
5.465729e-01,1.151118e+00,1.533034e+00
1.235069e+00,2.305241e+00,1.058010e+00
1.554688e+00,5.677102e-01,1.413701e+00
7.591013e-01,9.425469e-02,1.930951e+00
3.091263e-01,1.640989e+00,1.602135e+00
1.979706e+00,1.903288e-02,1.963022e+00
1.343799e+00,2.752995e+00,1.024737e+00
1.564837e+00,1.777224e+00,1.061972e+00
9.265025e-01,1.890418e+00,1.173517e+00
1.004061e+00,2.056639e+00,1.126819e+00
1.160782e-01,1.560139e+00,1.834354e+00
3.132804e-01,2.260939e+00,1.492477e+00
1.918177e+00,1.112277e-02,1.978891e+00
3.868192e-01,1.930686e+00,1.473868e+00
5.870033e-01,9.744871e-01,1.564380e+00
1.293762e+00,4.770757e-01,1.539441e+00
9.226324e-01,7.025744e-01,1.522977e+00
6.022571e-01,1.431364e+00,1.422296e+00
1.085447e-01,8.673720e-02,1.990629e+00
9.929642e-01,2.677602e+00,1.070035e+00
8.450386e-01,8.099682e-01,1.504365e+00
1.127634e-01,1.976352e+00,1.800227e+00
2.414068e-01,1.174996e+00,1.753029e+00
8.105468e-01,3.209367e-01,1.770948e+00
2.338581e-01,1.795582e+00,1.657105e+00
6.088838e-01,8.702325e-01,1.588681e+00
5.662344e-01,2.777778e+00,1.207448e+00
9.533262e-01,2.210805e+00,1.121527e+00
1.541861e+00,1.098484e+00,1.183836e+00
2.991993e-01,2.976633e+00,1.410407e+00
8.120243e-01,2.988229e+00,1.088344e+00
1.653615e+00,2.556236e+00,1.014596e+00
7.708474e-01,8.368492e-01,1.524619e+00
1.187301e+00,4.208408e-01,1.606734e+00
1.193156e+00,2.105565e+00,1.081084e+00
2.962929e-01,2.839081e+00,1.431193e+00
2.139824e-01,2.206972e+00,1.623596e+00
1.333262e+00,1.449784e+00,1.144722e+00
4.353721e-01,1.945990e+00,1.428601e+00
1.287913e+00,2.136320e-02,1.972861e+00
1.125295e+00,1.557056e+00,1.173401e+00
5.276195e-01,2.986320e+00,1.206875e+00
5.374197e-01,4.026523e-01,1.805418e+00
1.315196e+00,2.355413e-01,1.733606e+00
1.844278e+00,2.045503e+00,1.022995e+00
1.413165e-01,1.162952e+00,1.848450e+00
1.602038e+00,1.139960e+00,1.161015e+00
1.284704e-01,1.545099e+00,1.819960e+00
9.701322e-01,1.234507e+00,1.301907e+00
1.028675e+00,1.270452e+00,1.270663e+00
1.233066e+00,1.776842e+00,1.111809e+00
1.677400e+00,2.589961e-01,1.647627e+00
1.025347e+00,2.061955e-02,1.979080e+00
1.927395e+00,6.549240e-01,1.283003e+00
1.328018e+00,3.901277e-02,1.949510e+00
7.554956e-01,1.677758e+00,1.281524e+00
1.987847e-01,2.426576e-01,1.952908e+00
6.266952e-01,1.595811e+00,1.367847e+00
6.749674e-01,1.187191e+00,1.448738e+00
1.101338e+00,1.158353e+00,1.279225e+00
1.857033e-01,2.929542e+00,1.580407e+00
1.174842e-01,1.910089e+00,1.798991e+00
7.098779e-01,6.726482e-01,1.620333e+00
1.341047e+00,1.429658e+00,1.147013e+00
2.055255e-01,7.632789e-01,1.854812e+00
1.822428e+00,1.387894e+00,1.079712e+00
5.466157e-01,2.949635e+00,1.199425e+00
1.818818e+00,1.292184e+00,1.095346e+00
3.278295e-01,1.933885e+00,1.530474e+00
1.077054e+00,2.448662e+00,1.071551e+00
1.690889e+00,1.893279e+00,1.040708e+00
1.545278e+00,2.874255e+00,1.011778e+00
4.467272e-01,1.859133e+00,1.435820e+00
7.039096e-01,1.822674e+00,1.277205e+00
1.892661e+00,1.300328e+00,1.085343e+00
1.452004e+00,2.584677e+00,1.023448e+00
1.287248e+00,1.098925e+00,1.243026e+00
1.236609e-01,1.087298e-01,1.986644e+00
8.445966e-01,2.955550e+00,1.082394e+00
1.913199e+00,1.420370e+00,1.066043e+00
5.538996e-01,2.456529e+00,1.256489e+00
7.895196e-01,1.607957e+00,1.280968e+00
1.928236e+00,1.842292e+00,1.028657e+00
5.611051e-01,1.269733e+00,1.490439e+00
1.981691e+00,1.348939e+00,1.069032e+00
3.436377e-01,8.175889e-01,1.755063e+00
1.394445e+00,2.957390e+00,1.016181e+00
2.212117e-01,1.015343e+00,1.798831e+00
8.496829e-01,4.123744e-01,1.704415e+00
1.163481e+00,5.582059e-01,1.522327e+00
1.925810e+00,1.048835e+00,1.132675e+00
1.036076e+00,1.435465e-01,1.861806e+00
1.798541e+00,1.590276e+00,1.057259e+00
2.480237e-01,4.264910e-01,1.899623e+00
9.873486e-01,1.660005e+00,1.194173e+00
2.506670e-01,4.867998e-01,1.885127e+00
1.362599e+00,2.983021e+00,1.017169e+00
1.089202e+00,2.047730e-01,1.800084e+00
1.303716e+00,1.734791e+00,1.104176e+00
4.831863e-01,2.834066e+00,1.254264e+00
8.676059e-01,1.413364e+00,1.293393e+00
8.460851e-01,2.797434e+00,1.093774e+00
1.082478e+00,5.049474e-01,1.578918e+00
1.983516e+00,5.143774e-01,1.360495e+00
1.728231e+00,2.036686e+00,1.029603e+00
6.201180e-01,1.041383e+00,1.524253e+00
4.950437e-01,1.501691e+00,1.475493e+00
3.171429e-01,1.499626e-01,1.953554e+00
5.297153e-01,1.622967e+00,1.423285e+00
1.360550e-01,1.623390e+00,1.801821e+00
1.492382e+00,3.412014e-01,1.600975e+00
1.923115e-01,1.755144e+00,1.713528e+00
4.737675e-01,1.242972e+00,1.554949e+00
1.969269e+00,2.560272e+00,1.006462e+00
1.143596e-01,1.528036e+00,1.839671e+00
9.854922e-01,8.722209e-01,1.423345e+00
1.634193e+00,3.358681e-01,1.577600e+00
1.133247e+00,2.907855e+00,1.037056e+00
1.445226e+00,2.135783e+00,1.045653e+00
7.607106e-01,2.145160e+00,1.195568e+00
1.227397e+00,2.013409e+00,1.084479e+00
1.784554e+00,8.099439e-02,1.865421e+00
1.024380e+00,1.277753e+00,1.270116e+00
1.015185e+00,2.695991e+00,1.064769e+00
1.224997e+00,1.234105e-01,1.859695e+00
