v0,theta,R
2.829083e+00,1.259538e+00,4.666811e+00
1.574575e+00,1.113048e+00,1.965740e+00
2.298546e+00,2.688260e-01,2.705694e+00
2.932901e+00,1.036574e-01,1.770556e+00
2.767193e+00,8.931901e-01,7.480104e+00
2.230703e+00,5.799378e-01,4.561798e+00
1.525679e+00,1.333305e+00,1.064509e+00
2.127042e+00,9.493448e-01,4.283267e+00
2.131548e+00,3.871881e-01,3.177133e+00
1.906187e+00,6.791635e-01,3.551843e+00
1.302757e+00,7.596732e-01,1.694929e+00
1.230670e+00,5.720144e-01,1.378707e+00
1.590310e+00,8.980761e-01,2.465139e+00
2.654111e+00,1.358597e+00,2.900648e+00
1.295451e+00,6.828176e-01,1.642998e+00
1.507957e+00,3.441683e-01,1.444525e+00
2.751306e+00,1.089834e+00,6.209371e+00
2.890466e+00,9.012508e-01,8.131521e+00
2.551725e+00,1.013695e+00,5.844281e+00
8.434445e-01,6.499610e-01,6.854591e-01
2.950516e+00,1.002354e+00,7.898786e+00
2.722851e+00,1.088060e+00,6.096602e+00
2.285431e+00,8.553499e-01,5.172162e+00
2.585360e+00,8.118667e-01,6.674725e+00
2.290912e+00,4.096588e-01,3.834813e+00
1.213587e+00,5.369432e-01,1.294673e+00
9.737166e-01,1.356601e-01,2.541006e-01
1.861907e+00,5.502702e-01,3.090395e+00
2.483286e+00,3.057845e-01,3.540633e+00
2.580433e+00,8.107699e-01,6.650065e+00
6.792869e-01,1.409403e+00,1.463705e-01
2.503556e+00,6.103881e-01,5.887751e+00
7.655850e-01,1.418511e+00,1.757679e-01
8.947377e-01,8.960554e-01,7.810299e-01
1.870216e+00,1.381814e+00,1.290758e+00
1.143206e+00,1.585018e-01,4.073943e-01
2.682256e+00,1.073708e+00,6.031219e+00
1.938111e+00,3.835582e-01,2.607088e+00
1.997223e+00,5.599243e-01,3.590147e+00
1.921772e+00,5.045236e-01,3.125653e+00
2.605502e+00,3.791408e-01,4.668377e+00
7.227321e-01,1.414534e+00,1.605999e-01
1.423013e+00,9.931542e-01,1.852660e+00
5.389482e-01,1.373442e-01,7.878782e-02
1.176098e+00,1.191723e-01,3.265672e-01
2.219401e+00,2.967597e-01,2.754878e+00
2.108179e+00,1.017550e+00,3.973904e+00
2.920145e+00,1.285907e+00,4.599989e+00
1.024242e+00,1.074765e+00,8.782361e-01
2.136358e+00,5.886380e-01,4.215175e+00
2.223181e+00,1.276294e+00,2.745745e+00
1.367203e+00,5.678589e-01,1.695100e+00
5.350672e-01,4.888651e-01,2.374062e-01
1.901436e+00,1.267207e+00,2.062809e+00
7.502995e-01,8.103030e-01,5.622511e-01
1.529886e+00,1.082668e+00,1.938930e+00
1.282984e+00,2.691001e-01,8.437503e-01
2.661225e+00,1.337735e+00,3.182892e+00
1.376106e+00,1.038243e+00,1.656658e+00
9.757906e-01,1.298311e+00,4.935976e-01
1.000776e+00,1.208335e+00,6.641063e-01
1.194795e+00,2.801294e-01,7.585995e-01
2.989960e+00,1.158601e+00,6.563053e+00
1.833276e+00,1.386753e+00,1.209355e+00
2.754833e+00,1.313576e+00,3.734203e+00
1.675003e+00,1.012962e+00,2.520036e+00
1.400099e+00,1.341532e+00,8.676761e-01
1.951061e+00,1.231561e+00,2.389060e+00
1.822312e+00,1.567582e-01,1.024160e+00
2.274236e+00,1.311963e+00,2.559457e+00
7.070583e-01,8.552607e-01,4.950593e-01
1.255524e+00,3.041177e-01,9.007523e-01
1.310510e+00,1.419616e+00,5.114099e-01
1.078891e+00,8.047834e-01,1.163131e+00
1.176204e+00,1.234575e+00,8.617542e-01
1.050981e+00,6.400618e-01,1.058227e+00
1.654574e+00,4.483726e-01,2.138897e+00
2.458815e+00,1.457279e+00,1.360837e+00
1.575631e+00,1.198887e+00,1.680986e+00
2.389548e+00,1.483726e-01,1.669639e+00
2.590211e+00,1.236874e+00,4.154970e+00
6.803078e-01,2.958052e-01,2.581132e-01
2.097597e+00,5.684489e-01,3.992189e+00
1.129379e+00,3.806753e-01,8.799648e-01
1.257480e+00,1.397076e-01,4.361006e-01
1.065541e+00,8.854829e-01,1.112708e+00
1.027793e+00,3.007036e-01,5.976910e-01
6.328277e-01,1.272277e+00,2.251428e-01
1.815522e+00,4.488797e-01,2.577341e+00
2.800273e+00,1.012131e+00,7.049018e+00
2.411336e+00,4.183876e-01,4.317220e+00
7.898710e-01,5.701874e-01,5.669907e-01
1.662939e+00,3.720435e-01,1.872983e+00
9.951351e-01,1.039175e+00,8.654533e-01
7.336863e-01,1.023531e+00,4.783906e-01
1.379069e+00,7.230182e-01,1.887050e+00
2.491316e+00,3.007984e-01,3.512717e+00
2.261625e+00,2.133479e-01,2.116898e+00
1.045452e+00,1.191436e+00,7.519550e-01
6.833676e-01,6.808223e-01,4.568143e-01
1.657101e+00,2.889410e-01,1.499996e+00
1.598791e+00,1.438240e+00,6.697532e-01
2.987863e+00,1.091177e-01,1.932830e+00
5.000926e-01,1.238032e-01,6.129371e-02
1.376194e+00,1.422102e+00,5.549618e-01
2.944148e+00,2.587050e-01,4.287464e+00
1.408839e+00,2.437649e-01,9.297824e-01
1.203511e+00,1.108217e+00,1.156892e+00
5.638972e-01,5.608515e-01,2.864495e-01
1.208536e+00,6.568793e-01,1.412577e+00
1.655355e+00,6.459401e-01,2.634304e+00
9.080300e-01,3.509495e-01,5.323661e-01
2.539183e+00,1.374200e-01,1.749791e+00
2.940565e+00,4.950204e-01,7.229247e+00
2.242391e+00,5.192415e-01,4.332575e+00
2.210757e+00,6.581242e-01,4.729960e+00
2.513144e+00,5.898085e-01,5.838789e+00
1.634252e+00,1.879232e-01,9.803358e-01
1.052089e+00,2.823770e-01,5.924177e-01
5.001578e-01,7.707478e-01,2.500504e-01
1.871541e+00,6.204101e-01,3.313697e+00
1.882655e+00,1.392363e+00,1.238196e+00
8.347840e-01,9.718726e-01,6.489597e-01
1.047827e+00,5.156708e-01,9.420216e-01
2.969609e+00,2.164846e-01,3.699992e+00
1.279543e+00,1.352808e+00,6.913946e-01
1.657578e+00,2.647830e-01,1.387956e+00
2.438977e+00,4.395637e-01,4.581517e+00
7.113664e-01,2.922262e-01,2.792051e-01
2.761820e+00,8.683521e-01,7.522911e+00
2.877141e+00,1.400220e+00,2.769577e+00
1.442272e+00,1.142338e+00,1.572232e+00
5.235212e-01,9.979659e-01,2.496771e-01
1.096449e+00,1.108015e+00,9.605082e-01
2.440374e+00,1.075755e+00,4.979157e+00
5.289070e-01,1.184987e+00,1.950634e-01
9.797203e-01,6.977750e-01,9.451503e-01
1.226653e+00,3.016487e-01,8.536956e-01
1.560869e+00,2.534989e-01,1.182963e+00
2.043566e+00,3.276962e-01,2.545247e+00
2.992335e+00,1.222996e-01,2.168384e+00
9.411380e-01,3.553237e-01,5.777904e-01
1.914552e+00,1.285703e+00,1.978602e+00
2.578322e+00,1.418922e+00,1.988342e+00
1.309705e+00,2.170511e-01,7.214598e-01
2.969148e+00,1.061748e+00,7.503248e+00
7.664335e-01,1.541347e-01,1.782292e-01
1.692872e+00,2.412110e-01,1.329527e+00
1.525279e+00,5.604155e-01,2.094905e+00
1.935477e+00,6.709633e-01,3.648388e+00
2.687069e+00,1.306385e+00,3.642780e+00
9.763142e-01,5.025674e-01,8.047152e-01
2.240762e+00,5.592410e-01,4.516092e+00
1.676461e+00,1.204965e+00,1.877729e+00
1.170541e+00,5.107735e-01,1.168637e+00
2.516860e+00,2.418461e-01,2.945905e+00
2.545869e+00,9.673100e-01,6.057194e+00
2.363852e+00,5.881364e-01,5.158539e+00
1.899546e+00,1.255728e+00,2.126196e+00
1.637772e+00,1.329322e+00,1.245641e+00
2.303767e+00,2.881846e-01,2.892413e+00
2.511539e+00,3.483756e-01,4.047917e+00
1.301437e+00,4.913516e-01,1.409190e+00
2.873444e+00,1.382164e+00,3.041591e+00
2.204942e+00,1.446060e+00,1.200338e+00
1.882765e+00,1.126485e-01,7.918949e-01
5.481130e-01,8.894491e-01,2.939461e-01
8.451998e-01,1.297102e+00,3.717965e-01
2.200354e+00,5.031642e-01,4.090503e+00
2.498430e+00,5.320157e-01,5.457633e+00
9.224444e-01,1.169727e+00,6.116677e-01
2.033833e+00,1.302669e+00,2.113411e+00
2.722308e+00,1.347028e+00,3.207061e+00
1.925152e+00,4.246317e-01,2.782601e+00
2.333796e+00,3.002300e-01,3.077451e+00
2.912360e+00,1.202028e+00,5.703761e+00
1.722737e+00,7.687993e-01,2.966186e+00
2.603802e+00,1.036195e+00,5.944633e+00
2.638918e+00,6.321156e-01,6.639205e+00
1.528150e+00,5.905796e-01,2.160208e+00
2.277734e+00,1.048068e+00,4.488479e+00
1.860732e+00,1.311501e+00,1.716126e+00
9.570866e-01,3.038186e-01,5.229796e-01
2.727001e+00,4.435132e-01,5.764779e+00
6.109116e-01,1.077666e+00,3.112479e-01
2.294842e+00,5.980441e-01,4.900893e+00
2.556938e+00,3.436410e-01,4.147917e+00
5.628594e-01,7.435173e-01,3.157000e-01
2.406116e+00,1.191419e+00,3.983206e+00
2.639456e+00,9.247099e-01,6.698058e+00
1.227169e+00,1.662449e-01,4.915362e-01
9.945149e-01,1.340885e+00,4.389339e-01
2.833653e+00,4.277356e-01,6.061378e+00
1.801383e+00,1.142684e+00,2.451175e+00
7.089019e-01,2.664171e-01,2.552796e-01
1.042710e+00,6.350207e-01,1.038440e+00
1.374091e+00,5.036931e-01,1.596296e+00
1.659788e+00,5.743424e-01,2.513088e+00
1.308125e+00,3.186328e-01,1.018159e+00
1.782360e+00,9.534011e-01,2.999157e+00
2.468285e+00,2.848645e-01,3.286281e+00
1.491750e+00,7.605655e-01,2.222574e+00
2.217077e+00,1.339794e+00,2.191019e+00
7.403504e-01,1.519145e-01,1.639840e-01
2.945414e+00,2.160233e-01,3.632680e+00
1.797112e+00,1.059088e+00,2.757737e+00
1.717241e+00,4.027510e-01,2.126695e+00
1.830624e+00,1.870588e-01,1.224694e+00
2.978573e+00,1.192217e+00,6.093746e+00
9.972299e-01,6.478560e-01,9.570778e-01
2.688816e+00,9.109596e-01,7.002964e+00
2.855916e+00,7.904199e-01,8.155845e+00
2.942806e+00,1.407054e+00,2.785637e+00
2.961976e+00,1.076256e+00,7.330283e+00
8.716623e-01,6.264048e-01,7.217042e-01
1.779099e+00,1.079142e+00,2.634503e+00
2.320735e+00,5.155437e-01,4.620261e+00
2.428603e+00,1.253063e+00,3.500842e+00
2.178827e+00,5.277406e-01,4.130794e+00
2.617920e+00,1.233666e+00,4.278786e+00
2.512225e+00,7.433589e-01,6.288978e+00
9.121202e-01,6.057426e-01,7.788334e-01
1.021485e+00,3.509846e-01,6.737668e-01
1.620357e+00,1.103900e+00,2.110638e+00
2.392777e+00,1.309563e+00,2.857072e+00
1.774343e+00,7.092877e-01,3.111889e+00
1.461231e+00,1.224445e-01,5.176756e-01
1.460106e+00,7.643126e-01,2.130015e+00
1.256794e+00,1.518802e-01,4.724545e-01
2.901738e+00,2.123474e-01,3.469433e+00
2.991402e+00,5.260135e-01,7.771133e+00
1.255122e+00,1.205695e+00,1.050779e+00
1.044535e+00,1.225924e+00,6.942807e-01
5.448704e-01,6.319784e-01,2.830172e-01
1.900140e+00,1.297879e+00,1.874342e+00
2.648425e+00,7.522525e-01,6.998750e+00
2.549239e+00,3.061685e-01,3.735286e+00
1.171549e+00,5.701067e-01,1.247246e+00
1.779156e+00,1.103178e+00,2.547319e+00
2.901208e+00,2.730228e-01,4.371053e+00
1.852335e+00,1.291065e+00,1.821012e+00
2.243854e+00,6.918119e-01,4.946942e+00
1.077228e+00,3.468635e-01,7.419810e-01
6.815680e-01,1.445542e+00,1.151565e-01
1.383517e+00,1.127399e+00,1.483539e+00
2.186415e+00,1.018023e+00,4.272295e+00
1.577856e+00,2.048361e-01,9.916405e-01
1.828627e+00,1.505755e-01,9.918598e-01
2.756502e+00,3.505474e-01,4.901320e+00
1.228966e+00,1.684976e-01,4.994038e-01
1.759366e+00,7.532307e-01,3.088967e+00
1.594531e+00,1.749344e-01,8.715147e-01
2.839640e+00,9.582060e-01,7.586733e+00
1.725170e+00,1.006981e-01,5.953541e-01
2.000024e+00,3.274681e-01,2.436492e+00
2.570304e+00,1.226536e+00,4.197718e+00
1.094964e+00,1.225322e+00,7.640503e-01
1.632524e+00,7.839820e-01,2.665125e+00
1.905635e+00,2.552481e-01,1.774361e+00
2.703955e+00,1.113976e+00,5.788659e+00
2.322970e+00,1.429764e+00,1.501976e+00
5.430522e-01,1.445184e+00,7.331091e-02
1.353370e+00,1.273923e+00,1.024733e+00
1.197995e+00,4.444120e-01,1.114183e+00
6.384192e-01,1.204848e+00,2.723779e-01
1.062811e+00,5.204109e-01,9.746136e-01
1.013483e+00,7.572040e-01,1.025516e+00
2.635946e+00,1.795994e-01,2.442465e+00
1.815745e+00,3.399396e-01,2.072778e+00
1.398622e+00,8.113610e-01,1.953506e+00
2.697020e+00,6.755883e-01,7.099198e+00
8.892792e-01,1.453224e+00,1.842483e-01
2.723480e+00,3.125709e-01,4.340719e+00
8.668773e-01,1.070747e+00,6.323854e-01
5.507108e-01,4.937545e-01,2.531366e-01
2.372913e+00,1.257686e+00,3.300090e+00
2.160576e+00,1.026212e+00,4.137057e+00
2.682953e+00,5.586390e-01,6.470577e+00
2.486944e+00,6.168730e-01,5.836895e+00
2.936248e+00,1.289938e+00,4.592185e+00
1.018107e+00,4.615280e-01,8.265901e-01
2.439773e+00,6.648776e-01,5.780407e+00
2.301662e+00,1.406620e+00,1.708407e+00
2.393560e+00,1.217365e+00,3.720795e+00
1.332405e+00,5.653189e-01,1.606088e+00
5.895183e-01,7.839370e-01,3.475303e-01
1.047097e+00,6.973968e-01,1.079473e+00
2.467634e+00,8.493701e-01,6.039447e+00
1.244020e+00,1.320457e+00,7.428749e-01
1.242059e+00,2.044296e-01,6.133246e-01
2.940758e+00,3.687598e-01,5.815424e+00
1.735096e+00,6.814721e-01,2.945760e+00
1.211004e+00,6.806602e-01,1.434474e+00
1.247732e+00,4.859669e-01,1.285910e+00
2.385554e+00,1.391718e+00,1.994928e+00
1.917178e+00,1.307847e+00,1.845099e+00
2.677937e+00,3.931127e-01,5.075103e+00
2.399053e+00,5.041515e-01,4.868700e+00
1.633710e+00,9.133791e-01,2.582051e+00
7.948338e-01,6.575573e-01,6.112229e-01
2.464286e+00,1.024724e+00,5.390236e+00
2.202306e+00,3.918114e-01,3.423482e+00
2.278668e+00,2.300956e-01,2.306015e+00
1.089040e+00,8.098820e-01,1.184586e+00
1.717132e+00,1.173775e+00,2.102879e+00
1.246500e+00,1.102335e+00,1.251928e+00
5.874847e-01,1.386246e+00,1.245177e-01
2.360011e+00,3.410720e-01,3.511436e+00
2.188919e+00,8.022749e-01,4.788638e+00
1.853453e+00,8.493489e-01,3.407227e+00
1.425237e+00,6.756337e-01,1.982549e+00
2.267196e+00,9.786903e-01,4.760844e+00
1.513476e+00,1.453421e+00,5.327982e-01
1.530522e+00,1.174884e+00,1.667005e+00
1.264441e+00,8.093015e-01,1.596984e+00
9.125351e-01,8.991972e-01,8.112454e-01
7.825765e-01,1.315878e+00,2.988849e-01
2.066638e+00,8.591328e-01,4.224637e+00
2.519071e+00,7.737253e-01,6.343987e+00
1.686228e+00,3.414629e-01,1.794349e+00
2.219416e+00,1.221153e+00,3.170600e+00
5.560871e-01,8.701918e-01,3.047967e-01
1.299977e+00,1.123582e+00,1.317903e+00
1.507234e+00,2.567044e-01,1.115770e+00
5.051318e-01,8.392704e-01,2.536785e-01
7.812079e-01,9.337055e-01,5.836355e-01
8.635667e-01,9.257926e-01,7.165419e-01
1.523924e+00,8.842528e-01,2.277104e+00
1.383911e+00,1.152578e+00,1.421583e+00
1.073633e+00,4.785021e-01,9.422881e-01
1.561125e+00,5.257834e-01,2.115905e+00
2.554803e+00,1.457431e+00,1.467233e+00
6.718421e-01,6.033687e-01,4.217885e-01
2.455305e+00,6.160397e-01,5.685995e+00
8.194108e-01,1.191687e+00,4.616972e-01
2.698976e+00,2.107108e-01,2.979772e+00
1.015512e+00,1.360555e+00,4.209635e-01
9.968916e-01,9.061269e-01,9.649633e-01
1.871855e+00,8.877357e-01,3.430704e+00
9.502836e-01,7.751660e-01,9.028498e-01
2.136538e+00,2.394168e-01,2.103203e+00
8.864989e-01,2.329785e-01,3.530787e-01
2.840685e+00,7.044079e-01,7.963863e+00
2.825753e+00,4.137202e-01,5.878481e+00
2.011449e+00,8.347330e-01,4.026246e+00
8.112873e-01,1.640383e-01,2.120829e-01
9.899400e-01,3.524501e-01,6.349865e-01
6.998796e-01,1.328964e-01,1.286661e-01
8.534485e-01,1.219674e+00,4.704809e-01
2.592157e+00,9.716192e-01,6.258613e+00
1.619951e+00,1.377843e+00,9.877616e-01
2.599199e+00,2.803222e-01,3.592293e+00
2.994775e+00,5.431156e-01,7.936184e+00
2.040247e+00,8.501646e-01,4.127735e+00
2.342731e+00,1.279132e+00,3.023034e+00
2.902090e+00,1.335701e+00,3.815696e+00
8.256489e-01,1.007420e+00,6.155867e-01
1.638603e+00,9.739735e-01,2.496310e+00
8.787576e-01,1.284411e+00,4.185111e-01
9.830278e-01,7.548400e-01,9.645396e-01
1.475714e+00,4.753624e-01,1.772318e+00
6.052855e-01,3.851099e-01,2.551013e-01
1.255706e+00,1.500322e-01,4.660726e-01
2.845829e+00,8.713819e-01,7.979286e+00
2.748175e+00,8.968209e-01,7.365715e+00
1.340048e+00,1.171220e+00,1.287115e+00
2.882378e+00,1.218219e+00,5.384909e+00
6.449904e-01,5.868731e-01,3.836492e-01
2.075343e+00,6.317804e-01,4.105362e+00
6.414827e-01,1.166019e+00,2.979176e-01
1.802376e+00,4.400478e-01,2.503988e+00
1.398351e+00,8.426845e-01,1.942565e+00
1.466527e+00,2.658765e-01,1.090502e+00
2.516688e+00,3.101366e-01,3.681522e+00
1.176704e+00,6.598588e-01,1.341217e+00
7.514590e-01,1.179836e+00,3.979056e-01
2.177347e+00,3.182904e-01,2.818189e+00
1.298681e+00,4.208519e-01,1.257811e+00
2.595729e+00,9.793849e-01,6.237038e+00
7.847440e-01,1.194349e+00,4.210711e-01
2.341451e+00,1.376993e+00,2.072201e+00
2.136733e+00,5.159409e-01,3.918524e+00
2.512373e+00,8.459888e-01,6.265727e+00
1.301260e+00,9.113380e-01,1.639848e+00
1.169904e+00,1.269085e+00,7.766745e-01
2.634958e+00,9.405732e-01,6.611314e+00
2.621257e+00,1.308022e+00,3.447093e+00
1.136460e+00,2.597717e-01,6.412295e-01
2.994358e+00,2.823751e-01,4.798743e+00
9.215345e-01,6.323400e-01,8.097463e-01
2.667025e+00,1.260485e+00,4.136515e+00
2.535038e+00,1.093486e+00,5.244562e+00
1.242014e+00,1.355142e+00,6.448973e-01
2.086804e+00,2.517107e-01,2.100842e+00
7.464443e-01,1.311855e+00,2.758270e-01
8.869434e-01,1.235803e+00,4.885014e-01
5.294012e-01,9.416795e-01,2.666864e-01
2.886265e+00,7.938536e-01,8.329333e+00
2.919530e+00,1.243713e+00,5.186628e+00
1.865363e+00,1.070603e+00,2.928690e+00
9.175919e-01,3.181636e-01,5.003398e-01
8.182481e-01,6.580616e-01,6.479348e-01
1.580441e+00,1.774633e-01,8.680371e-01
1.478481e+00,1.277430e+00,1.210214e+00
2.934883e+00,7.644318e-01,8.605969e+00
1.406081e+00,5.212044e-01,1.707434e+00
2.555807e+00,6.730123e-01,6.367831e+00
1.972794e+00,2.597289e-01,1.931984e+00
6.548354e-01,9.576344e-01,4.036185e-01
2.186143e+00,6.519864e-01,4.610101e+00
2.248852e+00,2.709581e-01,2.608464e+00
1.992733e+00,1.259139e-01,9.894685e-01
1.919022e+00,6.647798e-01,3.576007e+00
1.708591e+00,1.439665e+00,7.568731e-01
2.842265e+00,1.206938e+00,5.373529e+00
2.206417e+00,3.772888e-01,3.334676e+00
2.773524e+00,1.575546e-01,2.384042e+00
2.577831e+00,1.354019e+00,2.791649e+00
2.446194e+00,2.098260e-01,2.438081e+00
1.009643e+00,1.145415e+00,7.663518e-01
5.430600e-01,1.316683e+00,1.435139e-01
1.838125e+00,3.263709e-01,2.052114e+00
1.958490e+00,6.019308e-01,3.580346e+00
2.119790e+00,9.484620e-01,4.256658e+00
5.040806e-01,9.737603e-01,2.362786e-01
8.971010e-01,3.832537e-01,5.582214e-01
1.534192e+00,1.446048e+00,5.811770e-01
2.513602e+00,6.733820e-01,6.160300e+00
2.014584e+00,3.751465e-01,2.767333e+00
1.415934e+00,8.798580e-01,1.969199e+00
2.763680e+00,8.881888e-01,7.477091e+00
1.861874e+00,1.394435e+00,1.197545e+00
1.679767e+00,1.224273e+00,1.802687e+00
1.742715e+00,1.034890e+00,2.666745e+00
2.504848e+00,1.120389e+00,4.917972e+00
2.010071e+00,3.126655e-01,2.365104e+00
2.436067e+00,1.031894e+00,5.227756e+00
9.231063e-01,9.784331e-01,7.894055e-01
2.263119e+00,1.441782e+00,1.306933e+00
2.223287e+00,2.890886e-01,2.701344e+00
7.102094e-01,5.518712e-01,4.503758e-01
2.843546e+00,6.936990e-01,7.950155e+00
1.601261e+00,1.400571e+00,8.561613e-01
2.608652e+00,1.344669e+00,2.973781e+00
6.215466e-01,8.366459e-01,3.842927e-01
8.574604e-01,6.873692e-01,7.211527e-01
2.125843e+00,1.167031e+00,3.265497e+00
1.916815e+00,1.379325e+00,1.372863e+00
1.848582e+00,1.192483e+00,2.345851e+00
2.389891e+00,8.198602e-01,5.698019e+00
1.690192e+00,3.538001e-01,1.856920e+00
2.924732e+00,8.725592e-01,8.424417e+00
1.202885e+00,8.028825e-01,1.446047e+00
1.616669e+00,2.721009e-01,1.353163e+00
1.061059e+00,1.236630e+00,6.976624e-01
1.060509e+00,3.567643e-01,7.361084e-01
6.520616e-01,1.043471e-01,8.809081e-02
1.774779e+00,1.378202e+00,1.183500e+00
1.872137e+00,4.305876e-01,2.658845e+00
2.513668e+00,1.061491e+00,5.379472e+00
2.909282e+00,9.815328e-01,7.821034e+00
1.394213e+00,3.860845e-01,1.356192e+00
8.694210e-01,1.091000e+00,6.190442e-01
1.186544e+00,6.563736e-01,1.361272e+00
2.986077e+00,3.399960e-01,5.606677e+00
1.576561e+00,1.082522e+00,2.059448e+00
1.455247e+00,3.823368e-01,1.466117e+00
1.099488e+00,9.346550e-01,1.155411e+00
1.704310e+00,9.237034e-01,2.794257e+00
8.418287e-01,4.983486e-01,5.950620e-01
1.558150e+00,1.230061e+00,1.529378e+00
1.524362e+00,9.995138e-01,2.113855e+00
8.804043e-01,7.163441e-01,7.677313e-01
9.793917e-01,3.861137e-01,6.692708e-01
8.006281e-01,7.289363e-01,6.369227e-01
2.443376e+00,5.294109e-01,5.204594e+00
1.906079e+00,6.381469e-01,3.476719e+00
5.116218e-01,1.436576e-01,7.417626e-02
2.303568e+00,5.207119e-01,4.580103e+00
2.949826e+00,8.172147e-01,8.683864e+00
9.502151e-01,3.373196e-01,5.639709e-01
1.199903e+00,1.292775e+00,7.599515e-01
9.645428e-01,1.342812e+00,4.096604e-01
1.784584e+00,2.576146e-01,1.569230e+00
1.473226e+00,4.249215e-01,1.630350e+00
5.098290e-01,5.794672e-01,2.381899e-01
1.739804e+00,3.696705e-01,2.039540e+00
9.288555e-01,5.605810e-01,7.770182e-01
2.616408e+00,8.974599e-01,6.674379e+00
1.535086e+00,3.497939e-01,1.517349e+00
2.776299e+00,1.122120e+00,6.025053e+00
8.848892e-01,9.024390e-01,7.616739e-01
2.638398e+00,1.967349e-01,2.668870e+00
1.908855e+00,3.696964e-01,2.455287e+00
2.256867e+00,9.218437e-01,4.904969e+00
5.910773e-01,1.417751e+00,1.052776e-01
1.191526e+00,8.361616e-01,1.412423e+00
2.107905e+00,3.211335e-01,2.661570e+00
1.270572e+00,5.201843e-01,1.392526e+00
2.847959e+00,1.014308e+00,7.275601e+00
6.734305e-01,1.389894e+00,1.605250e-01
1.112738e+00,1.157856e+00,9.102452e-01
1.110231e+00,6.419261e-01,1.182216e+00
2.794168e+00,1.147772e+00,5.845120e+00
2.875348e+00,2.568590e-01,4.062868e+00
1.096638e+00,7.519989e-01,1.199933e+00
1.723362e+00,7.775336e-01,2.969609e+00
1.494982e+00,5.988882e-01,2.081273e+00
2.249218e+00,1.480919e-01,1.476578e+00
2.066812e+00,5.364262e-01,3.752983e+00
7.956522e-01,6.051545e-01,5.923724e-01
1.354970e+00,1.305120e-01,4.738018e-01
2.422859e+00,1.160697e+00,4.292801e+00
5.111301e-01,9.201672e-01,2.518212e-01
2.238873e+00,6.950473e-01,4.930937e+00
1.355783e+00,6.525275e-01,1.773625e+00
5.894633e-01,3.460678e-01,2.217474e-01
1.623811e+00,1.455168e+00,6.043500e-01
8.959394e-01,6.284940e-01,7.635071e-01
1.086924e+00,6.352243e-01,1.128517e+00
2.533438e+00,1.225378e+00,4.089633e+00
7.031978e-01,1.263200e+00,2.853762e-01
7.390937e-01,7.951680e-01,5.461552e-01
5.486578e-01,9.191290e-01,2.903224e-01
1.290537e+00,5.920863e-01,1.542551e+00
9.958537e-01,5.381228e-01,8.728981e-01
2.325203e+00,4.166096e-01,4.001403e+00
2.567089e+00,1.178780e+00,4.653425e+00
1.017054e+00,8.645728e-01,1.021458e+00
2.798604e+00,2.605835e-01,3.899587e+00
2.320973e+00,1.391812e+00,1.887424e+00
1.816882e+00,1.202509e+00,2.217499e+00
2.239283e+00,1.186635e+00,3.484653e+00
1.796497e+00,1.118403e+00,2.537686e+00
2.294851e+00,9.854012e-01,4.850609e+00
1.435683e+00,6.844279e-01,2.019299e+00
1.454565e+00,3.343980e-01,1.311859e+00
2.101526e+00,6.474190e-01,4.249314e+00
7.254404e-01,7.220978e-01,5.220521e-01
6.243332e-01,5.425231e-01,3.447027e-01
1.824275e+00,9.312907e-01,3.187311e+00
1.274896e+00,7.167111e-01,1.610048e+00
2.957169e+00,1.077828e+00,7.291360e+00
1.028655e+00,6.340317e-01,1.010012e+00
5.025338e-01,9.503279e-01,2.389252e-01
1.704855e+00,1.182608e-01,6.810654e-01
1.470528e+00,1.562699e-01,6.649034e-01
2.953302e+00,8.315283e-01,8.684898e+00
2.217210e+00,7.315285e-01,4.887515e+00
2.283972e+00,5.526937e-01,4.661688e+00
9.341110e-01,1.264245e+00,5.020794e-01
8.495970e-01,8.437428e-01,7.169064e-01
2.610637e+00,7.267417e-01,6.768583e+00
2.678826e+00,5.797882e-01,6.577863e+00
1.686819e+00,9.967816e-01,2.594845e+00
2.668810e+00,1.147124e+00,5.338531e+00
1.677765e+00,6.068356e-01,2.637291e+00
2.936546e+00,4.362859e-01,6.605320e+00
1.335975e+00,4.413717e-01,1.378752e+00
1.035033e+00,1.019414e+00,9.560834e-01
2.559572e+00,2.299621e-01,2.908040e+00
2.717678e+00,6.147438e-01,6.959742e+00
1.794100e+00,8.183326e-01,3.211814e+00
2.898097e+00,8.645212e-01,8.294022e+00
6.551222e-01,1.058840e+00,3.665882e-01
2.252134e+00,6.982839e-01,4.995320e+00
2.589553e+00,1.161045e+00,4.900629e+00
2.241565e+00,4.197032e-01,3.739554e+00
7.637852e-01,1.296547e+00,3.041716e-01
1.215451e+00,1.030073e+00,1.303941e+00
2.877118e+00,1.083033e+00,6.854006e+00
6.544932e-01,2.308689e-01,1.908370e-01
9.995379e-01,8.599396e-01,9.879941e-01
2.377247e+00,6.694252e-01,5.499966e+00
1.043966e+00,1.382827e+00,4.001386e-01
1.264711e+00,1.459758e+00,3.522982e-01
1.917921e+00,9.204246e-01,3.545102e+00
1.997676e+00,1.427884e+00,1.125177e+00
2.498554e+00,3.457810e-01,3.981273e+00
1.914157e+00,7.880615e-01,3.663947e+00
1.115517e+00,1.270727e+00,7.027723e-01
2.602933e+00,2.809429e-01,3.609744e+00
1.189656e+00,1.218921e+00,9.158040e-01
