k,t,T
2.158975e-01,9.783073e+00,3.028283e+02
7.094400e-01,6.037166e-01,3.452792e+02
4.366683e-02,8.418951e+01,2.951753e+02
8.773643e-01,2.858446e+00,2.996651e+02
9.317005e-01,4.319041e+00,2.945804e+02
8.699091e-01,3.504477e+00,2.969441e+02
8.004445e-01,1.029594e+00,3.282392e+02
6.603986e-01,2.663833e+00,3.069247e+02
9.754856e-01,3.736082e+00,2.952408e+02
8.284655e-01,2.337881e+00,3.046825e+02
5.893008e-01,8.161326e-01,3.426058e+02
1.260641e-02,1.000972e+02,3.158000e+02
7.557255e-02,5.599661e+01,2.943121e+02
4.893500e-01,3.324382e+00,3.088748e+02
3.163678e-01,4.016019e-01,3.636049e+02
9.829272e-01,2.572039e+00,2.995347e+02
6.662471e-01,6.584832e+00,2.941449e+02
9.277065e-01,1.445468e+00,3.140773e+02
5.896602e-01,1.034419e+00,3.366200e+02
7.147365e-01,5.195630e+00,2.951013e+02
1.262597e-01,3.175151e+01,2.946022e+02
5.706899e-01,2.344521e+00,3.141397e+02
5.855368e-01,6.785619e+00,2.946550e+02
6.641323e-01,1.238136e+00,3.283041e+02
7.147538e-01,4.250217e+00,2.969850e+02
9.582022e-01,4.980327e+00,2.938270e+02
7.778906e-01,3.649617e+00,2.978287e+02
9.888356e-01,3.557400e+00,2.955234e+02
8.766104e-01,3.600264e+00,2.965576e+02
7.315281e-01,1.716816e-01,3.637081e+02
3.375268e-01,7.361485e+00,2.998181e+02
4.899309e-01,2.984985e-01,3.622658e+02
4.553688e-01,6.153777e+00,2.980039e+02
8.426253e-01,4.557952e+00,2.948684e+02
5.075036e-01,1.285322e+00,3.348175e+02
3.563742e-01,7.313794e+00,2.990537e+02
3.920568e-01,3.941601e-01,3.616952e+02
8.712493e-01,1.202605e+00,3.212076e+02
2.027862e-01,3.147755e+00,3.354043e+02
2.865724e-01,4.564979e+00,3.147746e+02
7.624469e-01,6.134633e+00,2.938943e+02
5.149453e-01,8.537006e+00,2.941360e+02
1.165488e-01,3.868842e+01,2.940307e+02
3.219397e-01,5.219232e+00,3.080558e+02
6.087483e-01,5.732903e+00,2.955903e+02
6.050821e-01,5.453067e+00,2.961020e+02
3.539643e-01,1.291562e+01,2.939773e+02
2.305685e-01,9.834475e-01,3.569195e+02
5.698878e-01,6.253417e+00,2.954166e+02
2.223836e-01,9.316093e+00,3.032272e+02
6.193388e-02,2.858111e+01,3.067747e+02
7.604987e-01,7.606215e-02,3.686537e+02
5.450746e-01,6.431774e+00,2.955518e+02
8.824211e-01,2.133074e+00,3.053295e+02
2.305723e-01,1.658068e+01,2.948989e+02
8.108012e-01,9.564209e-01,3.299891e+02
2.559312e-01,1.888084e+00,3.424935e+02
3.053136e-01,9.149568e+00,2.980466e+02
6.459394e-01,4.754104e+00,2.968605e+02
5.788864e-01,3.636222e+00,3.028980e+02
8.212303e-01,4.422213e+00,2.952678e+02
8.247668e-01,4.453574e+00,2.951817e+02
7.128338e-01,7.300883e-01,3.406911e+02
4.325652e-02,2.393768e+01,3.215550e+02
4.308789e-01,7.474582e+00,2.963444e+02
4.240544e-01,9.833165e+00,2.943864e+02
7.680267e-01,6.112734e+00,2.938815e+02
3.510789e-01,1.012225e+01,2.954395e+02
5.743278e-01,2.395570e+00,3.133601e+02
2.651782e-01,9.400812e+00,2.997637e+02
6.783205e-01,5.564533e+00,2.949858e+02
2.163955e-01,4.381214e+00,3.241489e+02
6.384085e-01,5.767753e+00,2.951634e+02
9.021584e-01,3.056901e+00,2.982244e+02
3.064654e-01,9.302287e+00,2.977737e+02
2.795928e-01,1.595514e+01,2.940741e+02
6.200396e-01,9.708197e-01,3.369695e+02
7.568464e-01,5.816821e+00,2.941298e+02
3.123826e-02,1.295427e+02,2.945484e+02
4.311228e-02,1.022681e+02,2.941234e+02
9.158893e-01,3.160652e+00,2.975748e+02
3.443236e-01,1.183324e+01,2.945101e+02
3.686994e-01,5.090669e+00,3.053948e+02
2.231951e-01,1.082352e+01,3.002940e+02
8.692672e-01,4.689465e+00,2.945075e+02
8.099808e-01,3.025184e+00,3.000511e+02
5.191651e-01,4.691486e+00,3.001532e+02
5.133807e-01,4.209286e+00,3.023671e+02
3.339115e-02,6.779588e+01,3.014665e+02
9.913101e-01,1.078844e+00,3.206053e+02
3.441850e-01,1.140988e+01,2.947260e+02
6.024905e-01,2.847798e+00,3.075360e+02
8.739208e-01,6.476405e-02,3.687479e+02
7.616002e-01,5.051567e+00,2.948570e+02
3.623386e-01,4.839299e+00,3.070038e+02
3.230251e-01,3.129147e+00,3.222644e+02
1.269175e-01,8.102233e+00,3.217587e+02
9.885296e-01,4.041565e+00,2.946223e+02
7.412549e-01,5.397188e+00,2.946142e+02
6.174140e-01,3.150409e+00,3.045878e+02
9.336502e-01,3.930026e+00,2.951896e+02
6.114084e-01,1.733341e+00,3.208726e+02
7.146445e-01,1.068078e+00,3.304402e+02
7.849002e-01,4.446635e+00,2.955897e+02
4.478824e-01,1.597940e+00,3.322584e+02
2.326475e-01,1.633494e+01,2.949392e+02
8.568691e-01,3.463199e+00,2.972645e+02
2.625498e-01,4.335529e+00,3.187793e+02
4.636189e-01,8.436509e+00,2.947511e+02
5.695941e-01,1.909396e-01,3.649058e+02
6.275265e-01,1.363737e+00,3.271461e+02
5.107463e-01,3.794064e+00,3.046716e+02
9.297665e-01,2.788050e+00,2.991382e+02
9.204109e-01,2.854065e+00,2.989341e+02
8.884379e-01,1.657796e+00,3.114917e+02
4.697810e-02,5.655144e+01,2.987645e+02
1.579101e-01,1.450654e+01,3.012454e+02
5.191140e-01,2.823642e+00,3.116216e+02
1.272681e-01,2.125521e+00,3.541892e+02
1.547862e-01,1.976259e+01,2.969049e+02
2.777343e-01,5.809769e+00,3.090840e+02
3.834581e-01,8.934580e+00,2.957512e+02
6.705754e-01,7.254226e+00,2.937673e+02
5.504908e-01,3.360089e+00,3.057328e+02
2.205405e-01,2.476092e+00,3.394873e+02
8.496902e-01,3.973429e+00,2.958842e+02
7.275795e-01,2.142264e+00,3.099833e+02
5.175223e-02,5.244865e+01,2.984499e+02
3.946034e-02,9.466354e+01,2.950590e+02
4.461436e-01,5.317870e-01,3.562533e+02
3.458468e-01,1.322640e+01,2.939751e+02
2.082603e-01,1.463847e+01,2.969440e+02
4.317697e-01,6.025337e+00,2.990826e+02
4.505742e-01,2.387149e-01,3.649919e+02
3.308532e-01,1.131240e+01,2.950451e+02
6.911445e-01,1.320618e+00,3.252639e+02
7.014252e-01,4.018032e-01,3.535019e+02
8.581823e-01,1.993085e+00,3.076130e+02
1.538779e-01,8.571357e+00,3.145434e+02
7.834596e-01,3.270651e+00,2.993194e+02
5.476255e-01,4.192493e+00,3.012035e+02
4.857279e-01,5.694377e+00,2.981835e+02
2.383787e-02,2.482707e+01,3.374154e+02
5.209196e-01,5.113959e+00,2.987237e+02
7.677509e-01,4.682447e+00,2.953470e+02
4.347698e-01,5.097740e+00,3.018706e+02
6.942122e-01,2.869936e+00,3.040600e+02
4.241107e-01,8.998415e-01,3.477697e+02
1.360598e-01,2.221284e+01,2.970452e+02
8.282845e-01,2.245686e+00,3.056030e+02
6.252682e-01,3.570478e+00,3.017307e+02
1.890766e-01,1.254276e+01,3.006169e+02
7.171252e-01,1.221473e+00,3.264673e+02
2.347187e-01,1.982515e+01,2.939124e+02
9.431270e-01,5.706748e-01,3.398530e+02
7.294939e-01,4.332576e+00,2.965421e+02
3.522078e-02,1.277747e+02,2.940384e+02
1.926918e-01,5.723456e+00,3.197035e+02
8.484788e-01,1.302363e+00,3.196462e+02
3.874261e-01,1.266779e+01,2.937411e+02
9.596047e-01,1.130235e+00,3.201935e+02
8.097163e-01,4.541543e+00,2.951732e+02
1.104353e-01,1.057841e+01,3.180234e+02
6.633177e-02,5.382984e+01,2.954011e+02
7.606710e-02,4.003106e+01,2.969575e+02
8.204071e-01,5.215267e+00,2.942589e+02
6.121062e-01,4.252384e+00,2.990746e+02
9.883367e-01,3.076215e-01,3.521769e+02
8.549631e-01,1.053941e+00,3.256404e+02
7.422311e-01,2.371189e+00,3.069140e+02
6.155202e-01,4.042069e+00,2.997962e+02
5.156116e-01,3.212405e+00,3.084167e+02
4.697326e-01,1.031770e+01,2.937784e+02
7.450887e-01,1.241922e+00,3.248617e+02
2.278042e-01,2.018675e+01,2.939553e+02
6.420564e-01,6.904064e+00,2.941005e+02
7.688847e-02,4.039179e+01,2.967336e+02
4.554086e-01,4.579290e+00,3.030901e+02
6.847720e-02,5.464970e+01,2.950460e+02
1.915828e-01,1.437350e+01,2.982453e+02
7.788236e-01,2.089108e+00,3.088707e+02
6.582097e-01,3.556594e+00,3.008486e+02
8.801272e-01,5.020393e+00,2.941141e+02
6.721934e-01,2.173148e+00,3.117145e+02
7.786622e-01,4.366922e+00,2.958189e+02
2.826314e-01,1.229336e+01,2.956282e+02
4.527948e-01,6.362479e+00,2.976368e+02
7.311072e-01,7.729842e-01,3.386127e+02
4.868904e-01,7.255345e+00,2.954884e+02
8.453907e-01,3.290343e+00,2.981050e+02
9.970625e-02,4.488978e+01,2.940605e+02
8.271652e-01,8.057071e-01,3.342322e+02
4.263718e-02,2.855281e+01,3.168296e+02
6.969937e-01,1.196127e+00,3.279053e+02
3.237005e-02,1.529573e+02,2.937160e+02
5.663237e-01,6.523715e-01,3.484390e+02
6.663299e-01,8.713737e-01,3.379140e+02
7.666892e-01,1.414012e+00,3.202063e+02
9.443617e-01,2.506879e+00,3.006479e+02
6.002397e-02,4.555867e+01,2.983435e+02
9.594959e-02,5.078319e+01,2.937623e+02
9.410030e-01,1.997975e+00,3.053560e+02
5.444376e-02,2.800966e+01,3.105605e+02
8.809876e-01,4.341954e+00,2.948951e+02
5.502261e-01,5.218085e+00,2.976808e+02
3.458841e-02,9.384640e+01,2.962644e+02
6.502976e-02,6.278347e+01,2.944988e+02
1.801773e-01,3.362719e-01,3.684468e+02
1.461297e-01,2.712967e+01,2.946683e+02
8.332187e-02,1.329947e+01,3.195639e+02
6.737903e-01,1.253803e+00,3.275215e+02
5.696121e-01,6.947607e+00,2.946790e+02
7.011032e-01,1.822976e+00,3.154354e+02
2.189658e-02,1.115784e+02,3.001007e+02
9.339567e-01,8.110668e-01,3.306569e+02
3.774849e-01,7.925612e+00,2.971658e+02
5.095550e-01,6.940548e+00,2.954790e+02
4.036494e-01,2.676191e+00,3.203110e+02
7.898483e-01,2.839603e+00,3.016424e+02
4.320179e-01,7.191711e-02,3.707027e+02
2.125291e-02,7.975729e+01,3.078368e+02
9.057644e-01,2.534868e+00,3.012029e+02
1.124913e-01,3.765775e+01,2.943070e+02
9.455601e-01,3.492118e+00,2.960947e+02
1.129825e-01,2.670700e+01,2.970642e+02
5.034036e-01,3.554753e+00,3.065138e+02
2.533098e-01,1.923523e+01,2.937624e+02
3.292031e-01,8.104570e+00,2.987010e+02
5.644305e-01,8.447067e-01,3.428124e+02
6.857340e-01,1.376333e-01,3.659450e+02
5.793240e-01,8.171615e+00,2.938533e+02
4.379491e-01,1.757396e+00,3.302040e+02
2.851931e-01,1.574746e+01,2.940467e+02
3.316511e-01,3.691553e+00,3.166669e+02
4.016010e-01,1.177463e+01,2.938570e+02
5.955863e-01,6.187295e+00,2.951576e+02
7.343804e-01,1.733762e+00,3.155438e+02
2.032059e-01,2.042803e+01,2.944098e+02
1.409270e-01,2.514385e+01,2.954631e+02
1.593893e-01,2.292105e+01,2.952223e+02
1.391140e-01,3.400413e+01,2.938558e+02
4.478821e-01,3.733115e+00,3.081797e+02
6.856799e-02,2.462197e+01,3.079370e+02
8.860244e-01,4.238750e+00,2.950208e+02
4.804760e-01,1.318686e+00,3.356044e+02
8.660417e-01,5.074546e+00,2.941373e+02
5.481263e-01,6.821401e-01,3.481937e+02
9.316285e-02,2.790053e+01,2.990961e+02
7.008177e-02,3.143204e+01,3.019894e+02
8.388852e-01,1.684959e-01,3.626049e+02
3.893480e-01,3.267276e+00,3.155692e+02
7.063878e-01,3.512441e+00,2.998418e+02
9.290871e-02,1.793673e+01,3.082629e+02
2.495519e-01,9.318738e+00,3.009687e+02
9.060009e-01,1.063011e+00,3.236870e+02
3.228266e-01,1.165207e+01,2.950097e+02
6.324572e-01,4.625115e+00,2.974424e+02
5.954575e-01,9.024967e-01,3.398913e+02
8.267615e-01,1.784668e-01,3.621756e+02
9.023072e-01,4.962965e+00,2.940584e+02
4.064803e-01,1.050883e+01,2.942667e+02
4.925055e-01,9.410614e+00,2.939267e+02
2.661406e-01,8.185814e+00,3.022062e+02
7.033703e-01,5.137488e-01,3.488885e+02
9.578239e-01,1.713036e+00,3.086562e+02
6.563551e-01,5.276447e+00,2.956563e+02
6.044659e-02,7.890629e+01,2.938287e+02
7.622184e-01,5.880430e+00,2.940547e+02
4.433161e-02,8.990007e+01,2.946368e+02
6.151496e-01,4.940497e+00,2.969801e+02
5.251034e-01,9.876303e-01,3.407779e+02
7.643166e-02,1.334037e+01,3.220084e+02
5.725749e-01,4.124119e+00,3.006933e+02
9.672485e-01,3.940008e+00,2.949201e+02
2.240645e-01,1.493147e+01,2.959691e+02
3.500870e-01,1.157185e+01,2.945422e+02
7.529947e-01,2.615661e-01,3.588480e+02
4.002849e-01,3.636371e+00,3.118111e+02
9.999608e-01,3.420349e-01,3.499766e+02
3.959824e-01,1.017424e+01,2.945736e+02
3.208937e-01,9.410921e+00,2.970545e+02
8.275263e-01,2.656546e+00,3.020288e+02
4.034038e-01,1.109822e+01,2.940593e+02
4.137200e-01,3.800224e+00,3.097566e+02
1.048140e-01,2.267469e+00,3.562275e+02
1.302741e-01,3.254309e+01,2.943032e+02
4.606091e-01,9.784767e+00,2.940326e+02
2.803860e-01,6.807607e+00,3.050112e+02
8.024263e-01,4.378727e+00,2.955331e+02
8.012860e-01,2.699622e+00,3.023468e+02
5.355348e-01,8.968355e+00,2.938065e+02
5.090622e-01,5.052488e+00,2.992604e+02
1.639596e-01,8.479128e+00,3.130713e+02
2.585434e-01,1.433655e+01,2.951148e+02
9.012168e-02,1.702132e+01,3.104039e+02
4.764880e-01,3.240544e+00,3.102307e+02
1.005076e-01,8.962960e+00,3.256481e+02
5.460503e-01,2.055452e+00,3.191903e+02
5.195463e-02,2.249852e+01,3.180066e+02
6.116157e-01,1.001069e+00,3.365195e+02
1.959266e-01,4.375468e+00,3.270955e+02
1.892948e-01,2.484468e+00,3.431353e+02
8.905170e-01,2.630888e+00,3.008343e+02
2.398898e-01,1.256400e+00,3.523327e+02
1.123141e-01,3.180079e+01,2.953987e+02
7.807512e-01,5.423829e+00,2.943088e+02
4.902364e-01,9.156762e+00,2.940486e+02
1.303789e-01,3.632010e+01,2.938523e+02
2.236238e-01,2.198435e+01,2.937361e+02
8.674772e-01,3.354281e+00,2.975091e+02
2.550423e-01,5.513897e+00,3.127543e+02
8.299053e-01,2.063881e-02,3.717914e+02
1.421938e-01,2.666787e+01,2.949540e+02
6.789830e-01,2.799242e+00,3.051079e+02
6.400033e-01,6.499385e+00,2.943991e+02
9.399949e-01,1.426173e+00,3.140852e+02
3.192293e-01,1.334483e+01,2.942797e+02
3.344735e-01,7.487614e+00,2.996879e+02
1.358940e-01,3.624395e+01,2.937308e+02
2.251044e-01,1.618942e+01,2.952412e+02
7.172456e-01,6.631865e+00,2.938375e+02
7.094359e-01,5.050897e+00,2.953727e+02
1.183408e-01,2.856516e+01,2.958726e+02
3.716836e-01,1.142941e+01,2.942933e+02
3.188674e-01,9.934069e+00,2.965182e+02
9.740124e-01,1.247883e+00,3.168760e+02
8.306715e-01,4.786230e+00,2.946512e+02
3.985692e-01,6.898731e+00,2.982662e+02
4.095707e-01,7.823020e+00,2.963977e+02
1.715636e-01,2.301638e+01,2.946923e+02
4.094704e-01,1.014180e+01,2.944077e+02
3.079685e-01,1.327938e+01,2.944896e+02
3.695312e-01,2.318605e+00,3.271116e+02
8.999254e-02,1.343986e+01,3.170180e+02
5.948305e-01,7.052723e+00,2.943554e+02
2.763053e-01,7.088780e+00,3.044337e+02
6.999599e-01,2.154841e+00,3.108528e+02
6.850183e-01,3.482235e+00,3.005142e+02
6.620228e-01,1.948269e+00,3.151761e+02
4.956827e-01,9.491045e+00,2.938743e+02
7.719941e-02,1.125200e-01,3.724581e+02
5.250697e-01,6.051907e+00,2.964846e+02
1.997764e-01,1.316460e+01,2.989164e+02
6.876063e-01,2.470983e+00,3.077784e+02
6.689321e-01,4.084091e+00,2.983572e+02
1.200973e-01,2.769902e+01,2.960233e+02
3.051469e-01,1.556812e+01,2.938417e+02
8.885155e-01,4.618000e+00,2.944716e+02
6.887768e-01,1.583308e+00,3.200326e+02
8.628340e-01,4.610430e+00,2.946478e+02
2.077163e-01,1.883491e+01,2.947495e+02
2.898149e-01,9.513577e+00,2.982277e+02
2.585646e-01,1.581070e+01,2.944917e+02
8.678472e-01,4.300908e+00,2.950646e+02
2.213261e-01,1.202279e+01,2.987405e+02
5.750806e-01,6.572007e+00,2.949768e+02
1.105994e-01,3.708398e+01,2.944739e+02
3.932993e-01,1.026294e+01,2.945629e+02
9.206946e-01,5.018426e+00,2.939379e+02
8.241198e-02,3.030726e+01,2.997320e+02
6.223283e-01,3.202133e-01,3.586958e+02
7.392227e-01,2.662843e+00,3.043240e+02
4.141527e-01,8.302338e+00,2.957192e+02
7.052276e-01,2.077202e+00,3.116381e+02
8.752817e-01,1.048682e+00,3.250988e+02
1.915504e-02,3.071035e+01,3.375735e+02
6.148905e-01,5.040411e+00,2.967565e+02
3.138253e-02,1.140988e+02,2.953785e+02
7.432229e-01,9.421832e-01,3.328668e+02
9.978236e-02,3.319019e+00,3.505961e+02
4.376862e-01,7.653920e+00,2.959567e+02
7.478672e-01,6.516662e+00,2.937617e+02
7.353983e-01,4.943001e+00,2.952606e+02
9.313286e-01,1.012051e+00,3.243206e+02
8.136605e-01,1.009679e+00,3.283304e+02
4.259440e-01,4.363391e+00,3.056218e+02
8.175655e-01,2.874140e+00,3.007811e+02
9.752402e-02,8.220101e-01,3.669871e+02
3.147304e-01,1.274626e+01,2.945983e+02
1.158332e-01,3.249260e+01,2.950058e+02
1.315546e-01,1.425386e+01,3.054164e+02
1.038238e-01,1.687021e+00,3.602963e+02
9.484890e-02,4.643271e+01,2.941282e+02
4.211493e-01,1.099173e+01,2.939310e+02
1.382631e-01,7.710570e+00,3.206983e+02
8.882618e-01,2.911982e+00,2.991720e+02
5.981796e-01,4.507849e-01,3.542417e+02
8.858438e-01,4.475508e+00,2.946680e+02
4.118179e-01,3.904732e-01,3.612667e+02
8.010683e-01,1.139633e+00,3.252579e+02
4.950143e-01,7.323972e+00,2.952809e+02
7.362856e-01,3.531456e+00,2.990909e+02
3.876464e-01,3.350855e+00,3.149755e+02
4.150391e-02,6.951618e+01,2.976175e+02
5.033184e-02,8.908149e+01,2.940534e+02
7.214456e-01,5.037436e+00,2.952623e+02
4.275198e-01,1.149216e+01,2.937380e+02
5.323582e-01,1.522847e+00,3.287137e+02
6.278880e-01,3.103051e+00,3.045505e+02
7.701535e-01,5.633507e+00,2.941943e+02
2.609817e-01,1.167063e+01,2.969546e+02
6.586494e-01,3.734460e+00,2.999868e+02
1.993886e-02,2.249140e+02,2.940526e+02
7.753937e-01,3.721264e+00,2.976164e+02
4.516658e-01,1.684780e+00,3.305275e+02
5.733962e-01,4.657173e+00,2.986879e+02
6.203017e-01,4.820557e+00,2.971722e+02
2.182413e-01,2.134792e+01,2.939081e+02
3.585777e-01,7.345209e+00,2.988942e+02
6.222185e-01,4.255340e-01,3.545403e+02
9.471417e-01,4.128191e+00,2.947533e+02
6.444409e-01,2.902261e+00,3.054758e+02
1.273631e-01,2.605369e+00,3.505589e+02
7.033025e-01,6.611299e+00,2.939151e+02
6.217293e-01,1.910488e-01,3.641902e+02
4.961898e-01,1.124518e+00,3.389394e+02
2.653486e-01,1.963239e+00,3.406668e+02
9.934501e-01,2.295635e+00,3.013278e+02
5.025808e-01,5.946985e+00,2.971777e+02
6.746916e-01,6.895197e+00,2.939133e+02
6.109854e-01,5.930183e+00,2.952857e+02
9.088793e-01,3.847734e+00,2.955727e+02
8.398902e-01,4.788242e+00,2.945839e+02
3.338750e-01,1.247987e+01,2.943902e+02
3.629743e-02,9.783557e+01,2.954453e+02
6.341319e-01,5.432645e+00,2.957023e+02
8.245619e-01,2.248862e+00,3.056747e+02
7.598958e-01,8.424815e-01,3.353250e+02
8.483543e-01,5.006340e+00,2.942944e+02
9.824270e-01,2.827392e+00,2.981245e+02
7.231010e-01,4.068824e+00,2.973701e+02
3.403378e-01,2.529984e+00,3.269675e+02
5.562609e-01,5.109374e+00,2.978140e+02
5.888105e-01,6.724924e+00,2.946755e+02
3.918009e-01,1.240938e+01,2.937688e+02
9.244464e-01,8.348222e-01,3.301263e+02
1.143790e-01,4.299460e+01,2.937353e+02
8.542501e-01,2.079637e+00,3.066879e+02
5.166212e-02,3.842630e+01,3.041384e+02
2.254046e-01,1.839016e+01,2.944172e+02
4.476329e-01,1.120439e+00,3.415975e+02
5.772934e-01,7.275419e+00,2.943496e+02
9.278120e-01,2.040023e+00,3.052025e+02
3.051979e-01,6.974296e+00,3.026709e+02
7.831760e-01,3.954806e+00,2.967636e+02
1.252072e-01,3.364333e+01,2.943349e+02
4.010476e-01,9.691182e+00,2.947912e+02
8.090977e-01,5.697275e+00,2.939464e+02
9.213924e-01,3.119118e+00,2.976681e+02
9.808336e-01,1.998875e+00,3.044123e+02
9.332087e-01,3.043986e+00,2.978209e+02
2.664486e-01,1.083126e+01,2.976140e+02
7.371851e-02,4.163037e+00,3.520084e+02
2.063380e-01,1.442212e+01,2.972304e+02
4.656398e-01,1.980383e+00,3.249632e+02
9.493959e-01,4.967982e+00,2.938657e+02
2.423175e-01,5.263000e+00,3.154974e+02
2.674887e-01,5.925540e+00,3.095456e+02
7.921499e-01,2.193527e+00,3.072253e+02
8.367901e-01,5.695127e+00,2.938314e+02
7.892809e-01,5.015346e+00,2.946773e+02
1.746985e-01,6.951389e+00,3.169011e+02
1.164663e-01,3.765827e+01,2.941461e+02
4.065942e-01,1.101860e+01,2.940566e+02
9.679196e-02,3.495403e+01,2.958649e+02
6.902602e-01,4.524767e+00,2.966711e+02
5.350028e-01,6.293942e+00,2.959087e+02
5.419871e-01,3.102791e+00,3.080350e+02
4.997915e-01,5.756308e+00,2.976545e+02
7.471945e-01,2.887615e+00,3.023981e+02
4.257606e-01,3.252993e+00,3.131760e+02
8.532438e-01,5.116151e+00,2.941668e+02
7.030666e-02,6.927364e+01,2.937636e+02
4.651406e-01,4.793983e+00,3.017533e+02
5.944921e-01,3.788799e+00,3.015616e+02
8.957061e-01,2.103660e+00,3.053053e+02
8.633589e-02,3.314511e+01,2.977241e+02
2.507998e-01,9.543449e+00,3.004548e+02
5.538329e-01,4.622632e-01,3.550803e+02
2.713187e-01,8.699601e+00,3.007009e+02
8.936438e-01,2.342341e+00,3.030132e+02
9.043975e-01,4.001170e+00,2.952955e+02
7.908038e-01,1.869997e+00,3.113829e+02
8.506261e-02,1.248413e+01,3.208130e+02
6.296803e-01,2.725499e+00,3.075299e+02
2.474570e-01,2.019626e+01,2.936903e+02
4.242551e-01,7.002355e+00,2.972510e+02
6.984834e-01,8.475259e-01,3.374083e+02
1.297541e-01,2.474531e+01,2.963759e+02
3.124472e-01,2.600185e+00,3.286526e+02
9.276958e-01,3.721613e-01,3.497933e+02
9.793912e-01,4.399341e+00,2.942261e+02
1.010439e-01,4.631549e+01,2.938924e+02
2.824945e-01,3.762006e+00,3.207905e+02
8.565360e-01,1.706424e+00,3.116989e+02
5.561815e-01,8.968995e+00,2.936953e+02
9.959319e-01,3.558956e+00,2.954607e+02
2.571949e-01,7.331439e+00,3.052889e+02
3.018463e-01,4.811818e+00,3.118701e+02
1.064593e-01,4.373081e+01,2.939107e+02
6.508782e-01,1.753840e+00,3.186962e+02
1.310140e-01,8.319801e+00,3.200470e+02
8.545307e-01,3.895330e-01,3.504992e+02
8.218507e-01,5.635949e+00,2.939289e+02
9.218763e-01,1.019903e+00,3.243932e+02
2.218980e-01,7.981281e+00,3.067626e+02
5.481562e-01,6.797653e+00,2.950768e+02
4.998703e-01,5.872780e+00,2.973978e+02
4.557121e-01,8.863386e+00,2.945590e+02
3.986062e-01,3.183292e+00,3.156417e+02
4.830852e-01,3.509423e+00,3.078328e+02
8.241527e-01,3.595780e+00,2.972811e+02
2.865601e-01,1.148848e+01,2.961239e+02
1.746044e-01,8.100028e+00,3.125976e+02
8.138515e-01,1.690079e+00,3.133676e+02
9.939083e-01,2.108665e+00,3.029876e+02
2.280091e-01,1.025254e+01,3.008742e+02
5.043635e-01,9.190665e+00,2.939261e+02
2.906945e-01,1.538974e+01,2.940624e+02
8.924217e-01,4.129601e+00,2.951571e+02
8.938081e-01,3.337498e+00,2.972009e+02
7.226855e-01,4.479880e+00,2.962908e+02
3.706157e-01,4.814817e+00,3.065812e+02
4.380835e-01,4.292135e+00,3.053534e+02
9.290641e-01,4.604115e+00,2.942602e+02
5.722757e-01,8.209217e+00,2.938791e+02
3.367256e-02,1.405927e+02,2.938532e+02
9.612351e-01,3.458512e+00,2.960294e+02
1.674653e-01,1.065165e+01,3.065901e+02
7.973202e-01,4.582619e+00,2.952214e+02
3.841816e-01,7.765822e-01,3.525134e+02
9.403371e-01,6.250476e-01,3.375958e+02
2.265633e-01,1.144729e+00,3.548740e+02
7.325427e-02,5.925952e+01,2.941919e+02
2.575895e-01,3.291568e+00,3.274160e+02
5.105997e-01,6.662663e+00,2.958147e+02
8.937366e-01,6.611651e-01,3.374560e+02
6.044623e-02,3.057485e+01,3.057525e+02
2.753760e-01,7.445327e+00,3.034461e+02
8.772937e-01,3.281751e+00,2.976450e+02
5.661004e-01,4.315887e+00,3.001004e+02
8.469489e-01,5.655136e+00,2.938153e+02
1.097175e-01,3.858158e+01,2.943106e+02
4.012606e-01,7.277182e+00,2.974645e+02
1.588022e-01,1.682989e+01,2.986757e+02
2.902616e-01,1.135674e+00,3.506845e+02
6.761744e-01,1.398363e+00,3.242277e+02
7.352811e-01,4.775429e-01,3.494615e+02
5.151345e-01,2.892479e+00,3.111795e+02
2.120814e-01,2.264568e+01,2.938066e+02
8.855165e-01,2.013172e+00,3.066047e+02
8.359746e-01,2.464898e+00,3.033403e+02
4.151346e-02,1.515168e+01,3.358000e+02
9.004251e-01,3.870231e+00,2.956027e+02
3.862971e-01,2.763359e+00,3.206600e+02
5.701299e-01,7.648027e+00,2.941719e+02
8.893996e-01,3.140506e+00,2.980482e+02
2.614754e-01,1.506926e+01,2.947055e+02
2.557257e-01,5.039538e+00,3.151994e+02
4.964032e-01,2.278730e+00,3.189625e+02
8.387671e-02,8.205582e+00,3.333461e+02
1.399012e-01,8.667995e-01,3.640138e+02
8.817157e-01,2.289452e+00,3.037768e+02
3.101494e-01,1.585810e+01,2.937349e+02
9.365339e-01,4.107524e+00,2.948578e+02
8.632652e-01,3.745127e+00,2.963050e+02
1.992556e-01,1.072424e+00,3.577581e+02
9.952880e-01,3.733199e+00,2.950973e+02
4.955139e-01,6.530006e+00,2.962966e+02
6.122464e-01,4.195615e+00,2.992805e+02
7.165555e-01,5.409202e+00,2.948087e+02
8.964053e-01,3.128601e+00,2.979930e+02
6.092357e-01,4.502654e+00,2.982992e+02
9.202751e-01,3.331309e+00,2.968796e+02
1.047545e-01,3.735562e+01,2.947482e+02
6.684893e-01,4.530050e+00,2.970219e+02
4.809520e-01,3.346756e+00,3.091469e+02
3.057316e-01,8.377264e+00,2.993270e+02
9.896663e-01,1.730990e+00,3.075744e+02
9.573102e-01,3.003587e+00,2.976616e+02
2.528359e-01,9.415005e+00,3.005507e+02
6.699326e-01,1.647112e+00,3.196879e+02
8.373509e-01,3.666744e-01,3.520000e+02
