v0,theta,R
1.076670e+00,7.343396e-01,1.139843e+00
2.047125e+00,3.359933e-01,2.623688e+00
1.338125e+00,4.243510e-01,1.350117e+00
2.918099e+00,1.322900e+00,4.044981e+00
5.458998e-01,8.059360e-01,3.031551e-01
1.097625e+00,5.510897e-01,1.076928e+00
1.832562e+00,6.152405e-01,3.114145e+00
1.701280e+00,3.343231e-01,1.787434e+00
2.715009e+00,9.895859e-01,6.744973e+00
1.823897e+00,9.731966e-01,3.105263e+00
6.041150e-01,1.223511e+00,2.468315e-01
1.469726e+00,1.251926e-01,5.429604e-01
7.263909e-01,1.381434e+00,1.777103e-01
1.202109e+00,1.030706e+00,1.289865e+00
2.194477e+00,8.557644e-01,4.756664e+00
2.143593e+00,5.180019e-01,3.956911e+00
2.482531e+00,1.317096e+00,3.004240e+00
1.795483e+00,1.673991e-01,1.072638e+00
1.926788e+00,1.074794e+00,3.123504e+00
2.409338e+00,7.199649e-01,5.762029e+00
2.594362e+00,6.214497e-01,6.338857e+00
2.375741e+00,5.793113e-01,5.198722e+00
2.739835e+00,2.296889e-01,3.284278e+00
2.306350e+00,4.508249e-01,4.145491e+00
9.802312e-01,1.034357e+00,8.644956e-01
2.964329e+00,1.245862e+00,5.328159e+00
1.786934e+00,1.250804e+00,1.919636e+00
1.791532e+00,1.814418e-01,1.137911e+00
1.341203e+00,1.335113e+00,8.343319e-01
5.509411e-01,1.052299e+00,2.814204e-01
1.904051e+00,1.746675e-01,1.197254e+00
2.650715e+00,7.079683e-01,6.928699e+00
1.489198e+00,3.887889e-01,1.588207e+00
1.810302e+00,1.245381e+00,2.005061e+00
1.263063e+00,5.131972e-01,1.397322e+00
2.680861e+00,8.711676e-01,7.105939e+00
1.956319e+00,1.416638e+00,1.161703e+00
1.902863e+00,8.835655e-01,3.575185e+00
1.158529e+00,3.686049e-01,8.888638e-01
7.731749e-01,2.898475e-01,3.213180e-01
1.889234e+00,9.268138e-01,3.456783e+00
1.087513e+00,2.703062e-01,6.115299e-01
2.039077e+00,6.388696e-01,3.960824e+00
1.976427e+00,1.138613e+00,2.937619e+00
2.101891e+00,1.051486e+00,3.793283e+00
2.420336e+00,7.218501e-01,5.793999e+00
5.588784e-01,1.450603e-01,9.632641e-02
1.927995e+00,1.129304e+00,2.933557e+00
2.908760e+00,1.940708e-01,3.206793e+00
1.254144e+00,1.418337e+00,4.532197e-01
1.120318e+00,8.281087e-01,1.219786e+00
2.359626e+00,2.521049e-01,2.678760e+00
5.277169e-01,7.148671e-01,2.537481e-01
6.119677e-01,4.977100e-01,3.032981e-01
2.003330e+00,8.289517e-01,3.984058e+00
1.892075e+00,4.628005e-01,2.866153e+00
9.521500e-01,1.174103e-01,2.272653e-01
2.544253e+00,7.738487e-01,6.496552e+00
2.008595e+00,5.182392e-01,3.470854e+00
2.714731e+00,6.473142e-01,7.081678e+00
2.331505e+00,7.747225e-01,5.449562e+00
7.956759e-01,8.211324e-01,6.266846e-01
1.413932e+00,1.131189e+00,1.571337e+00
2.012364e+00,8.905332e-01,3.947359e+00
2.781864e+00,5.460018e-01,6.852871e+00
1.066737e+00,7.785904e-01,1.130138e+00
1.834194e+00,1.172829e+00,2.376609e+00
1.805476e+00,1.407657e+00,1.025838e+00
1.757936e+00,1.340894e+00,1.380483e+00
2.316979e+00,5.009474e-01,4.500920e+00
8.691033e-01,1.188600e+00,4.985238e-01
2.357922e+00,5.470960e-01,4.935942e+00
2.306630e+00,7.842171e-01,5.330212e+00
2.964059e+00,8.287560e-01,8.744726e+00
2.589628e+00,4.094468e-01,4.914324e+00
1.107524e+00,1.295673e+00,6.428523e-01
1.291590e+00,1.063427e+00,1.400935e+00
1.409647e+00,4.063854e-01,1.416784e+00
1.429759e+00,8.793486e-01,2.016988e+00
7.087523e-01,1.370592e+00,2.021958e-01
2.143688e+00,5.959760e-01,4.258983e+00
1.879081e+00,6.135569e-01,3.329383e+00
1.661483e+00,9.287822e-01,2.641682e+00
2.227788e+00,8.419330e-01,4.942659e+00
1.011609e+00,1.213253e+00,7.085261e-01
5.638768e-01,2.615984e-01,1.185246e-01
1.227436e+00,1.276958e+00,7.917279e-01
7.314524e-01,1.217161e-01,1.194284e-01
2.577474e+00,1.690844e-01,2.210750e+00
2.846530e+00,2.224937e-01,3.510683e+00
8.030521e-01,1.263955e+00,3.697803e-01
1.667913e+00,1.133647e+00,2.130420e+00
2.195000e+00,3.531363e-01,3.147707e+00
1.765597e+00,7.996700e-01,3.098303e+00
1.516704e+00,8.630348e-01,2.246986e+00
2.334910e+00,1.103240e+00,4.396197e+00
1.872429e+00,1.129054e+00,2.723482e+00
6.840469e-01,5.497713e-01,4.049500e-01
7.286393e-01,8.018420e-01,5.067338e-01
1.175771e+00,5.740816e-01,1.275233e+00
2.802158e+00,1.446395e+00,1.933341e+00
2.141361e+00,5.462549e-01,4.055267e+00
2.521394e+00,3.998601e-01,4.539866e+00
6.672960e-01,7.701466e-01,4.489834e-01
2.477409e+00,3.814499e-01,4.227690e+00
2.974587e+00,5.926529e-01,8.184517e+00
2.688755e+00,2.310153e-01,3.223415e+00
6.340245e-01,6.044507e-01,3.559685e-01
1.954262e+00,7.636138e-01,3.797022e+00
9.572003e-01,6.154547e-01,8.741532e-01
2.142363e+00,2.969110e-01,2.550218e+00
2.288559e+00,8.518439e-01,5.181460e+00
1.130691e+00,1.133448e+00,1.023732e+00
2.176485e+00,1.079580e+00,3.914784e+00
2.258377e+00,4.659296e-01,4.080754e+00
1.888905e+00,1.028033e+00,3.165828e+00
9.224530e-01,3.670113e-01,5.579454e-01
2.379566e+00,3.533339e-01,3.633028e+00
1.890686e+00,1.429169e+00,1.016731e+00
1.313479e+00,1.309710e+00,8.770481e-01
2.343150e+00,1.684997e-01,1.835919e+00
2.398114e+00,1.969887e-01,2.165961e+00
1.500593e+00,5.789832e-01,2.054272e+00
1.260986e+00,1.247581e+00,9.748415e-01
1.646345e+00,1.222937e+00,1.775427e+00
2.015350e+00,1.485302e-01,1.206897e+00
2.378781e+00,1.395905e+00,1.941250e+00
1.641473e+00,1.036147e+00,2.352491e+00
9.114208e-01,1.086583e+00,6.610345e-01
2.682342e+00,8.820302e-01,7.054562e+00
2.897840e+00,1.266009e+00,4.789120e+00
1.203698e+00,5.500355e-01,1.265351e+00
6.895803e-01,5.204800e-01,4.314053e-01
1.785979e+00,1.274438e+00,1.795749e+00
9.289784e-01,7.837864e-01,8.652362e-01
6.522811e-01,5.609829e-01,4.079116e-01
2.185705e+00,2.709530e-01,2.473375e+00
1.648243e+00,4.093430e-01,1.995374e+00
1.195013e+00,1.297194e+00,7.723687e-01
2.678772e+00,4.324620e-01,5.448319e+00
1.449859e+00,1.357694e+00,8.819928e-01
2.887223e+00,8.550160e-01,8.251911e+00
1.779021e+00,1.379607e+00,1.163097e+00
2.527259e+00,1.132396e+00,4.912106e+00
2.734516e+00,7.412187e-01,7.438362e+00
2.872669e+00,2.381442e-01,3.781791e+00
5.245800e-01,1.459279e+00,7.474706e-02
2.339680e+00,8.576910e-01,5.397838e+00
2.258487e+00,1.142967e+00,3.902587e+00
1.984358e+00,1.040651e+00,3.463066e+00
2.688610e+00,1.351125e+00,3.067096e+00
1.916732e+00,1.401852e+00,1.229622e+00
7.825061e-01,2.590912e-01,2.901189e-01
2.610137e+00,1.382112e+00,2.529972e+00
9.599203e-01,1.380505e+00,3.433676e-01
2.334948e+00,1.028356e+00,4.817811e+00
8.268002e-01,2.581998e-01,3.000795e-01
2.700097e+00,2.204308e-01,3.143449e+00
8.249669e-01,3.574857e-01,4.495961e-01
8.482207e-01,1.234612e+00,4.481809e-01
2.427581e+00,9.522875e-01,5.548341e+00
2.085787e+00,9.104535e-01,4.246034e+00
1.219923e+00,9.687891e-01,1.372839e+00
1.780520e+00,4.569887e-01,2.540040e+00
1.422253e+00,1.123177e+00,1.594730e+00
6.130599e-01,1.070945e+00,3.295086e-01
1.917783e+00,2.037969e-01,1.472204e+00
2.543278e+00,5.246363e-01,5.614909e+00
1.016799e+00,4.671286e-01,8.075354e-01
2.129677e+00,2.208380e-01,1.960962e+00
2.593519e+00,1.111721e+00,5.327926e+00
2.790234e+00,1.177127e+00,5.512162e+00
1.364002e+00,1.129043e+00,1.480604e+00
1.170943e+00,9.308053e-01,1.295468e+00
1.781185e+00,8.296770e-01,3.152907e+00
2.095638e+00,1.307610e+00,2.215620e+00
9.869703e-01,1.260700e+00,5.885777e-01
9.700595e-01,1.415762e-01,3.007562e-01
2.262933e+00,3.381927e-01,3.183705e+00
2.864693e+00,4.072649e-01,5.973925e+00
1.886747e+00,9.376815e-01,3.384286e+00
2.855527e+00,9.462468e-01,7.719190e+00
1.620822e+00,1.318955e+00,1.270405e+00
1.654739e+00,1.013227e+00,2.456880e+00
1.629761e+00,7.736597e-01,2.654112e+00
2.624448e+00,7.398360e-01,6.856476e+00
1.136763e+00,1.808465e-01,4.529922e-01
2.413849e+00,1.004491e+00,5.249636e+00
1.967889e+00,5.242343e-01,3.374297e+00
1.828026e+00,1.274565e+00,1.882627e+00
2.807038e+00,1.229292e+00,4.939725e+00
2.926085e+00,3.915600e-01,6.063256e+00
1.830281e+00,1.069983e+00,2.805936e+00
2.098436e+00,1.062475e+00,3.716669e+00
2.685274e+00,7.652201e-01,7.153986e+00
1.550287e+00,1.031388e+00,2.113753e+00
6.943497e-01,5.343046e-01,4.236301e-01
1.720264e+00,4.190611e-01,2.210060e+00
7.175888e-01,1.284168e+00,2.686068e-01
2.490056e+00,8.848403e-01,6.074246e+00
2.776672e+00,4.740799e-01,6.262212e+00
1.025121e+00,4.315735e-01,7.699186e-01
1.651369e+00,2.163227e-01,1.178900e+00
1.727315e+00,5.743308e-01,2.729388e+00
2.712522e+00,1.267770e-01,1.846162e+00
1.195836e+00,1.124429e+00,1.128308e+00
1.151402e+00,5.185298e-01,1.117995e+00
7.385303e-01,1.056354e+00,4.535351e-01
2.605513e+00,1.150781e-01,1.561582e+00
2.971195e+00,4.192656e-01,6.533060e+00
1.494915e+00,7.477803e-01,2.205161e+00
1.558773e+00,1.361866e+00,1.014933e+00
2.515151e+00,1.430377e+00,1.770224e+00
1.887804e+00,6.033537e-01,3.317792e+00
1.569847e+00,7.727853e-01,2.428899e+00
2.798930e+00,6.674927e-01,7.621550e+00
1.415516e+00,1.962646e-01,7.252897e-01
2.475856e+00,1.754472e-01,2.139086e+00
1.185882e+00,1.043105e+00,1.242092e+00
1.136743e+00,1.280976e+00,6.980162e-01
5.454355e-01,1.214890e+00,1.882125e-01
2.121030e+00,1.294533e+00,2.390171e+00
1.325505e+00,6.051246e-01,1.640818e+00
2.212910e+00,1.955486e-01,1.845475e+00
7.348620e-01,1.443723e-01,1.551892e-01
1.680952e+00,3.359569e-01,1.805738e+00
6.910750e-01,2.511170e-01,2.430440e-01
1.237326e+00,1.332997e+00,7.402586e-01
1.999439e+00,9.871901e-01,3.688181e+00
6.691769e-01,7.813085e-01,4.488165e-01
1.767281e+00,1.437549e-01,8.969769e-01
1.824663e+00,1.985970e-01,1.295247e+00
8.139928e-01,1.194677e+00,4.488605e-01
1.908022e+00,8.895232e-01,3.560794e+00
1.726612e+00,1.315261e+00,1.470788e+00
2.616219e+00,1.483131e-01,2.006768e+00
1.704203e+00,1.327407e-01,7.352850e-01
2.212595e+00,6.156231e-01,4.636060e+00
1.725467e+00,7.680456e-01,2.987595e+00
1.588144e+00,5.610263e-01,2.258337e+00
1.003210e+00,5.905585e-01,9.008497e-01
8.307886e-01,7.329404e-01,6.875680e-01
2.438469e+00,1.209055e+00,3.924992e+00
1.735898e+00,1.596590e-01,9.149133e-01
5.498301e-01,9.637476e-01,3.167348e-01
9.455065e-01,1.173897e+00,6.419183e-01
2.131600e+00,8.381491e-01,4.538998e+00
2.072640e+00,3.915137e-01,3.085482e+00
1.466300e+00,8.462323e-01,2.114043e+00
2.094614e+00,1.348243e+00,1.848899e+00
1.641756e+00,7.409129e-01,2.708757e+00
1.869009e+00,2.359349e-01,1.628386e+00
6.955103e-01,4.019275e-01,3.536770e-01
2.058881e+00,1.184878e-01,9.851547e-01
8.086964e-01,8.287692e-01,6.456166e-01
1.900265e+00,4.481278e-01,2.802255e+00
2.202625e+00,6.089709e-01,4.523076e+00
2.699844e+00,1.013365e+00,6.537760e+00
1.015431e+00,1.154107e+00,7.488467e-01
1.067603e+00,7.606175e-01,1.113961e+00
1.768541e+00,4.990938e-01,2.624744e+00
2.557444e+00,4.263202e-01,4.940665e+00
1.268362e+00,8.075479e-01,1.588593e+00
2.538011e+00,1.259680e+00,3.726204e+00
1.041540e+00,1.013985e-01,2.477790e-01
8.382006e-01,8.159831e-01,6.780947e-01
7.303831e-01,8.484030e-01,5.496423e-01
2.339468e+00,4.279077e-01,4.132361e+00
2.623863e+00,2.411057e-01,3.207598e+00
2.941481e+00,7.031774e-01,8.552061e+00
1.090262e+00,5.738436e-01,1.051299e+00
2.878409e+00,3.488995e-01,5.323157e+00
1.681477e+00,1.323872e+00,1.335227e+00
2.093690e+00,1.432510e+00,1.224144e+00
1.188032e+00,3.116765e-01,8.398615e-01
2.788309e+00,2.762860e-01,4.082921e+00
1.207536e+00,1.478249e-01,4.319713e-01
2.670308e+00,6.316457e-01,6.822239e+00
9.269073e-01,1.262221e+00,5.095109e-01
2.430975e+00,4.507485e-01,4.636460e+00
2.407477e+00,6.690320e-01,5.590261e+00
2.865442e+00,1.777588e-01,2.865855e+00
1.220282e+00,9.920276e-01,1.336704e+00
5.549095e-01,4.737312e-01,2.183259e-01
8.919394e-01,1.245866e-01,2.267192e-01
6.556971e-01,4.259062e-01,3.246139e-01
8.519245e-01,9.680665e-01,6.762631e-01
1.869353e+00,2.126004e-01,1.455902e+00
2.589731e+00,1.231160e+00,4.222611e+00
2.049497e+00,3.836071e-01,2.930171e+00
1.642714e+00,7.818256e-01,2.696372e+00
2.363769e+00,9.505532e-01,5.274707e+00
8.651663e-01,3.150169e-01,4.302483e-01
1.475863e+00,3.646397e-01,1.447192e+00
1.794046e+00,4.049409e-01,2.334935e+00
2.547577e+00,4.881065e-01,5.388091e+00
8.090193e-01,3.195003e-01,3.857852e-01
2.403856e+00,1.007875e+00,5.233005e+00
2.529376e+00,8.777470e-01,6.331971e+00
2.869438e+00,1.333998e+00,3.747393e+00
1.696434e+00,8.542404e-01,2.835891e+00
2.885839e+00,1.152352e+00,6.207053e+00
2.930549e+00,4.561833e-01,6.789083e+00
2.006842e+00,1.318473e+00,1.954678e+00
2.107336e+00,1.337126e+00,1.996011e+00
1.652064e+00,2.086736e-01,1.113028e+00
2.286683e+00,3.744656e-01,3.562034e+00
1.413889e+00,1.048119e+00,1.730850e+00
2.862005e+00,8.710169e-01,8.029610e+00
2.968808e+00,2.521266e-01,4.266673e+00
2.784991e+00,1.320078e+00,3.736867e+00
1.188388e+00,9.845224e-01,1.328304e+00
7.438942e-01,1.319558e+00,2.678831e-01
2.427653e+00,7.533341e-01,5.919639e+00
8.813440e-01,5.336351e-01,6.659882e-01
7.395619e-01,9.510213e-01,5.246819e-01
1.807103e+00,8.976172e-01,3.158849e+00
1.886084e+00,3.800002e-01,2.409878e+00
1.227003e+00,8.390687e-01,1.490237e+00
1.477536e+00,6.804072e-01,2.141270e+00
2.674943e+00,2.998984e-01,4.050588e+00
2.404847e+00,1.416980e+00,1.743079e+00
1.534760e+00,6.494418e-01,2.238551e+00
1.851606e+00,1.062804e+00,2.885089e+00
1.667611e+00,1.093355e+00,2.263392e+00
2.899773e+00,2.808538e-01,4.470352e+00
5.836350e-01,1.396092e+00,1.147163e-01
1.478829e+00,8.625889e-01,2.164427e+00
2.312256e+00,2.646611e-01,2.701536e+00
2.222803e+00,7.927695e-01,4.942421e+00
2.405346e+00,4.444060e-01,4.520200e+00
7.257561e-01,5.429125e-01,4.821464e-01
2.092085e+00,1.070885e+00,3.654919e+00
2.827499e+00,1.038420e+00,6.986112e+00
6.339866e-01,3.957930e-01,2.645510e-01
2.293714e+00,2.810211e-01,2.838746e+00
1.320664e+00,1.120508e+00,1.385190e+00
2.646246e+00,1.070793e+00,5.858463e+00
6.226874e-01,1.257249e-01,9.398147e-02
1.280486e+00,1.264126e+00,9.843017e-01
2.856963e+00,1.131343e+00,6.273945e+00
1.158116e+00,3.305219e-01,8.374593e-01
1.915229e+00,2.514042e-01,1.772954e+00
1.198281e+00,5.263263e-01,1.264758e+00
2.574864e+00,1.102926e-01,1.416230e+00
5.526677e-01,6.271872e-01,3.018549e-01
2.336979e+00,1.281773e+00,2.956977e+00
7.428369e-01,1.387289e+00,1.814352e-01
6.855856e-01,5.911708e-01,4.418314e-01
1.643073e+00,1.187605e-01,6.113359e-01
2.543043e+00,6.610535e-01,6.260081e+00
2.600733e+00,1.395759e+00,2.291178e+00
2.127700e+00,7.412026e-01,4.475327e+00
2.099200e+00,1.094358e+00,3.598349e+00
2.242575e+00,9.748613e-01,4.672693e+00
6.146337e-01,8.373661e-01,4.078230e-01
1.375311e+00,1.264753e+00,1.050098e+00
2.806801e+00,5.914287e-01,7.332863e+00
1.322498e+00,1.036412e+00,1.549689e+00
1.938552e+00,2.290756e-01,1.623734e+00
1.526553e+00,7.077896e-01,2.317304e+00
2.145626e+00,8.288568e-01,4.579297e+00
6.980052e-01,1.012736e+00,4.251017e-01
2.200247e+00,7.424976e-01,4.788173e+00
1.450138e+00,2.279263e-01,9.266852e-01
1.110061e+00,3.575119e-01,7.960165e-01
1.503782e+00,4.166225e-01,1.704573e+00
1.056923e+00,1.093633e+00,9.349416e-01
2.086976e+00,1.191863e+00,2.965227e+00
1.237354e+00,9.866866e-01,1.394127e+00
2.115248e+00,9.506686e-01,4.241216e+00
2.235017e+00,1.828797e-01,1.774253e+00
1.915384e+00,3.278181e-01,2.244888e+00
1.072786e+00,1.468335e+00,1.946519e-01
7.146708e-01,1.175855e+00,3.392974e-01
1.815304e+00,1.038891e+00,2.896838e+00
2.087368e+00,4.646071e-01,3.492695e+00
2.218050e+00,2.196726e-01,2.080147e+00
7.894324e-01,8.398861e-01,6.394493e-01
2.763418e+00,1.308082e+00,3.812391e+00
6.796340e-01,3.048437e-01,2.499743e-01
5.700598e-01,5.880980e-01,3.147506e-01
1.786691e+00,6.910732e-01,3.104837e+00
9.722584e-01,7.644716e-01,9.521479e-01
1.717941e+00,1.224478e+00,1.910893e+00
2.697619e+00,9.839765e-01,6.729495e+00
2.001118e+00,1.068035e+00,3.365282e+00
2.292024e+00,1.109912e+00,4.178674e+00
1.836321e+00,2.743249e-01,1.758975e+00
2.173381e+00,2.930488e-01,2.654148e+00
1.977076e+00,2.986864e-01,2.174821e+00
1.234225e+00,8.755227e-01,1.495785e+00
1.247729e+00,1.328130e+00,7.373368e-01
6.210639e-01,2.935232e-01,2.323994e-01
1.436168e+00,2.867781e-01,1.071422e+00
6.915274e-01,9.940165e-01,4.287763e-01
2.097811e+00,9.361124e-01,4.181378e+00
2.853789e+00,1.115344e+00,6.431689e+00
1.318356e+00,1.462527e+00,3.808935e-01
1.237689e+00,3.371704e-01,9.282138e-01
2.401279e+00,1.380659e+00,2.159057e+00
2.354573e+00,5.485454e-01,4.923511e+00
2.141378e+00,6.310369e-01,4.389102e+00
2.919460e+00,6.335349e-01,8.137862e+00
1.072747e+00,1.299554e+00,6.108513e-01
2.967897e+00,1.189075e+00,6.089961e+00
1.075955e+00,1.085199e+00,9.336429e-01
2.823641e+00,1.081270e+00,6.606276e+00
5.969539e-01,1.017926e+00,3.404619e-01
1.820224e+00,7.276199e-01,3.286104e+00
1.165136e+00,7.339694e-01,1.347566e+00
1.168728e+00,9.137069e-01,1.324152e+00
1.221252e+00,1.400165e+00,5.158387e-01
2.242323e+00,5.188080e-01,4.379609e+00
1.591923e+00,4.120671e-01,1.885901e+00
2.362103e+00,1.703647e-01,1.868438e+00
8.042996e-01,2.367640e-01,2.932422e-01
1.498146e+00,9.759048e-01,2.111574e+00
7.355521e-01,1.262217e-01,1.276085e-01
1.774658e+00,8.277780e-01,3.143404e+00
1.530692e+00,2.289499e-01,1.033471e+00
1.163859e+00,3.149434e-01,8.021966e-01
2.746155e+00,5.219534e-01,6.472670e+00
2.531241e+00,1.221014e-01,1.582646e+00
6.781900e-01,3.765053e-01,3.300335e-01
1.505358e+00,2.630162e-01,1.127450e+00
2.665552e+00,4.086708e-01,5.163201e+00
1.904772e+00,1.197298e+00,2.466426e+00
1.627757e+00,9.801105e-01,2.444387e+00
1.629540e+00,8.465786e-01,2.626321e+00
1.462928e+00,1.156114e+00,1.606075e+00
2.797541e+00,4.477461e-01,6.106730e+00
2.498227e+00,1.319171e-01,1.627768e+00
2.906302e+00,1.348145e+00,3.666608e+00
2.207737e+00,4.780724e-01,3.977307e+00
8.760802e-01,1.103893e+00,6.332103e-01
1.881409e+00,1.390738e+00,1.255031e+00
1.365492e+00,1.359149e+00,7.775836e-01
6.763770e-01,4.761311e-01,3.778685e-01
1.618160e+00,4.026407e-01,1.902963e+00
1.237542e+00,4.785205e-01,1.253866e+00
2.218341e+00,4.349567e-01,3.767186e+00
1.439414e+00,3.851682e-01,1.472136e+00
1.194297e+00,7.372677e-01,1.394487e+00
1.187136e+00,1.026551e+00,1.265989e+00
1.307706e+00,1.309538e+00,8.672116e-01
2.902174e+00,3.685436e-01,5.635907e+00
2.152224e+00,1.037263e+00,4.020508e+00
2.812629e+00,6.980796e-01,7.803318e+00
7.948597e-01,2.400207e-01,2.883921e-01
1.792673e+00,7.554342e-01,3.205153e+00
2.203396e+00,9.428725e-01,4.608085e+00
2.756374e+00,1.613717e-01,2.413315e+00
1.223550e+00,1.780980e-01,4.818078e-01
2.321068e+00,1.116908e+00,4.226726e+00
1.162710e+00,2.620111e-01,6.622175e-01
2.114294e+00,3.593240e-01,2.952042e+00
6.434629e-01,3.266320e-01,2.410229e-01
1.086391e+00,1.258634e+00,7.162064e-01
2.312794e+00,7.919188e-01,5.332870e+00
1.171196e+00,1.693738e-01,4.567258e-01
1.940983e+00,3.205744e-01,2.251208e+00
1.578071e+00,3.522446e-01,1.605998e+00
1.808155e+00,5.978970e-01,3.012164e+00
1.750694e+00,3.157244e-01,1.799633e+00
1.790000e+00,8.932539e-01,3.129991e+00
9.544680e-01,1.466523e+00,2.128005e-01
2.836519e+00,1.340421e-01,2.101758e+00
1.960097e+00,1.198616e+00,2.584775e+00
1.028949e+00,9.935000e-01,9.436200e-01
1.837226e+00,4.851018e-01,2.820734e+00
1.598449e+00,3.978382e-01,1.796706e+00
1.701260e+00,8.510712e-01,2.885722e+00
1.871559e+00,6.601757e-01,3.399866e+00
1.101346e+00,1.198987e+00,8.515417e-01
2.892987e+00,1.136018e-01,1.913819e+00
2.524522e+00,7.088571e-01,6.327733e+00
2.208150e+00,7.058292e-01,4.850448e+00
1.306868e+00,3.383908e-01,1.061722e+00
1.825979e+00,7.636397e-01,3.372844e+00
2.193563e+00,6.435987e-01,4.627013e+00
6.588844e-01,1.543064e-01,1.236383e-01
2.133695e+00,6.982612e-01,4.446533e+00
2.382231e+00,2.238808e-01,2.431134e+00
1.693952e+00,1.552016e-01,8.934585e-01
5.152469e-01,1.047534e+00,2.391658e-01
7.885846e-01,7.346135e-01,6.022447e-01
2.618058e+00,9.933572e-01,6.243395e+00
2.978832e+00,1.020393e-01,1.802866e+00
2.645375e+00,1.233336e+00,4.385927e+00
1.656249e+00,1.032941e+00,2.411033e+00
2.155684e+00,5.220486e-01,4.035272e+00
2.228207e+00,1.181078e+00,3.500266e+00
2.184444e+00,4.894067e-01,3.933561e+00
1.479953e+00,3.485336e-01,1.437357e+00
1.123021e+00,8.721066e-01,1.226002e+00
1.987713e+00,2.955425e-01,2.215673e+00
2.054665e+00,6.800758e-01,4.105956e+00
2.179139e+00,1.197018e+00,3.229017e+00
2.512940e+00,7.427549e-01,6.312132e+00
1.682191e+00,1.016236e+00,2.508489e+00
2.720890e+00,9.749703e-01,6.840188e+00
2.281893e+00,6.584068e-01,5.012628e+00
2.272753e+00,1.459525e+00,1.152583e+00
2.806685e+00,1.413060e+00,2.454501e+00
8.531878e-01,9.056001e-01,6.860985e-01
2.370010e+00,1.303428e-01,1.442420e+00
2.917004e+00,7.417480e-01,8.470309e+00
2.152039e+00,4.401259e-01,3.578009e+00
1.156762e+00,1.146310e+00,1.007578e+00
1.615710e+00,1.387592e+00,9.564675e-01
5.885850e-01,5.117737e-01,3.217446e-01
1.294536e+00,5.080154e-01,1.406319e+00
2.046422e+00,9.377112e-01,4.021545e+00
9.600488e-01,3.730574e-01,6.347330e-01
2.559112e+00,3.417984e-01,4.120929e+00
1.688401e+00,2.158247e-01,1.206263e+00
1.714872e+00,1.304894e+00,1.500210e+00
1.576678e+00,2.843974e-01,1.320098e+00
9.000220e-01,9.183380e-01,7.670673e-01
2.968755e+00,1.081196e+00,7.318681e+00
2.381086e+00,7.656417e-01,5.648577e+00
1.307928e+00,1.140524e+00,1.264075e+00
1.587458e+00,4.262575e-01,1.905822e+00
2.088610e+00,3.952933e-01,3.101853e+00
8.582021e-01,1.348828e+00,3.002121e-01
2.314853e+00,1.352641e+00,2.258151e+00
5.769702e-01,2.070880e-01,1.013167e-01
1.687142e+00,8.621526e-01,2.804758e+00
2.940524e+00,1.234018e+00,5.356491e+00
1.936422e+00,1.141399e+00,2.836798e+00
7.643684e-01,1.433694e+00,1.701352e-01
1.981685e+00,6.816388e-01,3.857288e+00
2.275916e+00,7.529700e-01,5.196264e+00
9.102328e-01,7.807486e-01,8.207938e-01
1.312246e+00,7.273680e-01,1.707436e+00
2.415717e+00,5.607292e-01,5.252367e+00
2.481072e+00,5.802926e-01,5.655198e+00
1.301974e+00,5.129299e-01,1.431335e+00
1.398231e+00,7.681924e-01,1.926308e+00
2.710426e+00,5.562631e-01,6.614572e+00
6.663099e-01,1.358955e+00,1.638029e-01
2.728672e+00,1.195679e+00,5.039597e+00
2.076224e+00,5.653992e-01,3.918272e+00
9.557612e-01,2.182052e-01,3.547473e-01
2.827653e+00,5.871447e-01,7.359407e+00
2.029099e+00,7.609609e-01,4.114438e+00
2.845599e+00,5.221980e-01,6.999678e+00
2.952100e+00,6.008496e-01,8.103003e+00
1.913997e+00,1.018957e+00,3.255832e+00
2.453206e+00,1.940277e-01,2.221855e+00
2.167708e+00,1.319685e+00,2.254852e+00
9.804258e-01,6.236139e-01,8.981006e-01
2.278225e+00,1.195983e+00,3.538713e+00
2.721770e+00,9.737683e-01,6.892822e+00
1.371735e+00,7.672135e-01,1.900302e+00
2.062713e+00,6.819139e-01,4.190448e+00
2.131055e+00,1.162009e+00,3.328860e+00
1.721388e+00,6.014497e-01,2.739169e+00
1.504232e+00,8.838713e-01,2.214620e+00
1.161973e+00,1.386254e+00,4.879500e-01
8.496895e-01,1.079163e+00,6.379307e-01
1.934088e+00,7.347757e-01,3.753687e+00
5.071558e-01,8.134634e-01,2.163044e-01
2.922864e+00,1.138919e+00,6.480167e+00
2.688848e+00,6.604840e-01,6.988396e+00
2.234309e+00,1.086922e+00,4.119578e+00
1.335391e+00,7.267492e-01,1.771566e+00
5.187929e-01,1.377536e-01,8.849594e-02
2.095261e+00,1.252021e+00,2.637953e+00
1.107562e+00,3.973120e-01,8.349324e-01
2.364622e+00,5.289383e-01,4.865702e+00
1.114898e+00,2.217561e-01,5.213607e-01
2.699176e+00,3.381909e-01,4.552465e+00
9.995349e-01,7.936843e-01,9.746448e-01
2.366046e+00,5.269382e-01,4.838766e+00
1.630619e+00,4.005900e-01,1.951986e+00
8.874345e-01,4.739832e-01,6.613955e-01
2.407390e+00,1.286518e+00,3.101200e+00
9.844577e-01,1.001563e+00,8.784433e-01
1.686904e+00,5.755933e-01,2.585070e+00
1.353956e+00,2.357626e-01,8.699281e-01
2.741184e+00,9.616538e-01,7.031270e+00
