v0,theta,R
2.905693e+00,9.127050e-01,8.170856e+00
1.159516e+00,4.437638e-01,1.042660e+00
2.597005e+00,1.774217e-01,2.343312e+00
2.286154e+00,6.707755e-01,5.089763e+00
6.092120e-01,1.226650e+00,2.357550e-01
1.982935e+00,1.278486e+00,2.170019e+00
2.859826e+00,6.870480e-01,8.020894e+00
2.384029e+00,1.438564e+00,1.485647e+00
1.174834e+00,1.171629e+00,9.885181e-01
2.582515e+00,8.373963e-01,6.633352e+00
1.215776e+00,1.921861e-01,5.542577e-01
7.105554e-01,1.397593e+00,1.714195e-01
2.543340e+00,3.968185e-01,4.611505e+00
1.833560e+00,3.998617e-01,2.411061e+00
2.677336e+00,3.814386e-01,4.953207e+00
9.187410e-01,3.265811e-01,5.129511e-01
1.155420e+00,8.128964e-01,1.332977e+00
2.328867e+00,5.645751e-01,4.903219e+00
1.670182e+00,1.066504e+00,2.360143e+00
2.898191e+00,2.918740e-01,4.629433e+00
8.285756e-01,5.060235e-01,5.821281e-01
1.928357e+00,2.240826e-01,1.611298e+00
2.300250e+00,1.029549e+00,4.672776e+00
9.273609e-01,1.417362e+00,2.597839e-01
1.822982e+00,1.107995e-01,7.304198e-01
1.411353e+00,4.186234e-01,1.479603e+00
5.716539e-01,1.677351e-01,1.075830e-01
9.372229e-01,7.600886e-01,8.772617e-01
1.537619e+00,1.224941e+00,1.508062e+00
2.506206e+00,3.083777e-01,3.632917e+00
1.137435e+00,1.236643e+00,8.016871e-01
1.080047e+00,4.687891e-01,9.403489e-01
1.858262e+00,2.679094e-01,1.762983e+00
2.981982e+00,6.196909e-01,8.408328e+00
7.211650e-01,1.408347e+00,1.660159e-01
1.229572e+00,8.240717e-01,1.507327e+00
1.698983e+00,2.776211e-01,1.521638e+00
1.117451e+00,1.181528e+00,8.768819e-01
9.042532e-01,1.154591e+00,6.047155e-01
2.171102e+00,1.068489e+00,3.978139e+00
7.422434e-01,3.972322e-01,3.930788e-01
1.571202e+00,2.871056e-01,1.340918e+00
2.100324e+00,2.913814e-01,2.427718e+00
1.299393e+00,5.941625e-01,1.566426e+00
2.288112e+00,1.083477e+00,4.332336e+00
5.143253e-01,7.146315e-01,2.618855e-01
2.963234e+00,1.037636e+00,7.686920e+00
1.428290e+00,7.751690e-01,2.039584e+00
1.525812e+00,1.193062e+00,1.596217e+00
2.164832e+00,4.195831e-01,3.487159e+00
1.836633e+00,1.244603e+00,2.047833e+00
1.004426e+00,1.184786e+00,7.037730e-01
9.093699e-01,9.001354e-01,8.052760e-01
2.518477e+00,1.230542e+00,3.990772e+00
6.552596e-01,1.366056e+00,1.709441e-01
1.631683e+00,3.510188e-01,1.719303e+00
1.154346e+00,9.600038e-01,1.252087e+00
2.118151e+00,1.120216e+00,3.517680e+00
2.338083e+00,9.200017e-01,5.269736e+00
8.350538e-01,3.069398e-01,4.016834e-01
9.401660e-01,1.615017e-01,2.805679e-01
2.837393e+00,6.315103e-01,7.672492e+00
9.497693e-01,5.232290e-01,7.808745e-01
2.204888e+00,1.336860e+00,2.192496e+00
2.343970e+00,7.924391e-01,5.493651e+00
1.569504e+00,6.104924e-01,2.314156e+00
2.490975e+00,9.243316e-01,5.966950e+00
2.063481e+00,2.858220e-01,2.303619e+00
1.553900e+00,6.193476e-01,2.282671e+00
1.846624e+00,9.517259e-01,3.223079e+00
2.577582e+00,3.588163e-01,4.369067e+00
2.444376e+00,2.342175e-01,2.697644e+00
2.832672e+00,1.222436e+00,5.149072e+00
2.056753e+00,1.414233e+00,1.303057e+00
1.414920e+00,1.238490e+00,1.234743e+00
1.785870e+00,5.509591e-01,2.845125e+00
1.019200e+00,4.479087e-01,8.109877e-01
9.596434e-01,6.100226e-01,8.648454e-01
1.512924e+00,3.781292e-01,1.570680e+00
1.795756e+00,7.845716e-01,3.224736e+00
2.723537e+00,1.291461e+00,3.931797e+00
1.353329e+00,1.408877e+00,5.827966e-01
1.686631e+00,1.326465e+00,1.335443e+00
2.766596e+00,4.868685e-01,6.329845e+00
2.798893e+00,6.148696e-01,7.382586e+00
6.274458e-01,6.459350e-01,3.784729e-01
1.004746e+00,7.430810e-01,1.005900e+00
6.155815e-01,1.028143e+00,3.351529e-01
9.105793e-01,9.743692e-01,7.706379e-01
2.862403e+00,1.401874e+00,2.715716e+00
1.975237e+00,7.483391e-01,3.890848e+00
9.975521e-01,6.604768e-01,9.642133e-01
2.067553e+00,9.376521e-01,4.078113e+00
2.196874e+00,1.060414e+00,4.114419e+00
5.938322e-01,1.322792e+00,1.678268e-01
7.901325e-01,1.307130e+00,3.141714e-01
1.022341e+00,1.577605e-01,3.243323e-01
1.695473e+00,7.894436e-01,2.874534e+00
1.403245e+00,7.826066e-01,1.969065e+00
1.732556e+00,5.954550e-01,2.787745e+00
1.700633e+00,6.388247e-01,2.768772e+00
1.657038e+00,1.324340e+00,1.299285e+00
1.215013e+00,1.242965e+00,9.000506e-01
1.400108e+00,5.903589e-01,1.813044e+00
1.942998e+00,1.079423e+00,3.141092e+00
1.419924e+00,1.385200e+00,7.313235e-01
2.186752e+00,5.887915e-01,4.416944e+00
2.209764e+00,3.730218e-01,3.314320e+00
2.956751e+00,7.643676e-01,8.734642e+00
2.498423e+00,1.146161e+00,4.686572e+00
2.090034e+00,1.158563e-01,1.003144e+00
1.726660e+00,8.404584e-01,2.963296e+00
2.050584e+00,4.742853e-01,3.416826e+00
1.363562e+00,8.177715e-01,1.855406e+00
2.782928e+00,1.273106e+00,4.343411e+00
1.428814e+00,1.276527e+00,1.133337e+00
9.595780e-01,2.316727e-01,4.115408e-01
2.941680e+00,2.783817e-01,4.572854e+00
1.121519e+00,3.298832e-01,7.709491e-01
9.303189e-01,7.583393e-01,8.642262e-01
1.110005e+00,1.265215e+00,7.070101e-01
1.385137e+00,1.184866e-01,4.504144e-01
2.619760e+00,1.297053e+00,3.572564e+00
1.606353e+00,1.353931e+00,1.084424e+00
2.576662e+00,1.159040e+00,4.870090e+00
2.982442e+00,9.486850e-01,8.424835e+00
1.706954e+00,1.299856e+00,1.502729e+00
6.677660e-01,1.122419e-01,9.926131e-02
2.449769e+00,3.215158e-01,3.598565e+00
6.450415e-01,8.249045e-01,4.147804e-01
1.531910e+00,9.145754e-01,2.268863e+00
9.649916e-01,5.983640e-01,8.668142e-01
2.392755e+00,1.269072e+00,3.249011e+00
2.143646e+00,2.765041e-01,2.413637e+00
6.100605e-01,1.322578e+00,1.772649e-01
1.472499e+00,2.202230e-01,9.244195e-01
1.079952e+00,9.429671e-01,1.108860e+00
6.999417e-01,6.235544e-01,4.644765e-01
1.828600e+00,1.334674e+00,1.521038e+00
6.172149e-01,1.181635e+00,2.674624e-01
2.212631e+00,1.463876e+00,1.038946e+00
1.060682e+00,5.325715e-01,9.842553e-01
2.969757e+00,5.564368e-01,7.910813e+00
1.363459e+00,1.377129e+00,7.021940e-01
1.653508e+00,1.357747e+00,1.130060e+00
1.487157e+00,7.447516e-01,2.204332e+00
2.916961e+00,1.456232e+00,1.932557e+00
1.490882e+00,9.642554e-01,2.082030e+00
2.754160e+00,9.689949e-01,7.079743e+00
8.983065e-01,7.710999e-01,8.066246e-01
1.354485e+00,1.153633e+00,1.359176e+00
2.740066e+00,3.697484e-01,5.059739e+00
2.030048e+00,1.153165e+00,3.055679e+00
1.858332e+00,9.426884e-01,3.283926e+00
1.143619e+00,1.302680e+00,6.681892e-01
2.285620e+00,9.175790e-01,5.042572e+00
1.756064e+00,5.703443e-01,2.802893e+00
6.433216e-01,1.226885e+00,2.627435e-01
1.075341e+00,4.484801e-01,9.036171e-01
2.153058e+00,8.729354e-01,4.564798e+00
8.743836e-01,1.313769e+00,3.759369e-01
7.959608e-01,7.586103e-01,6.326445e-01
2.056996e+00,1.209284e+00,2.799619e+00
1.316693e+00,1.070934e+00,1.458584e+00
2.755633e+00,5.096828e-01,6.467969e+00
5.307096e-01,6.366939e-01,2.692878e-01
7.615886e-01,3.969510e-01,4.136069e-01
8.578162e-01,6.315204e-01,7.012754e-01
2.672198e+00,1.029877e+00,6.303927e+00
1.332871e+00,9.787608e-01,1.645346e+00
2.904295e+00,1.691240e-01,2.799003e+00
1.497724e+00,1.018732e+00,2.003320e+00
2.626492e+00,1.673343e-01,2.265842e+00
1.818305e+00,1.055166e+00,2.836575e+00
2.575953e+00,1.739262e-01,2.261917e+00
2.610364e+00,7.713268e-01,6.811302e+00
6.121499e-01,2.061873e-01,1.501856e-01
2.153764e+00,1.381977e+00,1.710413e+00
1.010229e+00,6.795458e-01,9.977768e-01
1.048227e+00,7.141743e-01,1.087650e+00
1.196969e+00,6.885817e-01,1.405959e+00
2.762355e+00,1.465324e-01,2.204388e+00
2.286382e+00,1.296201e+00,2.728763e+00
1.525869e+00,1.079234e+00,1.937672e+00
5.735770e-01,2.435371e-01,1.539815e-01
1.419195e+00,8.452506e-01,1.999703e+00
1.460801e+00,8.487964e-01,2.116810e+00
2.820310e+00,1.045258e+00,6.903869e+00
2.299075e+00,1.829979e-01,1.891659e+00
1.185124e+00,1.404366e+00,4.589234e-01
1.294675e+00,5.887003e-01,1.548145e+00
9.812859e-01,1.054773e+00,8.265247e-01
1.389919e+00,6.414300e-01,1.852343e+00
2.198029e+00,7.043866e-01,4.768054e+00
6.277389e-01,5.018162e-01,3.323580e-01
1.148717e+00,7.310724e-01,1.311769e+00
5.967181e-01,1.081911e-01,7.644793e-02
1.059466e+00,8.895349e-01,1.098211e+00
2.463899e+00,8.357970e-01,6.039983e+00
1.212913e+00,8.045134e-01,1.470083e+00
2.516407e+00,4.205798e-01,4.720204e+00
2.312377e+00,8.949012e-01,5.219368e+00
5.241771e-01,7.769265e-01,2.747222e-01
2.102909e+00,3.534801e-01,2.872349e+00
1.558656e+00,1.163125e+00,1.768512e+00
6.728941e-01,1.302862e-01,1.166530e-01
8.830950e-01,4.961430e-01,6.529570e-01
1.304908e+00,8.530244e-01,1.687234e+00
1.156566e+00,1.260375e+00,7.781373e-01
8.420213e-01,3.557599e-01,4.629667e-01
2.518639e+00,2.632213e-01,3.187381e+00
2.309509e+00,3.190850e-01,3.177505e+00
1.116887e+00,1.038681e+00,1.090778e+00
1.549582e+00,5.309948e-01,2.097035e+00
1.482588e+00,6.275164e-01,2.089394e+00
2.752723e+00,4.891345e-01,6.285763e+00
2.873785e+00,4.872710e-01,6.833566e+00
5.692248e-01,1.223604e+00,2.073427e-01
2.428244e+00,4.971078e-01,4.943113e+00
6.031776e-01,3.531929e-01,2.361536e-01
2.942915e+00,1.046522e+00,7.506268e+00
1.456233e+00,1.347271e+00,9.167565e-01
1.044133e+00,6.350074e-01,1.041268e+00
2.710006e+00,3.070462e-01,4.231815e+00
1.367481e+00,1.069944e-01,3.971130e-01
2.475973e+00,1.325933e+00,2.883666e+00
1.990634e+00,5.066325e-01,3.362538e+00
2.790678e+00,1.018445e-01,1.575360e+00
2.308444e+00,1.225166e+00,3.397228e+00
6.968008e-01,1.561996e-01,1.492245e-01
1.946738e+00,1.121493e+00,2.965358e+00
1.048557e+00,5.400483e-01,9.697387e-01
2.349977e+00,8.971137e-01,5.385123e+00
2.235598e+00,1.038411e+00,4.371548e+00
1.452675e+00,6.582610e-01,2.042412e+00
1.501657e+00,8.250226e-01,2.247896e+00
2.821443e+00,4.535242e-01,6.270426e+00
1.274676e+00,1.180432e+00,1.143529e+00
2.102303e+00,1.019088e-01,8.945848e-01
1.380607e+00,9.331679e-01,1.823437e+00
2.965620e+00,1.038590e+00,7.691175e+00
9.210460e-01,3.223467e-01,5.098042e-01
1.449326e+00,1.997141e-01,8.168847e-01
2.410011e+00,5.986634e-01,5.407778e+00
1.836280e+00,7.866209e-01,3.371913e+00
7.515211e-01,1.310373e+00,2.810449e-01
1.991356e+00,1.170724e+00,2.845073e+00
1.076670e+00,7.343396e-01,1.153179e+00
2.047125e+00,3.359933e-01,2.608898e+00
1.338125e+00,4.243510e-01,1.343691e+00
2.918099e+00,1.322900e+00,4.050970e+00
5.458998e-01,8.059360e-01,2.977552e-01
1.097625e+00,5.510897e-01,1.074897e+00
1.832562e+00,6.152405e-01,3.165686e+00
1.701280e+00,3.343231e-01,1.794280e+00
2.715009e+00,9.895859e-01,6.765115e+00
1.823897e+00,9.731966e-01,3.094698e+00
6.041150e-01,1.223511e+00,2.335913e-01
1.469726e+00,1.251926e-01,5.352218e-01
7.263909e-01,1.381434e+00,1.950891e-01
1.202109e+00,1.030706e+00,1.274611e+00
2.194477e+00,8.557644e-01,4.768119e+00
2.143593e+00,5.180019e-01,3.953412e+00
2.482531e+00,1.317096e+00,2.994629e+00
1.795483e+00,1.673991e-01,1.059258e+00
1.926788e+00,1.074794e+00,3.107832e+00
2.409338e+00,7.199649e-01,5.755272e+00
2.594362e+00,6.214497e-01,6.372111e+00
2.375741e+00,5.793113e-01,5.171459e+00
2.739835e+00,2.296889e-01,3.328397e+00
2.306350e+00,4.508249e-01,4.172162e+00
9.802312e-01,1.034357e+00,8.441853e-01
2.964329e+00,1.245862e+00,5.317005e+00
1.786934e+00,1.250804e+00,1.906885e+00
1.791532e+00,1.814418e-01,1.139312e+00
1.341203e+00,1.335113e+00,8.168560e-01
5.509411e-01,1.052299e+00,2.613079e-01
1.904051e+00,1.746675e-01,1.240880e+00
2.650715e+00,7.079683e-01,6.942207e+00
1.489198e+00,3.887889e-01,1.555846e+00
1.810302e+00,1.245381e+00,1.985480e+00
1.263063e+00,5.131972e-01,1.364702e+00
2.680861e+00,8.711676e-01,7.081532e+00
1.956319e+00,1.416638e+00,1.161379e+00
1.902863e+00,8.835655e-01,3.551322e+00
1.158529e+00,3.686049e-01,9.022536e-01
7.731749e-01,2.898475e-01,3.274559e-01
1.889234e+00,9.268138e-01,3.427399e+00
1.087513e+00,2.703062e-01,6.086818e-01
2.039077e+00,6.388696e-01,3.980567e+00
1.976427e+00,1.138613e+00,2.971432e+00
2.101891e+00,1.051486e+00,3.806968e+00
2.420336e+00,7.218501e-01,5.810775e+00
5.588784e-01,1.450603e-01,8.935185e-02
1.927995e+00,1.129304e+00,2.872020e+00
2.908760e+00,1.940708e-01,3.202182e+00
1.254144e+00,1.418337e+00,4.722011e-01
1.120318e+00,8.281087e-01,1.250537e+00
2.359626e+00,2.521049e-01,2.689909e+00
5.277169e-01,7.148671e-01,2.757190e-01
6.119677e-01,4.977100e-01,3.142046e-01
2.003330e+00,8.289517e-01,3.998114e+00
1.892075e+00,4.628005e-01,2.860315e+00
9.521500e-01,1.174103e-01,2.109349e-01
2.544253e+00,7.738487e-01,6.471495e+00
2.008595e+00,5.182392e-01,3.472115e+00
2.714731e+00,6.473142e-01,7.090503e+00
2.331505e+00,7.747225e-01,5.434676e+00
7.956759e-01,8.211324e-01,6.314840e-01
1.413932e+00,1.131189e+00,1.539863e+00
2.012364e+00,8.905332e-01,3.960414e+00
2.781864e+00,5.460018e-01,6.868555e+00
1.066737e+00,7.785904e-01,1.137822e+00
1.834194e+00,1.172829e+00,2.403830e+00
1.805476e+00,1.407657e+00,1.044814e+00
1.757936e+00,1.340894e+00,1.371412e+00
2.316979e+00,5.009474e-01,4.522836e+00
8.691033e-01,1.188600e+00,5.227706e-01
2.357922e+00,5.470960e-01,4.940202e+00
2.306630e+00,7.842171e-01,5.320527e+00
2.964059e+00,8.287560e-01,8.752633e+00
2.589628e+00,4.094468e-01,4.898126e+00
1.107524e+00,1.295673e+00,6.413895e-01
1.291590e+00,1.063427e+00,1.416878e+00
1.409647e+00,4.063854e-01,1.443025e+00
1.429759e+00,8.793486e-01,2.008231e+00
7.087523e-01,1.370592e+00,1.958054e-01
2.143688e+00,5.959760e-01,4.269553e+00
1.879081e+00,6.135569e-01,3.324457e+00
1.661483e+00,9.287822e-01,2.647796e+00
2.227788e+00,8.419330e-01,4.931348e+00
1.011609e+00,1.213253e+00,6.709941e-01
5.638768e-01,2.615984e-01,1.588678e-01
1.227436e+00,1.276958e+00,8.353007e-01
7.314524e-01,1.217161e-01,1.289592e-01
2.577474e+00,1.690844e-01,2.204006e+00
2.846530e+00,2.224937e-01,3.487792e+00
8.030521e-01,1.263955e+00,3.713821e-01
1.667913e+00,1.133647e+00,2.134003e+00
2.195000e+00,3.531363e-01,3.126911e+00
1.765597e+00,7.996700e-01,3.116061e+00
1.516704e+00,8.630348e-01,2.272716e+00
2.334910e+00,1.103240e+00,4.386882e+00
1.872429e+00,1.129054e+00,2.709972e+00
6.840469e-01,5.497713e-01,4.169168e-01
7.286393e-01,8.018420e-01,5.306281e-01
1.175771e+00,5.740816e-01,1.260799e+00
2.802158e+00,1.446395e+00,1.933524e+00
2.141361e+00,5.462549e-01,4.070874e+00
2.521394e+00,3.998601e-01,4.559299e+00
6.672960e-01,7.701466e-01,4.450768e-01
2.477409e+00,3.814499e-01,4.241176e+00
2.974587e+00,5.926529e-01,8.198835e+00
2.688755e+00,2.310153e-01,3.222627e+00
6.340245e-01,6.044507e-01,3.759494e-01
1.954262e+00,7.636138e-01,3.815517e+00
9.572003e-01,6.154547e-01,8.638170e-01
2.142363e+00,2.969110e-01,2.568098e+00
2.288559e+00,8.518439e-01,5.191325e+00
1.130691e+00,1.133448e+00,9.810271e-01
2.176485e+00,1.079580e+00,3.940546e+00
2.258377e+00,4.659296e-01,4.094136e+00
1.888905e+00,1.028033e+00,3.156037e+00
9.224530e-01,3.670113e-01,5.699985e-01
2.379566e+00,3.533339e-01,3.676573e+00
1.890686e+00,1.429169e+00,9.990654e-01
1.313479e+00,1.309710e+00,8.604813e-01
2.343150e+00,1.684997e-01,1.815422e+00
2.398114e+00,1.969887e-01,2.207584e+00
1.500593e+00,5.789832e-01,2.062604e+00
1.260986e+00,1.247581e+00,9.577739e-01
1.646345e+00,1.222937e+00,1.737230e+00
2.015350e+00,1.485302e-01,1.188884e+00
2.378781e+00,1.395905e+00,1.939166e+00
1.641473e+00,1.036147e+00,2.362650e+00
9.114208e-01,1.086583e+00,6.844828e-01
2.682342e+00,8.820302e-01,7.061007e+00
2.897840e+00,1.266009e+00,4.807707e+00
1.203698e+00,5.500355e-01,1.291306e+00
6.895803e-01,5.204800e-01,4.103222e-01
1.785979e+00,1.274438e+00,1.781829e+00
9.289784e-01,7.837864e-01,8.629963e-01
6.522811e-01,5.609829e-01,3.833300e-01
2.185705e+00,2.709530e-01,2.463990e+00
1.648243e+00,4.093430e-01,1.983870e+00
1.195013e+00,1.297194e+00,7.430206e-01
2.678772e+00,4.324620e-01,5.461129e+00
1.449859e+00,1.357694e+00,8.690420e-01
2.887223e+00,8.550160e-01,8.255381e+00
1.779021e+00,1.379607e+00,1.180923e+00
2.527259e+00,1.132396e+00,4.909690e+00
2.734516e+00,7.412187e-01,7.448405e+00
2.872669e+00,2.381442e-01,3.783514e+00
5.245800e-01,1.459279e+00,6.086823e-02
2.339680e+00,8.576910e-01,5.416983e+00
2.258487e+00,1.142967e+00,3.851091e+00
1.984358e+00,1.040651e+00,3.435611e+00
2.688610e+00,1.351125e+00,3.074661e+00
1.916732e+00,1.401852e+00,1.217866e+00
7.825061e-01,2.590912e-01,3.032812e-01
2.610137e+00,1.382112e+00,2.510360e+00
9.599203e-01,1.380505e+00,3.422816e-01
2.334948e+00,1.028356e+00,4.820899e+00
8.268002e-01,2.581998e-01,3.375284e-01
2.700097e+00,2.204308e-01,3.111003e+00
8.249669e-01,3.574857e-01,4.461791e-01
8.482207e-01,1.234612e+00,4.481210e-01
2.427581e+00,9.522875e-01,5.567913e+00
2.085787e+00,9.104535e-01,4.215142e+00
1.219923e+00,9.687891e-01,1.389226e+00
1.780520e+00,4.569887e-01,2.510645e+00
1.422253e+00,1.123177e+00,1.578512e+00
6.130599e-01,1.070945e+00,3.162000e-01
1.917783e+00,2.037969e-01,1.457921e+00
2.543278e+00,5.246363e-01,5.608381e+00
1.016799e+00,4.671286e-01,8.314024e-01
2.129677e+00,2.208380e-01,1.938733e+00
2.593519e+00,1.111721e+00,5.343944e+00
2.790234e+00,1.177127e+00,5.515784e+00
1.364002e+00,1.129043e+00,1.438108e+00
1.170943e+00,9.308053e-01,1.313535e+00
1.781185e+00,8.296770e-01,3.160188e+00
2.095638e+00,1.307610e+00,2.206394e+00
9.869703e-01,1.260700e+00,5.661452e-01
9.700595e-01,1.415762e-01,2.629045e-01
2.262933e+00,3.381927e-01,3.205551e+00
2.864693e+00,4.072649e-01,5.969408e+00
1.886747e+00,9.376815e-01,3.395982e+00
2.855527e+00,9.462468e-01,7.735733e+00
1.620822e+00,1.318955e+00,1.267962e+00
1.654739e+00,1.013227e+00,2.458792e+00
1.629761e+00,7.736597e-01,2.655390e+00
2.624448e+00,7.398360e-01,6.859152e+00
1.136763e+00,1.808465e-01,4.572667e-01
2.413849e+00,1.004491e+00,5.276185e+00
1.967889e+00,5.242343e-01,3.356218e+00
1.828026e+00,1.274565e+00,1.866013e+00
2.807038e+00,1.229292e+00,4.972968e+00
2.926085e+00,3.915600e-01,6.040422e+00
1.830281e+00,1.069983e+00,2.821807e+00
2.098436e+00,1.062475e+00,3.744444e+00
2.685274e+00,7.652201e-01,7.204824e+00
1.550287e+00,1.031388e+00,2.118346e+00
6.943497e-01,5.343046e-01,4.225948e-01
1.720264e+00,4.190611e-01,2.199915e+00
7.175888e-01,1.284168e+00,2.792854e-01
2.490056e+00,8.848403e-01,6.078155e+00
2.776672e+00,4.740799e-01,6.263096e+00
1.025121e+00,4.315735e-01,7.985505e-01
1.651369e+00,2.163227e-01,1.143368e+00
1.727315e+00,5.743308e-01,2.721706e+00
2.712522e+00,1.267770e-01,1.845667e+00
1.195836e+00,1.124429e+00,1.113687e+00
1.151402e+00,5.185298e-01,1.141333e+00
7.385303e-01,1.056354e+00,4.672803e-01
2.605513e+00,1.150781e-01,1.548703e+00
2.971195e+00,4.192656e-01,6.565047e+00
1.494915e+00,7.477803e-01,2.228448e+00
1.558773e+00,1.361866e+00,9.860176e-01
2.515151e+00,1.430377e+00,1.753316e+00
1.887804e+00,6.033537e-01,3.330190e+00
1.569847e+00,7.727853e-01,2.463636e+00
2.798930e+00,6.674927e-01,7.617205e+00
1.415516e+00,1.962646e-01,7.664631e-01
2.475856e+00,1.754472e-01,2.107065e+00
1.185882e+00,1.043105e+00,1.223620e+00
1.136743e+00,1.280976e+00,7.077594e-01
5.454355e-01,1.214890e+00,1.943292e-01
2.121030e+00,1.294533e+00,2.361134e+00
1.325505e+00,6.051246e-01,1.643998e+00
2.212910e+00,1.955486e-01,1.866739e+00
7.348620e-01,1.443723e-01,1.537708e-01
1.680952e+00,3.359569e-01,1.758892e+00
6.910750e-01,2.511170e-01,2.299021e-01
1.237326e+00,1.332997e+00,7.009891e-01
1.999439e+00,9.871901e-01,3.676573e+00
6.691769e-01,7.813085e-01,4.477828e-01
1.767281e+00,1.437549e-01,8.856536e-01
1.824663e+00,1.985970e-01,1.287917e+00
8.139928e-01,1.194677e+00,4.527271e-01
1.908022e+00,8.895232e-01,3.561890e+00
1.726612e+00,1.315261e+00,1.458133e+00
2.616219e+00,1.483131e-01,2.000645e+00
1.704203e+00,1.327407e-01,7.620139e-01
2.212595e+00,6.156231e-01,4.616060e+00
1.725467e+00,7.680456e-01,2.975442e+00
1.588144e+00,5.610263e-01,2.272486e+00
1.003210e+00,5.905585e-01,9.309783e-01
8.307886e-01,7.329404e-01,6.864146e-01
2.438469e+00,1.209055e+00,3.936330e+00
1.735898e+00,1.596590e-01,9.459456e-01
5.498301e-01,9.637476e-01,2.832840e-01
9.455065e-01,1.173897e+00,6.374286e-01
2.131600e+00,8.381491e-01,4.518454e+00
2.072640e+00,3.915137e-01,3.030405e+00
1.466300e+00,8.462323e-01,2.134141e+00
2.094614e+00,1.348243e+00,1.889012e+00
1.641756e+00,7.409129e-01,2.684702e+00
1.869009e+00,2.359349e-01,1.587841e+00
6.955103e-01,4.019275e-01,3.483066e-01
2.058881e+00,1.184878e-01,9.951622e-01
8.086964e-01,8.287692e-01,6.515311e-01
1.900265e+00,4.481278e-01,2.820173e+00
2.202625e+00,6.089709e-01,4.552653e+00
2.699844e+00,1.013365e+00,6.544569e+00
1.015431e+00,1.154107e+00,7.632290e-01
1.067603e+00,7.606175e-01,1.138377e+00
1.768541e+00,4.990938e-01,2.628832e+00
2.557444e+00,4.263202e-01,4.925145e+00
1.268362e+00,8.075479e-01,1.607165e+00
2.538011e+00,1.259680e+00,3.754431e+00
1.041540e+00,1.013985e-01,2.184906e-01
8.382006e-01,8.159831e-01,7.012662e-01
7.303831e-01,8.484030e-01,5.292298e-01
2.339468e+00,4.279077e-01,4.132776e+00
2.623863e+00,2.411057e-01,3.192688e+00
2.941481e+00,7.031774e-01,8.535590e+00
1.090262e+00,5.738436e-01,1.083851e+00
2.878409e+00,3.488995e-01,5.323539e+00
1.681477e+00,1.323872e+00,1.340220e+00
2.093690e+00,1.432510e+00,1.196967e+00
1.188032e+00,3.116765e-01,8.239319e-01
2.788309e+00,2.762860e-01,4.080754e+00
1.207536e+00,1.478249e-01,4.248470e-01
2.670308e+00,6.316457e-01,6.796064e+00
9.269073e-01,1.262221e+00,4.972059e-01
2.430975e+00,4.507485e-01,4.634672e+00
2.407477e+00,6.690320e-01,5.639686e+00
2.865442e+00,1.777588e-01,2.857965e+00
1.220282e+00,9.920276e-01,1.363731e+00
5.549095e-01,4.737312e-01,2.500153e-01
8.919394e-01,1.245866e-01,1.961863e-01
6.556971e-01,4.259062e-01,3.235183e-01
8.519245e-01,9.680665e-01,6.778767e-01
1.869353e+00,2.126004e-01,1.441486e+00
2.589731e+00,1.231160e+00,4.213339e+00
2.049497e+00,3.836071e-01,2.915661e+00
1.642714e+00,7.818256e-01,2.698439e+00
2.363769e+00,9.505532e-01,5.285361e+00
8.651663e-01,3.150169e-01,4.410027e-01
1.475863e+00,3.646397e-01,1.451387e+00
1.794046e+00,4.049409e-01,2.330929e+00
2.547577e+00,4.881065e-01,5.376322e+00
8.090193e-01,3.195003e-01,3.903468e-01
2.403856e+00,1.007875e+00,5.215872e+00
2.529376e+00,8.777470e-01,6.288930e+00
2.869438e+00,1.333998e+00,3.755292e+00
1.696434e+00,8.542404e-01,2.850654e+00
2.885839e+00,1.152352e+00,6.184107e+00
2.930549e+00,4.561833e-01,6.792805e+00
2.006842e+00,1.318473e+00,1.947251e+00
2.107336e+00,1.337126e+00,2.000671e+00
1.652064e+00,2.086736e-01,1.106291e+00
2.286683e+00,3.744656e-01,3.560144e+00
1.413889e+00,1.048119e+00,1.729409e+00
2.862005e+00,8.710169e-01,8.071273e+00
2.968808e+00,2.521266e-01,4.258430e+00
2.784991e+00,1.320078e+00,3.728280e+00
1.188388e+00,9.845224e-01,1.301744e+00
7.438942e-01,1.319558e+00,2.665054e-01
2.427653e+00,7.533341e-01,5.881386e+00
8.813440e-01,5.336351e-01,6.803600e-01
7.395619e-01,9.510213e-01,5.172183e-01
1.807103e+00,8.976172e-01,3.183716e+00
1.886084e+00,3.800002e-01,2.450710e+00
1.227003e+00,8.390687e-01,1.496872e+00
1.477536e+00,6.804072e-01,2.135160e+00
2.674943e+00,2.998984e-01,4.038998e+00
2.404847e+00,1.416980e+00,1.751199e+00
1.534760e+00,6.494418e-01,2.268946e+00
1.851606e+00,1.062804e+00,2.914177e+00
1.667611e+00,1.093355e+00,2.269920e+00
2.899773e+00,2.808538e-01,4.478737e+00
5.836350e-01,1.396092e+00,1.166121e-01
1.478829e+00,8.625889e-01,2.160926e+00
2.312256e+00,2.646611e-01,2.699720e+00
2.222803e+00,7.927695e-01,4.940316e+00
2.405346e+00,4.444060e-01,4.491567e+00
7.257561e-01,5.429125e-01,4.659848e-01
2.092085e+00,1.070885e+00,3.682550e+00
2.827499e+00,1.038420e+00,6.992763e+00
6.339866e-01,3.957930e-01,2.859670e-01
2.293714e+00,2.810211e-01,2.803734e+00
