k,t,T
3.427551e-01,1.105996e+00,1.659779e+00
9.876445e-01,2.595968e-01,1.772017e+00
4.686482e-01,8.710245e-01,1.689565e+00
1.150106e+00,9.899827e-01,1.317276e+00
3.173791e-01,9.702551e-02,1.920387e+00
1.468762e+00,8.484054e-01,1.283056e+00
7.259002e-01,1.468843e+00,1.336191e+00
1.334510e+00,8.592044e-01,1.324126e+00
1.668127e+00,1.792090e+00,1.069845e+00
1.585082e+00,6.577299e-02,1.913492e+00
1.336572e+00,1.567316e+00,1.135816e+00
8.814784e-01,2.693623e+00,1.047884e+00
1.635125e+00,9.881547e-01,1.243278e+00
1.769394e+00,2.287063e+00,1.054048e+00
2.746149e-01,1.924936e+00,1.593002e+00
3.445400e-01,1.367997e+00,1.695636e+00
3.862830e-01,2.246789e+00,1.354743e+00
1.821055e+00,2.778355e+00,1.019665e+00
1.207124e+00,4.629722e-01,1.601942e+00
1.862644e+00,1.407295e+00,1.068283e+00
1.974711e+00,1.621626e-01,1.702947e+00
8.517245e-01,1.040530e+00,1.392544e+00
4.242940e-01,5.768609e-01,1.853527e+00
6.773514e-01,2.259374e+00,1.207859e+00
1.026212e+00,1.491367e-01,1.937108e+00
2.212255e-01,1.745650e+00,1.645761e+00
5.486429e-01,2.921901e-01,1.850351e+00
1.166094e+00,8.962501e-01,1.346911e+00
1.846642e+00,2.220522e+00,9.990777e-01
1.498450e-01,2.416211e-01,1.972773e+00
5.135239e-01,2.526824e+00,1.237257e+00
2.021174e-01,2.896354e+00,1.551362e+00
6.776773e-01,2.242033e+00,1.185870e+00
5.525328e-01,2.316628e+00,1.274380e+00
7.833078e-01,1.241171e+00,1.320908e+00
7.664231e-01,1.432338e+00,1.390486e+00
1.641654e+00,1.412231e+00,1.141537e+00
1.200041e+00,1.917577e+00,1.075151e+00
1.015098e+00,1.463036e-01,1.828995e+00
1.004898e+00,8.861587e-01,1.405097e+00
1.004773e+00,2.305184e+00,1.055233e+00
1.859642e+00,3.528184e-01,1.527911e+00
1.330157e-01,8.527207e-02,1.963123e+00
2.668517e-01,1.175938e+00,1.690209e+00
5.783179e-01,2.389777e-01,1.859963e+00
1.202846e-01,1.713333e-01,1.995778e+00
1.994072e+00,1.473351e+00,1.088199e+00
5.872486e-01,8.658379e-01,1.619078e+00
1.189629e+00,1.942645e+00,1.096898e+00
7.891306e-01,2.482240e-01,1.853011e+00
2.349902e-01,8.349529e-01,1.783722e+00
1.195048e+00,1.545914e-01,1.804610e+00
1.229912e+00,2.107434e+00,1.068833e+00
1.180399e+00,1.440248e+00,1.168304e+00
1.408981e+00,1.452104e+00,1.139150e+00
2.112805e-01,1.049474e+00,1.760050e+00
7.509505e-01,2.411873e-01,1.792367e+00
2.811038e-01,5.320665e-02,1.996860e+00
1.350801e+00,2.289121e+00,1.068022e+00
1.984965e-01,2.069560e+00,1.628346e+00
1.895062e+00,1.655578e+00,1.038424e+00
1.437013e+00,2.268789e+00,1.011383e+00
1.117043e+00,1.999998e+00,1.141096e+00
3.786123e-01,2.142047e+00,1.490834e+00
1.857316e-01,2.457138e+00,1.588432e+00
1.954833e+00,1.767829e+00,1.025132e+00
2.351894e-01,8.600044e-01,1.770345e+00
1.989267e+00,2.471700e+00,1.032310e+00
1.480693e+00,5.102877e-01,1.473185e+00
1.430821e+00,1.579807e+00,1.086010e+00
1.467745e+00,1.412507e+00,1.085241e+00
1.856675e+00,5.636753e-01,1.318105e+00
9.007624e-01,1.988939e+00,1.149609e+00
1.303671e+00,1.587746e+00,1.190234e+00
3.781409e-01,1.560888e+00,1.518543e+00
1.288841e+00,1.535890e+00,1.119275e+00
1.943088e+00,1.055455e+00,1.193071e+00
4.257288e-01,2.777087e+00,1.305420e+00
1.782280e+00,1.464911e+00,1.097477e+00
1.945618e-01,1.774696e+00,1.696420e+00
1.755133e+00,2.887577e+00,9.690643e-01
1.803218e+00,1.975923e+00,1.004343e+00
1.453248e+00,6.753392e-01,1.366315e+00
1.045037e+00,2.929554e+00,1.103643e+00
7.482669e-01,4.789598e-01,1.697872e+00
5.555582e-01,1.468286e+00,1.486567e+00
2.439477e-01,9.940009e-01,1.803624e+00
7.765442e-01,5.353765e-01,1.682368e+00
1.901645e+00,1.140042e+00,1.144082e+00
1.812185e+00,6.976046e-02,1.881109e+00
3.556344e-01,2.554985e+00,1.394083e+00
1.571317e+00,2.035942e-01,1.763527e+00
8.408762e-01,2.221122e+00,1.133745e+00
1.347455e+00,2.542998e+00,1.046391e+00
8.922384e-01,2.887921e+00,1.138527e+00
1.242701e+00,8.633616e-01,1.347770e+00
8.126802e-01,5.446307e-01,1.683460e+00
7.567127e-01,2.916577e+00,1.089542e+00
5.024327e-01,1.523865e+00,1.514816e+00
1.334895e+00,1.578683e-01,1.773213e+00
4.641707e-01,4.558325e-01,1.803624e+00
1.245479e+00,1.945229e+00,1.099176e+00
6.194204e-01,2.940964e+00,1.163741e+00
4.649681e-01,2.663589e+00,1.346901e+00
6.618903e-01,8.403636e-01,1.596984e+00
1.079989e+00,1.324450e+00,1.216777e+00
1.343670e+00,1.567413e+00,1.123340e+00
1.174104e+00,4.869833e-01,1.630194e+00
3.869660e-01,1.688433e+00,1.520491e+00
1.413524e+00,2.157816e-01,1.686895e+00
1.070115e+00,1.871137e+00,1.163051e+00
6.530548e-01,3.419489e-01,1.780898e+00
1.529112e+00,1.980842e-01,1.731918e+00
1.367081e+00,1.264305e-01,1.834301e+00
4.149518e-01,5.737661e-01,1.836843e+00
1.113883e+00,1.466871e-02,2.012447e+00
7.505216e-01,4.425501e-02,1.975537e+00
8.813963e-01,3.222472e-01,1.728650e+00
4.875226e-01,2.606884e+00,1.267021e+00
7.461832e-01,2.593582e+00,1.131806e+00
1.381820e+00,2.097027e+00,1.037505e+00
3.109244e-01,1.659180e+00,1.623316e+00
9.564583e-01,2.759373e+00,1.098718e+00
1.478180e+00,1.886151e+00,1.045868e+00
1.540551e+00,3.843952e-01,1.552401e+00
1.326336e+00,5.018948e-01,1.522075e+00
1.708736e+00,7.800116e-01,1.280551e+00
1.306222e+00,1.211689e+00,1.187392e+00
1.930084e+00,1.129729e+00,1.154474e+00
1.544999e+00,8.592306e-01,1.220651e+00
4.416775e-01,2.771702e+00,1.245803e+00
1.937448e+00,2.837218e+00,1.008270e+00
2.944529e-01,1.465814e+00,1.708970e+00
1.657093e+00,1.402261e+00,1.131792e+00
7.226896e-01,2.733484e-01,1.841994e+00
1.387602e+00,2.357150e+00,9.794724e-01
3.207999e-01,1.394971e+00,1.650434e+00
2.411827e-01,1.113658e+00,1.746583e+00
1.622852e+00,2.424443e+00,9.463105e-01
1.354666e+00,1.804825e+00,1.087939e+00
5.142945e-01,8.902278e-01,1.612981e+00
1.521479e+00,1.297536e-01,1.799327e+00
1.403438e+00,2.999836e+00,1.059928e+00
6.350207e-01,2.269747e+00,1.275351e+00
1.745286e+00,1.172225e+00,1.111980e+00
1.033842e+00,2.180678e+00,1.093777e+00
1.794867e+00,2.819521e+00,9.976468e-01
3.629144e-01,2.064984e+00,1.494265e+00
4.659014e-01,1.653974e+00,1.485577e+00
5.965949e-01,2.667195e+00,1.220196e+00
7.504484e-01,1.410486e+00,1.360549e+00
5.972001e-01,1.105650e+00,1.493047e+00
1.677773e+00,9.417685e-01,1.181008e+00
2.766474e-01,1.285059e+00,1.698768e+00
1.848264e+00,1.000934e+00,1.198794e+00
4.673068e-01,5.978993e-01,1.777992e+00
1.166708e+00,2.682216e+00,1.001169e+00
9.688118e-01,2.864780e+00,1.044210e+00
1.449795e+00,2.956050e+00,1.015344e+00
8.544021e-01,2.648047e+00,1.124580e+00
1.934667e+00,1.290688e-01,1.741913e+00
1.667593e+00,2.663711e+00,1.022977e+00
6.691471e-01,9.692337e-01,1.558592e+00
1.189468e+00,8.310451e-01,1.330476e+00
6.148925e-01,8.337499e-01,1.597846e+00
1.291275e+00,2.750054e+00,1.065641e+00
4.529853e-01,3.334391e-02,1.922449e+00
1.590601e+00,2.881828e-01,1.637893e+00
1.025672e+00,1.599348e+00,1.223256e+00
7.611659e-01,2.803428e+00,1.039834e+00
8.660592e-01,1.422190e+00,1.237809e+00
1.168376e+00,3.172111e-01,1.708815e+00
1.585102e-01,4.802010e-01,1.916575e+00
1.507326e-01,2.914468e+00,1.614187e+00
1.155440e+00,1.801197e+00,1.078651e+00
6.177839e-01,2.666605e+00,1.163157e+00
1.258697e-01,4.632263e-01,1.942584e+00
8.220131e-01,2.299149e+00,1.182570e+00
9.517650e-01,2.275615e+00,1.096055e+00
5.540226e-01,1.079169e+00,1.535732e+00
1.684052e+00,2.829161e+00,9.845087e-01
1.366716e+00,2.876494e+00,1.080925e+00
1.668670e+00,2.569680e+00,9.708717e-01
4.403119e-01,1.734094e+00,1.466900e+00
4.125703e-01,2.552539e+00,1.338883e+00
2.204336e-01,6.593076e-01,1.864394e+00
2.248346e-01,1.795608e+00,1.697386e+00
1.420146e+00,2.261793e-01,1.740194e+00
1.010791e+00,1.244524e+00,1.297671e+00
1.008280e+00,2.200744e+00,1.110173e+00
7.193761e-01,2.884939e+00,1.139193e+00
2.543922e-01,9.314434e-01,1.803982e+00
4.137577e-01,2.352937e+00,1.412079e+00
1.033483e-01,1.159079e+00,1.867167e+00
1.625466e+00,1.998296e+00,1.047561e+00
1.874868e-01,1.486541e+00,1.776972e+00
2.862474e-01,2.433214e+00,1.524209e+00
1.344851e+00,5.636080e-01,1.475441e+00
1.100754e+00,1.967970e+00,1.083270e+00
2.891544e-01,1.549535e+00,1.575225e+00
1.985271e+00,2.940736e+00,1.017361e+00
1.961412e+00,1.759376e+00,9.948024e-01
1.972762e-01,2.736460e+00,1.599847e+00
6.301016e-01,7.094726e-01,1.635628e+00
7.084813e-01,4.181594e-01,1.689005e+00
1.003611e+00,1.079198e+00,1.313050e+00
1.985566e+00,2.250743e+00,1.044037e+00
3.880853e-01,2.405640e+00,1.392690e+00
5.117703e-01,1.205721e+00,1.551990e+00
1.147611e+00,1.583468e+00,1.147577e+00
9.603299e-01,9.968302e-01,1.387202e+00
1.842110e+00,1.285479e+00,1.044384e+00
7.663230e-01,1.015246e+00,1.429098e+00
1.320585e+00,2.884131e+00,9.807919e-01
1.302424e+00,6.634224e-01,1.465123e+00
7.745058e-01,2.195508e+00,1.243369e+00
1.087470e+00,2.141399e-01,1.785244e+00
1.790604e+00,2.590391e+00,1.009654e+00
1.680905e+00,2.587681e-01,1.665112e+00
1.729840e+00,4.518209e-01,1.513817e+00
1.204807e+00,2.076791e+00,1.051833e+00
2.010646e-01,1.705646e+00,1.722368e+00
9.511219e-01,2.264636e-01,1.856966e+00
7.779260e-01,2.269916e+00,1.139462e+00
1.797774e+00,1.539104e+00,1.102632e+00
3.869252e-01,2.304680e+00,1.404249e+00
1.555807e-01,2.695359e+00,1.668269e+00
4.197222e-01,2.544808e+00,1.367655e+00
5.613236e-01,1.000802e+00,1.520308e+00
2.283402e-01,2.337803e+00,1.503280e+00
9.645478e-01,1.069709e+00,1.329178e+00
1.704834e+00,6.684501e-01,1.354365e+00
1.730164e+00,2.734254e+00,1.042088e+00
5.037206e-01,1.552213e+00,1.480208e+00
3.424110e-01,1.929120e-01,1.915275e+00
7.768044e-01,1.584688e+00,1.263160e+00
1.397205e+00,1.919643e+00,1.087859e+00
1.492920e+00,2.467432e+00,9.825575e-01
9.609364e-01,4.003397e-02,1.974093e+00
1.893517e+00,1.089852e+00,1.134824e+00
1.728204e+00,1.756768e+00,1.058223e+00
1.179952e-01,1.620507e+00,1.777685e+00
9.643753e-01,2.458813e+00,1.077875e+00
1.071834e+00,1.369736e+00,1.271066e+00
6.723704e-01,1.374883e+00,1.406244e+00
1.581074e-01,1.730913e+00,1.795086e+00
1.433167e+00,2.267315e+00,1.108561e+00
9.891995e-01,5.146227e-01,1.601439e+00
1.686507e+00,3.767464e-01,1.541842e+00
5.773078e-01,2.352173e+00,1.271179e+00
2.515045e-01,2.696374e+00,1.517375e+00
1.206192e+00,1.315699e+00,1.232565e+00
1.509433e+00,2.233673e-01,1.713359e+00
1.135497e+00,2.524788e+00,1.040837e+00
1.590142e+00,2.097156e+00,1.026924e+00
9.261163e-01,1.580223e+00,1.220194e+00
1.457762e+00,1.498179e+00,1.134468e+00
1.611812e+00,2.366429e+00,1.052612e+00
1.098966e-01,2.506425e+00,1.787660e+00
5.264994e-01,2.182324e+00,1.299775e+00
1.338972e+00,2.978242e+00,1.069380e+00
2.661627e-01,2.994751e+00,1.388969e+00
1.425682e+00,5.906594e-01,1.386178e+00
6.583206e-01,1.948246e+00,1.293563e+00
3.146432e-01,1.968113e-01,1.936810e+00
1.063129e+00,2.314345e+00,1.157211e+00
1.473761e+00,9.248905e-01,1.289324e+00
1.805436e+00,2.069229e-01,1.662968e+00
1.043514e+00,2.274494e+00,1.098026e+00
1.594473e+00,1.683087e+00,1.044529e+00
1.130369e+00,6.768395e-01,1.441174e+00
9.597898e-01,1.508209e+00,1.202883e+00
7.083828e-01,6.859466e-01,1.614418e+00
6.844921e-01,1.818786e+00,1.247788e+00
1.416904e+00,2.712063e+00,1.027552e+00
4.456653e-01,2.100664e+00,1.364133e+00
8.381661e-01,2.591289e+00,1.092346e+00
9.847066e-01,1.201633e+00,1.396450e+00
1.559484e+00,8.477641e-01,1.309309e+00
1.281251e+00,1.089815e+00,1.210238e+00
1.408140e+00,1.822341e+00,1.017356e+00
1.886423e+00,1.488937e+00,1.055359e+00
1.330598e-01,5.948068e-01,1.956846e+00
1.566302e+00,2.522776e+00,9.887065e-01
1.477434e+00,2.045073e+00,1.060306e+00
9.071510e-01,8.791846e-01,1.460624e+00
1.894189e+00,2.865595e-01,1.540219e+00
6.402867e-01,2.248648e+00,1.207741e+00
6.953292e-01,2.439035e+00,1.224000e+00
4.602383e-01,1.739839e+00,1.439011e+00
1.817883e+00,1.268348e+00,1.137579e+00
2.443577e-01,1.945595e+00,1.578088e+00
1.228020e+00,1.554257e+00,1.096352e+00
1.758284e+00,1.702838e+00,1.060380e+00
1.469352e+00,2.996352e+00,9.873816e-01
3.143131e-01,2.774144e+00,1.440066e+00
1.224721e+00,2.194565e+00,1.085905e+00
1.699585e+00,1.582183e+00,1.072583e+00
1.403031e+00,1.155929e+00,1.219297e+00
1.632550e+00,1.821303e-01,1.757754e+00
1.337852e+00,2.730988e-01,1.670424e+00
1.701013e+00,4.740311e-01,1.493415e+00
4.780600e-01,1.092331e+00,1.571472e+00
6.049891e-01,5.271929e-01,1.734238e+00
1.020155e+00,6.755227e-01,1.506698e+00
7.584401e-01,4.323565e-01,1.732988e+00
1.253975e-01,1.593395e-01,1.983725e+00
1.672706e+00,2.738734e+00,1.033295e+00
8.871393e-01,2.978322e+00,1.004009e+00
1.726102e+00,1.693742e+00,1.088021e+00
1.376645e+00,1.993060e+00,1.060685e+00
1.415897e+00,7.746511e-02,1.875754e+00
1.796079e+00,1.892990e+00,1.044203e+00
5.014382e-01,1.697473e+00,1.410294e+00
1.227470e-01,1.780418e-01,1.983343e+00
1.915884e+00,1.650464e+00,1.078403e+00
1.473786e+00,5.920406e-01,1.435983e+00
1.159650e+00,2.774855e+00,1.040027e+00
1.739448e+00,7.591992e-01,1.264865e+00
1.962489e+00,4.692950e-01,1.398030e+00
1.931242e+00,3.526261e-01,1.495945e+00
8.214300e-01,2.472015e+00,1.186763e+00
1.661824e+00,9.985925e-02,1.829802e+00
1.229829e+00,2.766835e+00,1.071238e+00
2.782252e-01,1.420048e+00,1.602993e+00
1.622610e-01,2.213430e+00,1.711019e+00
1.209580e+00,1.993994e+00,1.095877e+00
1.487602e+00,2.568653e+00,1.011042e+00
1.602111e+00,8.778599e-01,1.261866e+00
4.745051e-01,4.302609e-01,1.861203e+00
5.354469e-01,1.417492e+00,1.498351e+00
1.966093e+00,1.206320e-01,1.794054e+00
1.162055e+00,1.488899e+00,1.228775e+00
1.748672e-01,1.695779e+00,1.785681e+00
1.369230e+00,1.334263e+00,1.172250e+00
9.232417e-01,1.321158e+00,1.282712e+00
2.211852e-01,2.671921e+00,1.563190e+00
1.471481e+00,2.187319e+00,1.098909e+00
1.365289e+00,9.713676e-01,1.281933e+00
1.940662e+00,3.967828e-02,1.888988e+00
3.112203e-01,6.624434e-01,1.862903e+00
1.064373e+00,2.295429e-01,1.778539e+00
1.413330e+00,2.902452e+00,1.024640e+00
2.930400e-01,2.602559e+00,1.440547e+00
1.662314e+00,2.102761e+00,1.070040e+00
1.878937e+00,2.734141e+00,9.802267e-01
3.424300e-01,1.221234e+00,1.683553e+00
5.371352e-01,1.840477e-01,1.950402e+00
1.417914e+00,8.939571e-01,1.291997e+00
1.041096e+00,2.152887e+00,1.148288e+00
1.506216e+00,3.545043e-01,1.623050e+00
3.226117e-01,2.128522e+00,1.478164e+00
1.603075e+00,9.553996e-01,1.261205e+00
1.364307e+00,6.144719e-01,1.419865e+00
1.656398e+00,9.326324e-01,1.202419e+00
4.018797e-01,1.486264e+00,1.536777e+00
4.191816e-01,1.998442e+00,1.422570e+00
1.715965e+00,2.838609e+00,1.046776e+00
5.329367e-01,9.895839e-01,1.644464e+00
1.354715e+00,8.283475e-01,1.317298e+00
6.987211e-01,1.113148e+00,1.407560e+00
2.850349e-01,1.795128e-01,1.966352e+00
2.436811e-01,1.408125e+00,1.725447e+00
1.688188e+00,1.891491e+00,1.099418e+00
1.199958e+00,2.478580e+00,1.045060e+00
1.245967e+00,2.180341e+00,1.043842e+00
2.050518e-01,2.765939e+00,1.524384e+00
8.587215e-01,2.460967e+00,1.096534e+00
1.386056e+00,9.389462e-01,1.297572e+00
1.917202e+00,2.453776e+00,1.036014e+00
1.950230e+00,9.491365e-01,1.142042e+00
1.478881e+00,4.786167e-01,1.500006e+00
1.137174e+00,7.553178e-02,1.897396e+00
1.247450e+00,1.756867e-01,1.786414e+00
1.907496e+00,2.240539e+00,1.029239e+00
5.953007e-01,4.500582e-02,1.943797e+00
1.995179e+00,3.790934e-01,1.502224e+00
3.798538e-01,1.370516e+00,1.552183e+00
1.086232e+00,2.277805e+00,1.114966e+00
6.010689e-01,9.048776e-01,1.557014e+00
1.482542e+00,4.402031e-01,1.574985e+00
1.308547e+00,2.732111e+00,1.026783e+00
1.212110e+00,1.966636e+00,1.087569e+00
9.033131e-01,1.124525e+00,1.365427e+00
1.339508e+00,1.846409e+00,1.065234e+00
7.028330e-01,1.830043e+00,1.310933e+00
1.924982e+00,2.418149e+00,1.023779e+00
1.428977e+00,9.479144e-01,1.264083e+00
1.241946e+00,1.503605e+00,1.187006e+00
9.332791e-01,2.582401e+00,1.064883e+00
1.816701e+00,1.017837e+00,1.166106e+00
1.844315e+00,1.082773e+00,1.127358e+00
1.308690e+00,2.675874e+00,1.029053e+00
1.319403e+00,1.458893e+00,1.128051e+00
1.105376e+00,1.834670e+00,1.119085e+00
1.140848e-01,2.993631e+00,1.727240e+00
5.334083e-01,1.814101e+00,1.341756e+00
1.253381e+00,2.798944e-01,1.702042e+00
3.390161e-01,3.028924e-01,1.897604e+00
1.403533e+00,1.859426e+00,1.043853e+00
1.883785e+00,1.740610e+00,1.040689e+00
1.676043e+00,2.275402e+00,9.968023e-01
2.493347e-01,2.961195e+00,1.468186e+00
4.343020e-01,1.521217e+00,1.521660e+00
1.492425e+00,1.064256e+00,1.204952e+00
9.860590e-01,1.432445e+00,1.217158e+00
2.565104e-01,3.050559e-01,1.946280e+00
1.579908e+00,2.724696e+00,1.041281e+00
1.374433e-01,2.816237e+00,1.675498e+00
4.271918e-01,4.696273e-01,1.821005e+00
5.455255e-01,2.584978e+00,1.258105e+00
6.824890e-01,1.952681e+00,1.284663e+00
7.093288e-01,2.722012e+00,1.109698e+00
1.611543e+00,2.762629e+00,1.000523e+00
1.015370e+00,2.973065e+00,1.028104e+00
3.230940e-01,2.678806e+00,1.428271e+00
4.856673e-01,2.963996e+00,1.304189e+00
1.991253e+00,2.130938e+00,1.052214e+00
6.830380e-01,1.644631e+00,1.343562e+00
1.045912e+00,6.758950e-01,1.542787e+00
8.948180e-01,9.469150e-01,1.432764e+00
1.388471e+00,2.534709e+00,9.971306e-01
4.412516e-01,2.346604e+00,1.335386e+00
1.832086e+00,1.040925e-01,1.845742e+00
1.409574e+00,1.108112e+00,1.227711e+00
1.844973e+00,2.638527e+00,1.016364e+00
1.249514e+00,4.783699e-02,1.950011e+00
1.736406e-01,2.629228e+00,1.637359e+00
8.950170e-01,2.957044e+00,1.041699e+00
7.305618e-01,2.096938e+00,1.238677e+00
1.482080e+00,1.221882e-01,1.827021e+00
1.253191e+00,8.976606e-01,1.353332e+00
1.302599e+00,3.700603e-01,1.595759e+00
2.221405e-01,1.893865e+00,1.623028e+00
8.951451e-01,1.591174e+00,1.265890e+00
1.899758e+00,2.420279e+00,1.056723e+00
1.388948e-01,1.761570e+00,1.803417e+00
1.969679e+00,1.448839e+00,1.110564e+00
7.959699e-01,3.852704e-01,1.728250e+00
1.507139e+00,7.842085e-01,1.328466e+00
9.539227e-01,1.852434e+00,1.170102e+00
2.524458e-01,1.676916e+00,1.716356e+00
1.314893e+00,1.809496e+00,1.157909e+00
1.349994e+00,2.626575e+00,1.039838e+00
1.035373e+00,2.707625e+00,1.046607e+00
6.136494e-01,5.629831e-01,1.725707e+00
1.997561e+00,1.817677e+00,1.013295e+00
1.437746e-01,2.405809e+00,1.702568e+00
8.293132e-01,2.853876e+00,1.174411e+00
1.093038e+00,1.347174e+00,1.241845e+00
1.352423e+00,5.064349e-01,1.475929e+00
7.892453e-01,4.386416e-01,1.728361e+00
5.464491e-01,2.862913e+00,1.195152e+00
1.726990e+00,1.906998e+00,1.103756e+00
1.858579e-01,1.109989e-01,1.961731e+00
1.781748e+00,1.140447e+00,1.114685e+00
6.830217e-01,2.065982e+00,1.248596e+00
5.353885e-01,5.533680e-01,1.735357e+00
6.513054e-01,2.471597e-02,2.023617e+00
8.358430e-01,2.427706e+00,1.133747e+00
7.497480e-01,1.968490e+00,1.233244e+00
1.247040e+00,5.286119e-01,1.537773e+00
3.771718e-01,2.626820e+00,1.377973e+00
1.329457e+00,2.849801e+00,1.002164e+00
1.378002e+00,2.426628e+00,1.015146e+00
3.488645e-01,3.827245e-01,1.864385e+00
1.512340e+00,2.801205e+00,9.962411e-01
1.530907e+00,3.969292e-01,1.530507e+00
3.342347e-01,1.954698e+00,1.503247e+00
8.500690e-01,1.592582e+00,1.280107e+00
1.426391e+00,3.733528e-01,1.620689e+00
1.580758e+00,2.605439e+00,1.032867e+00
3.860128e-01,9.742870e-01,1.658794e+00
1.990764e+00,4.833028e-01,1.358133e+00
5.209251e-01,8.028663e-01,1.660481e+00
4.991833e-01,2.888590e+00,1.189984e+00
1.369653e+00,1.853397e+00,1.093696e+00
1.336972e+00,8.857238e-01,1.297179e+00
9.500814e-01,2.821389e+00,1.060694e+00
8.732306e-01,2.520053e-01,1.838826e+00
3.751316e-01,2.109983e+00,1.488131e+00
5.608312e-01,3.199645e-01,1.813113e+00
5.449666e-01,1.423052e+00,1.498347e+00
8.541677e-01,1.995245e-01,1.821798e+00
6.602782e-01,8.975220e-01,1.601451e+00
1.851655e+00,1.301947e+00,1.121303e+00
6.388645e-01,1.536600e+00,1.418857e+00
1.724061e+00,1.185213e+00,1.104909e+00
1.663680e+00,1.077474e-01,1.790644e+00
6.693708e-01,2.206980e+00,1.231487e+00
1.524416e+00,3.047513e-01,1.663119e+00
1.844530e+00,1.201454e+00,1.148215e+00
1.951190e+00,1.682234e+00,1.000879e+00
8.971797e-01,9.709928e-01,1.438045e+00
1.905845e+00,1.493478e+00,1.097871e+00
4.662214e-01,2.582797e+00,1.316182e+00
1.694169e+00,3.329498e-01,1.561190e+00
1.032747e+00,1.882231e+00,1.153061e+00
5.782192e-01,1.423887e+00,1.402033e+00
4.436385e-01,2.759472e-01,1.863902e+00
1.332511e+00,2.007726e+00,1.111159e+00
8.229556e-01,5.078162e-01,1.651114e+00
4.848924e-01,8.916488e-01,1.681339e+00
1.943963e+00,2.427858e+00,1.029571e+00
8.317179e-01,2.185117e+00,1.145709e+00
1.845988e+00,1.556940e+00,1.046972e+00
3.136474e-01,2.025494e+00,1.506713e+00
5.695520e-01,6.708891e-01,1.719565e+00
3.156831e-01,5.257687e-01,1.832290e+00
1.845417e+00,1.821932e+00,1.090632e+00
7.904839e-01,2.545770e+00,1.114393e+00
8.814916e-01,1.031742e+00,1.440439e+00
1.151768e+00,2.939423e+00,1.037357e+00
1.455438e+00,2.096751e+00,1.071745e+00
3.989712e-01,2.469195e+00,1.387732e+00
1.549537e+00,5.046871e-01,1.435194e+00
1.864764e+00,2.999020e+00,9.533876e-01
6.886117e-01,1.697011e+00,1.335255e+00
6.478010e-01,1.596007e+00,1.349225e+00
7.464202e-01,2.543675e+00,1.127438e+00
1.431471e+00,2.665484e+00,9.760774e-01
1.963124e+00,1.437171e+00,1.035762e+00
5.445677e-01,1.098116e+00,1.527034e+00
1.971328e+00,6.637575e-01,1.321189e+00
5.011511e-01,2.384142e-01,1.882172e+00
1.272529e+00,1.504838e+00,1.205865e+00
1.612590e+00,6.003428e-01,1.412057e+00
5.705403e-01,1.229967e+00,1.541083e+00
7.938572e-01,3.161213e-01,1.783897e+00
1.637341e+00,1.866486e+00,1.035112e+00
1.030719e+00,4.330971e-01,1.697006e+00
1.519648e+00,7.941767e-01,1.257404e+00
1.319668e+00,3.271576e-01,1.625143e+00
1.708096e+00,9.693225e-01,1.178459e+00
3.573684e-01,5.559358e-01,1.795287e+00
1.024326e+00,1.514244e+00,1.196084e+00
2.974054e-01,7.036346e-01,1.754897e+00
1.452041e+00,9.073690e-01,1.237861e+00
1.202405e+00,2.949514e+00,1.005796e+00
1.185991e+00,1.871041e+00,1.120922e+00
1.150962e+00,1.350578e+00,1.200438e+00
1.372133e+00,2.590757e+00,1.040472e+00
1.315743e+00,2.999139e+00,1.025795e+00
2.324502e-01,2.461009e+00,1.573289e+00
1.391185e-01,1.142869e+00,1.882424e+00
1.779874e+00,1.687410e-01,1.746744e+00
2.728979e-01,1.351354e+00,1.713937e+00
1.687263e+00,2.270082e+00,1.037519e+00
1.108952e+00,3.289921e-01,1.709442e+00
1.026832e+00,1.212815e-01,1.832232e+00
1.156081e+00,1.206261e+00,1.282435e+00
6.692799e-01,9.718895e-02,1.901866e+00
2.916249e-01,2.871543e+00,1.426695e+00
1.771848e+00,2.027613e-01,1.758136e+00
1.802789e+00,2.255586e+00,9.931672e-01
1.274135e+00,1.345499e+00,1.133276e+00
1.073973e+00,2.460592e+00,1.109505e+00
9.960543e-01,2.098053e+00,1.147557e+00
2.961471e-01,9.310364e-01,1.746400e+00
7.413836e-01,1.021343e+00,1.387377e+00
1.997419e+00,9.814897e-01,1.167548e+00
1.053503e+00,2.445768e+00,1.080017e+00
5.837359e-01,6.904672e-01,1.673454e+00
1.386301e+00,1.821339e+00,1.086486e+00
1.177173e+00,2.077214e+00,1.110087e+00
5.740945e-01,2.336485e+00,1.229712e+00
8.044987e-01,2.036098e+00,1.194225e+00
1.688594e+00,1.033540e+00,1.171686e+00
2.917713e-01,2.817864e+00,1.451560e+00
3.848273e-01,1.173781e+00,1.695174e+00
1.256037e-01,1.673263e+00,1.780482e+00
1.122301e+00,2.614636e+00,1.036719e+00
6.509082e-01,1.406939e+00,1.395576e+00
8.518799e-01,2.848622e+00,1.100056e+00
8.538638e-01,2.543760e+00,1.094880e+00
1.812759e+00,2.565072e+00,1.077210e+00
1.085234e+00,7.275625e-01,1.427113e+00
5.889574e-01,2.430612e+00,1.233829e+00
7.211168e-01,4.508729e-01,1.741102e+00
4.388266e-01,1.805904e+00,1.472221e+00
1.430978e+00,5.115312e-01,1.531832e+00
9.653221e-01,5.085126e-01,1.604814e+00
1.783263e+00,1.516510e+00,1.056813e+00
