r,T
1.347795e+00,1.549644e+00
2.551874e+00,4.078734e+00
2.646001e+00,4.288887e+00
1.705040e+00,2.230602e+00
9.977901e-01,1.016161e+00
2.113981e+00,3.053417e+00
2.140898e+00,3.146516e+00
2.268773e+00,3.430390e+00
4.527712e-01,3.023633e-01
1.070519e+00,1.076898e+00
1.873759e+00,2.564490e+00
8.395303e-01,7.889829e-01
9.067879e-01,8.325784e-01
2.023625e+00,2.885991e+00
1.667637e+00,2.152369e+00
1.056099e+00,1.094595e+00
1.694799e+00,2.179880e+00
2.779770e+00,4.607734e+00
2.746512e+00,4.524861e+00
1.842086e+00,2.487941e+00
2.190200e+00,3.232096e+00
2.588269e+00,4.169722e+00
2.760541e+00,4.572185e+00
2.082200e+00,3.008660e+00
2.861769e+00,4.834932e+00
2.489291e+00,3.938211e+00
2.192996e+00,3.236194e+00
2.575227e+00,4.132075e+00
2.397603e-01,1.203297e-01
9.268446e-01,8.958406e-01
1.246675e+00,1.426136e+00
1.190312e+00,1.307191e+00
7.910471e-01,6.779583e-01
9.031961e-01,8.688552e-01
2.796787e-01,1.439186e-01
2.158651e+00,3.181756e+00
2.632452e+00,4.275124e+00
2.100870e+00,2.995775e+00
1.052337e-01,4.617249e-02
2.818832e+00,4.708607e+00
1.550300e+00,1.940481e+00
1.465429e+00,1.774578e+00
2.886488e+00,4.899579e+00
1.633410e+00,2.102562e+00
1.981401e+00,2.821932e+00
1.851393e+00,2.495124e+00
4.439242e-01,2.423204e-01
1.672252e+00,2.171598e+00
1.443791e+00,1.734319e+00
1.289109e+00,1.456447e+00
1.122263e+00,1.193885e+00
1.143802e-01,3.377913e-02
2.419218e+00,3.756378e+00
1.452642e+00,1.751764e+00
1.918017e-01,9.483068e-02
1.212691e+00,1.335483e+00
1.527243e+00,1.888269e+00
1.321696e+00,1.507186e+00
1.305354e+00,1.490157e+00
2.547077e+00,4.062269e+00
1.277550e+00,1.453150e+00
1.998020e+00,2.847967e+00
2.749125e+00,4.584830e+00
5.092196e-01,3.431162e-01
8.786525e-01,8.275443e-01
2.688420e+00,4.425096e+00
2.644110e+00,4.301099e+00
2.013810e+00,2.851514e+00
1.874381e+00,2.585709e+00
2.480204e+00,3.916750e+00
1.308920e-01,8.132868e-02
7.929240e-01,7.329712e-01
8.250842e-01,7.551094e-01
2.741265e+00,4.509501e+00
2.159725e+00,3.163423e+00
8.936897e-01,8.628561e-01
6.875201e-01,5.617843e-01
5.204470e-01,3.613438e-01
1.008088e+00,1.035292e+00
1.408274e+00,1.672693e+00
5.850772e-01,4.248578e-01
1.674153e+00,2.160658e+00
1.540589e+00,1.895984e+00
2.702553e+00,4.435471e+00
3.617503e-01,2.381617e-01
2.371709e+00,3.664701e+00
1.389020e+00,1.647727e+00
7.507416e-01,6.556224e-01
1.291047e+00,1.482910e+00
1.050870e+00,1.065538e+00
1.201588e+00,1.321051e+00
2.587660e+00,4.163803e+00
2.158696e+00,3.167340e+00
8.839135e-01,8.437071e-01
1.487159e+00,1.807447e+00
6.864539e-01,5.745971e-01
2.699944e+00,4.426622e+00
1.521941e+00,1.889967e+00
1.719639e+00,2.246005e+00
1.934401e+00,2.679443e+00
2.720908e-01,1.338860e-01
1.287496e+00,1.490148e+00
7.291137e-01,6.197603e-01
8.883996e-01,8.325270e-01
1.581692e+00,2.013356e+00
2.375597e+00,3.667883e+00
8.160694e-01,7.494111e-01
3.707962e-01,2.506966e-01
1.939226e+00,2.696109e+00
1.555295e+00,1.945057e+00
6.498777e-01,5.308940e-01
8.569810e-01,7.946383e-01
8.101518e-01,7.266598e-01
2.661815e-01,1.360420e-01
6.494701e-01,5.234433e-01
2.943521e+00,5.053039e+00
8.450499e-01,7.730237e-01
2.485560e+00,3.915358e+00
2.528497e-01,1.174154e-01
2.436953e+00,3.787231e+00
2.582939e+00,4.175114e+00
1.429905e+00,1.715438e+00
2.776069e+00,4.646465e+00
2.384287e+00,3.700025e+00
2.580642e+00,4.123274e+00
1.452662e+00,1.769398e+00
2.512900e+00,3.978735e+00
7.484155e-01,6.420711e-01
2.698905e+00,4.458942e+00
2.287974e+00,3.445957e+00
3.512444e-01,1.963426e-01
1.140844e+00,1.216183e+00
7.129553e-01,6.067005e-01
1.467895e+00,1.774875e+00
8.892470e-01,8.585966e-01
4.822730e-01,3.543796e-01
1.970665e+00,2.781082e+00
2.750293e+00,4.570872e+00
1.892761e+00,2.601734e+00
1.588903e-01,8.054527e-02
2.063053e+00,2.982914e+00
9.615432e-01,9.567809e-01
1.263801e+00,1.442344e+00
1.593025e+00,2.029074e+00
5.169916e-01,3.512703e-01
2.921144e+00,4.994945e+00
5.417806e-01,3.743639e-01
1.353720e+00,1.572927e+00
2.119944e+00,3.073228e+00
2.583747e-01,1.239085e-01
6.186163e-01,4.892009e-01
2.607790e+00,4.219907e+00
2.069771e+00,2.972731e+00
4.988021e-01,3.557050e-01
7.903753e-01,7.221907e-01
2.861745e+00,4.875316e+00
1.843176e+00,2.499365e+00
9.110134e-01,8.679315e-01
2.097685e+00,3.041277e+00
2.616301e+00,4.242453e+00
8.911837e-01,8.543381e-01
7.387368e-01,6.379463e-01
1.138083e+00,1.223511e+00
2.751281e+00,4.576437e+00
1.614577e+00,2.068341e+00
2.178196e+00,3.231458e+00
1.031053e+00,1.083116e+00
7.343253e-01,6.399579e-01
2.778217e+00,4.625932e+00
1.449152e+00,1.748447e+00
2.921361e+00,4.975352e+00
2.031726e-01,9.816842e-02
1.878254e+00,2.592653e+00
1.142439e+00,1.232813e+00
2.110749e+00,3.055736e+00
1.092004e+00,1.113895e+00
7.501763e-01,6.624805e-01
2.994972e+00,5.172745e+00
1.701754e+00,2.210513e+00
9.799531e-01,9.719682e-01
1.797109e+00,2.409661e+00
2.555907e+00,4.084932e+00
2.525021e+00,4.006510e+00
1.884747e+00,2.592527e+00
1.661304e+00,2.115481e+00
2.833253e+00,4.757032e+00
1.655452e+00,2.128181e+00
2.188829e+00,3.244312e+00
2.327137e-01,1.103510e-01
5.748228e-01,4.247577e-01
2.388805e+00,3.661255e+00
1.677304e+00,2.170047e+00
1.336928e-01,6.031694e-02
4.387101e-01,2.794352e-01
1.056799e+00,1.077188e+00
2.188854e+00,3.219822e+00
1.250568e+00,1.399217e+00
1.933984e+00,2.690345e+00
1.388757e+00,1.663387e+00
1.164899e+00,1.268142e+00
2.018495e+00,2.884513e+00
1.948606e+00,2.730683e+00
2.915424e+00,4.989065e+00
1.596119e+00,2.032976e+00
1.628576e+00,2.095409e+00
2.687630e+00,4.409041e+00
1.787610e-01,7.284760e-02
4.093272e-01,2.662350e-01
1.983586e+00,2.821820e+00
1.936829e+00,2.654101e+00
2.563703e+00,4.119741e+00
2.894233e+00,4.940299e+00
1.364294e+00,1.564780e+00
9.780626e-01,9.574439e-01
1.058825e+00,1.097566e+00
2.926783e+00,5.008201e+00
5.731702e-01,4.609098e-01
1.952974e+00,2.706418e+00
1.290444e+00,1.501831e+00
5.331065e-01,3.940388e-01
1.540495e+00,1.899179e+00
6.128027e-01,4.677835e-01
2.266777e+00,3.428977e+00
2.045504e+00,2.925583e+00
5.032621e-01,3.415527e-01
1.423498e+00,1.683818e+00
1.256105e+00,1.395095e+00
1.005753e+00,1.007149e+00
1.564662e+00,1.952077e+00
2.080344e-01,1.253938e-01
1.632877e+00,2.123046e+00
8.703900e-01,8.213345e-01
1.724085e+00,2.249754e+00
3.115124e-01,1.590792e-01
1.780516e+00,2.379171e+00
1.881565e+00,2.564751e+00
2.509403e+00,3.970729e+00
6.248960e-01,5.207398e-01
2.991435e+00,5.176261e+00
2.313349e+00,3.510872e+00
1.691383e+00,2.201250e+00
2.663247e+00,4.378714e+00
3.632207e-01,2.084521e-01
1.263963e+00,1.441613e+00
8.380053e-01,7.653124e-01
2.602820e+00,4.200846e+00
8.686649e-01,8.220010e-01
2.628805e+00,4.263387e+00
2.871385e+00,4.850552e+00
3.950349e-01,2.541800e-01
3.082519e-01,1.618883e-01
1.166041e+00,1.265324e+00
2.660346e+00,4.336796e+00
2.588129e+00,4.178764e+00
1.947077e+00,2.723847e+00
2.576573e+00,4.140575e+00
1.901293e-01,8.652385e-02
1.390651e+00,1.633707e+00
1.989381e+00,2.826110e+00
1.140591e+00,1.228437e+00
1.985265e+00,2.791546e+00
2.410265e+00,3.757081e+00
2.277413e+00,3.450957e+00
2.126892e+00,3.117387e+00
2.050426e+00,2.926671e+00
2.903139e+00,4.947509e+00
3.941376e-01,2.382410e-01
9.097225e-01,8.689955e-01
2.160975e+00,3.158534e+00
1.716094e+00,2.243697e+00
2.570208e+00,4.117770e+00
2.802489e+00,4.684711e+00
5.194797e-01,3.649300e-01
1.937307e-01,9.504777e-02
1.796910e+00,2.407005e+00
2.122703e+00,3.084628e+00
1.179773e+00,1.270070e+00
1.777266e-01,7.742374e-02
1.883657e+00,2.565580e+00
4.406924e-01,2.976678e-01
2.893940e+00,4.923026e+00
1.648710e+00,2.103628e+00
1.800257e+00,2.363903e+00
1.490296e+00,1.815766e+00
1.348464e+00,1.580858e+00
2.023353e-01,8.471597e-02
6.712505e-01,5.441906e-01
1.069872e+00,1.103533e+00
1.978933e+00,2.792484e+00
9.624291e-01,9.345674e-01
2.393464e+00,3.686832e+00
1.541626e+00,1.897501e+00
2.894782e+00,4.916469e+00
1.938924e+00,2.684125e+00
1.543908e+00,1.916632e+00
1.493490e+00,1.789778e+00
8.882600e-01,8.196191e-01
1.945014e+00,2.717710e+00
2.714641e+00,4.476847e+00
6.905620e-01,5.440541e-01
2.273954e+00,3.432301e+00
6.874375e-01,5.545007e-01
2.704001e+00,4.458120e+00
9.671970e-01,9.511234e-01
1.995648e+00,2.807359e+00
2.372410e+00,3.632289e+00
1.180100e+00,1.289445e+00
1.091769e+00,1.154111e+00
2.066848e+00,2.954180e+00
1.345728e+00,1.562221e+00
2.209418e+00,3.292499e+00
1.929170e+00,2.673878e+00
1.999313e+00,2.819592e+00
5.000738e-01,3.474326e-01
1.074733e+00,1.101460e+00
2.805628e+00,4.709625e+00
1.769868e+00,2.371153e+00
2.278433e+00,3.422180e+00
2.268976e+00,3.421437e+00
2.831669e+00,4.778505e+00
1.252964e+00,1.396599e+00
1.672447e+00,2.147773e+00
1.323794e+00,1.529098e+00
8.669012e-01,7.955823e-01
2.152799e+00,3.147618e+00
2.744686e+00,4.516254e+00
2.800815e+00,4.696950e+00
6.511903e-01,5.268803e-01
2.660992e+00,4.354085e+00
8.089110e-01,7.059625e-01
2.370814e+00,3.657815e+00
3.058870e-01,1.710446e-01
2.860310e+00,4.840864e+00
2.526583e+00,3.971574e+00
1.113663e+00,1.172271e+00
2.352219e+00,3.592642e+00
6.552505e-01,5.272734e-01
2.484405e+00,3.950533e+00
8.172962e-01,7.447631e-01
2.190221e-01,1.153682e-01
1.687379e-01,6.861575e-02
2.332131e+00,3.541742e+00
2.630315e+00,4.288093e+00
3.288767e-01,1.901138e-01
1.369386e+00,1.605802e+00
2.650891e+00,4.301045e+00
2.497009e+00,3.924520e+00
1.547928e+00,1.908064e+00
2.367624e+00,3.666992e+00
5.031469e-01,3.446191e-01
2.286683e+00,3.441667e+00
3.480969e-01,2.015349e-01
1.133748e+00,1.203307e+00
4.794837e-01,3.227877e-01
1.766049e+00,2.336857e+00
5.899848e-01,4.406184e-01
2.459840e+00,3.860948e+00
1.157027e+00,1.227713e+00
1.797517e+00,2.417318e+00
2.005153e+00,2.847109e+00
2.474691e-01,1.066078e-01
2.750351e+00,4.584016e+00
2.661542e-01,1.367044e-01
1.154709e+00,1.247118e+00
7.314013e-01,6.218429e-01
2.772115e+00,4.592810e+00
5.139886e-01,3.757347e-01
1.047692e+00,1.058486e+00
1.164743e-01,2.376288e-02
1.823804e+00,2.458354e+00
1.130905e+00,1.212342e+00
2.552088e+00,4.068324e+00
6.261157e-01,5.319355e-01
1.027639e+00,1.037850e+00
1.488589e+00,1.852343e+00
1.783714e+00,2.372457e+00
1.424967e+00,1.694874e+00
2.959452e+00,5.097245e+00
2.970132e+00,5.141487e+00
2.862274e+00,4.825188e+00
2.243602e+00,3.346267e+00
2.538548e+00,4.024879e+00
7.101935e-01,5.927890e-01
1.381581e-01,4.018783e-02
4.408649e-01,2.890457e-01
1.823924e+00,2.480272e+00
2.777187e+00,4.622869e+00
1.018606e-01,2.798471e-02
7.663685e-01,6.673221e-01
2.202143e+00,3.262994e+00
3.553473e-01,2.318484e-01
2.708076e+00,4.466790e+00
9.747424e-01,9.471076e-01
1.564448e+00,1.949225e+00
2.297715e+00,3.474779e+00
1.543092e+00,1.918452e+00
2.788670e+00,4.657059e+00
1.005251e+00,9.942875e-01
6.792622e-01,5.444112e-01
3.176002e-01,1.723017e-01
1.980561e+00,2.744815e+00
2.826969e+00,4.705014e+00
2.624927e+00,4.260045e+00
2.571708e+00,4.111995e+00
1.395149e+00,1.668801e+00
2.688652e+00,4.420191e+00
1.690906e+00,2.208312e+00
1.666730e+00,2.143898e+00
1.495121e+00,1.828662e+00
2.460922e+00,3.857283e+00
2.971415e+00,5.134338e+00
2.129647e+00,3.096272e+00
2.031091e+00,2.928905e+00
1.085606e+00,1.136512e+00
1.018694e+00,1.023109e+00
2.524172e-01,1.452104e-01
1.284730e+00,1.466393e+00
5.579458e-01,3.849178e-01
2.262116e+00,3.401038e+00
2.451794e-01,9.263151e-02
1.243500e+00,1.392535e+00
7.636832e-01,6.661712e-01
1.071002e+00,1.099808e+00
1.715821e+00,2.269059e+00
9.849614e-01,9.628867e-01
4.764860e-01,3.123246e-01
1.015114e+00,1.019927e+00
2.345535e+00,3.586749e+00
2.519651e+00,3.986658e+00
1.207297e+00,1.318566e+00
1.894517e+00,2.589648e+00
2.070470e+00,2.997210e+00
5.333195e-01,3.851458e-01
3.684288e-01,2.216328e-01
2.146532e+00,3.153875e+00
1.162896e-01,4.257560e-02
2.482428e-01,1.134304e-01
1.045598e+00,1.081310e+00
4.683860e-01,3.325099e-01
3.398875e-01,1.821294e-01
9.190705e-01,8.747260e-01
1.023062e+00,1.030749e+00
2.881395e-01,1.629058e-01
5.161939e-01,3.521972e-01
1.315123e+00,1.518644e+00
2.728832e+00,4.511932e+00
2.736333e+00,4.523225e+00
2.565644e+00,4.086631e+00
6.816183e-01,5.671691e-01
2.146505e+00,3.153393e+00
2.593044e+00,4.180165e+00
1.671620e+00,2.149645e+00
1.567563e+00,1.947735e+00
5.827833e-01,4.699692e-01
2.955676e+00,5.097060e+00
1.001057e+00,1.002720e+00
7.680439e-01,6.711299e-01
7.419455e-01,6.425246e-01
5.690562e-01,4.142730e-01
1.555731e+00,1.950080e+00
5.728888e-01,4.473328e-01
1.519727e+00,1.871021e+00
2.979778e+00,5.132410e+00
2.271307e+00,3.457989e+00
1.161491e+00,1.229569e+00
2.255345e+00,3.379504e+00
1.826499e+00,2.452956e+00
1.345323e+00,1.569246e+00
2.571490e+00,4.124390e+00
6.734215e-01,5.508440e-01
2.870072e+00,4.859938e+00
2.808993e-01,1.309473e-01
2.316144e+00,3.525935e+00
2.305855e+00,3.490664e+00
2.436229e+00,3.805145e+00
1.538715e+00,1.903665e+00
2.993169e+00,5.182895e+00
1.497435e+00,1.817906e+00
2.409790e+00,3.736026e+00
1.226527e+00,1.361953e+00
2.805830e+00,4.715958e+00
1.061790e+00,1.094786e+00
1.088147e-01,3.613657e-02
1.647242e+00,2.137464e+00
6.059011e-01,4.587605e-01
1.581109e+00,1.991884e+00
2.597713e+00,4.188235e+00
1.107781e+00,1.164172e+00
1.554351e+00,1.932704e+00
2.318460e+00,3.514169e+00
2.383564e+00,3.650807e+00
1.133376e+00,1.152533e+00
1.665665e-01,8.909906e-02
1.950553e+00,2.726114e+00
1.374875e+00,1.630363e+00
2.473271e+00,3.900225e+00
2.815531e+00,4.726863e+00
1.298748e+00,1.461823e+00
1.495515e+00,1.855497e+00
1.628334e+00,2.062191e+00
1.661776e+00,2.150529e+00
2.902983e+00,4.943906e+00
1.899193e+00,2.619925e+00
2.027092e-01,8.448541e-02
3.607085e-01,2.202310e-01
1.461782e+00,1.756974e+00
2.680184e+00,4.403689e+00
1.120321e+00,1.202917e+00
1.654588e+00,2.112109e+00
1.746933e+00,2.305547e+00
2.869423e+00,4.835292e+00
1.119543e+00,1.178029e+00
2.683753e+00,4.397164e+00
7.371263e-01,5.906767e-01
7.354158e-01,6.213126e-01
6.630819e-01,4.922493e-01
9.667792e-01,9.530205e-01
1.068518e+00,1.117631e+00
1.631940e+00,2.072996e+00
2.937091e-01,1.704345e-01
1.243884e+00,1.351309e+00
2.663843e+00,4.311720e+00
1.607922e+00,2.018704e+00
2.919987e+00,4.989651e+00
2.503997e+00,3.939669e+00
1.506798e+00,1.863811e+00
1.739135e+00,2.259413e+00
1.613707e+00,2.057892e+00
2.438620e+00,3.782673e+00
1.910423e+00,2.644967e+00
2.409609e+00,3.767530e+00
2.406449e+00,3.747594e+00
1.752751e+00,2.300049e+00
1.528757e+00,1.868958e+00
1.074697e+00,1.105570e+00
1.357813e+00,1.574634e+00
1.073959e+00,1.116792e+00
2.060559e+00,2.968292e+00
1.988568e+00,2.822866e+00
2.413539e-01,1.212652e-01
1.739680e+00,2.317570e+00
3.190523e-01,1.778928e-01
9.969639e-01,9.964660e-01
8.020466e-01,6.982201e-01
2.771610e+00,4.607330e+00
2.534054e+00,4.045068e+00
1.214905e+00,1.323541e+00
3.805045e-01,2.205787e-01
2.240209e+00,3.354389e+00
2.291600e+00,3.471872e+00
1.960383e+00,2.740677e+00
1.527069e+00,1.873102e+00
2.225237e+00,3.323661e+00
2.057622e+00,2.951112e+00
1.896467e+00,2.599322e+00
1.236070e+00,1.360056e+00
9.674765e-01,9.581711e-01
3.839960e-01,2.236697e-01
2.210734e+00,3.287657e+00
4.239996e-01,2.760038e-01
1.030519e+00,1.060812e+00
4.988407e-01,3.599612e-01
2.902475e+00,4.948172e+00
5.050331e-01,3.374648e-01
2.033110e+00,2.916389e+00
2.823178e+00,4.733217e+00
2.188090e+00,3.252119e+00
2.631881e+00,4.273627e+00
9.132548e-01,8.677672e-01
2.774258e+00,4.608558e+00
6.467571e-01,5.308347e-01
7.018711e-01,5.612998e-01
1.489737e-01,3.628895e-02
2.015661e+00,2.832111e+00
1.734271e+00,2.242286e+00
9.314602e-01,9.121925e-01
2.911857e+00,4.971477e+00
2.397109e-01,9.868929e-02
2.635149e+00,4.308906e+00
1.646215e+00,2.098818e+00
7.948028e-01,7.106789e-01
3.694500e-01,2.240983e-01
5.540895e-01,4.358941e-01
2.231386e+00,3.328727e+00
2.372493e+00,3.638861e+00
5.233581e-01,3.965137e-01
2.819006e+00,4.741438e+00
2.405633e+00,3.747419e+00
2.122306e+00,3.123625e+00
2.072194e+00,2.988527e+00
2.803870e+00,4.691094e+00
1.596657e+00,2.036692e+00
2.494382e+00,3.915329e+00
2.707403e+00,4.447437e+00
1.704323e+00,2.232263e+00
1.994839e+00,2.817996e+00
8.248815e-01,7.433899e-01
2.857241e+00,4.802844e+00
1.362706e+00,1.590122e+00
2.967688e-01,1.289344e-01
2.139533e+00,3.126549e+00
7.125265e-01,5.777623e-01
1.719720e+00,2.279303e+00
2.122126e+00,3.090797e+00
5.923779e-01,5.070406e-01
1.896903e+00,2.631318e+00
7.059771e-01,5.855945e-01
1.079831e-01,6.420456e-02
1.645121e+00,2.114385e+00
1.034877e+00,1.019546e+00
6.793893e-01,5.566879e-01
1.218693e+00,1.357713e+00
7.389485e-01,6.242965e-01
4.317489e-01,2.932348e-01
2.054277e+00,2.937596e+00
1.805770e+00,2.429953e+00
1.835161e-01,8.848917e-02
3.286361e-01,1.909673e-01
2.044551e+00,2.926478e+00
5.782825e-01,4.390619e-01
2.024434e+00,2.897856e+00
2.059588e+00,2.959859e+00
1.214337e+00,1.320875e+00
2.708285e+00,4.438502e+00
5.030721e-01,3.556044e-01
4.528807e-01,3.077694e-01
3.445188e-01,2.100442e-01
1.972300e+00,2.794085e+00
2.790341e+00,4.658299e+00
1.893598e+00,2.593665e+00
1.111069e+00,1.166345e+00
2.545359e+00,4.073006e+00
1.594438e+00,2.024103e+00
4.369204e-01,2.928045e-01
1.479268e+00,1.785907e+00
1.584944e+00,1.977709e+00
1.281475e+00,1.462219e+00
2.138145e+00,3.124542e+00
2.200762e+00,3.228721e+00
1.997546e+00,2.779108e+00
2.848257e-01,1.708107e-01
5.361449e-01,3.987706e-01
1.103416e+00,1.158399e+00
2.010228e+00,2.868966e+00
2.644017e+00,4.269447e+00
1.318308e+00,1.555166e+00
4.748121e-01,3.215581e-01
2.066755e+00,2.980655e+00
2.293874e+00,3.478931e+00
1.568521e+00,1.981257e+00
1.252296e+00,1.392726e+00
2.746018e+00,4.589052e+00
1.506641e+00,1.874901e+00
1.509113e+00,1.860402e+00
1.632714e+00,2.097726e+00
1.976569e+00,2.785830e+00
1.048420e+00,1.083969e+00
1.781985e+00,2.363031e+00
2.314384e+00,3.522201e+00
1.511516e+00,1.871428e+00
2.093252e+00,3.021974e+00
1.897802e+00,2.594593e+00
1.120611e+00,1.168071e+00
9.046027e-01,8.928097e-01
1.393411e+00,1.637223e+00
2.131894e+00,3.127107e+00
2.966951e+00,5.109769e+00
3.280925e-01,1.996786e-01
1.749308e+00,2.312292e+00
1.926331e+00,2.669019e+00
2.464558e+00,3.871517e+00
2.496000e+00,3.968125e+00
2.919163e+00,5.006795e+00
6.811507e-01,5.712307e-01
1.807101e+00,2.438672e+00
7.674238e-01,6.598784e-01
1.500888e+00,1.824404e+00
2.798832e+00,4.704227e+00
2.081067e+00,3.009384e+00
1.992807e+00,2.819843e+00
1.789430e-01,6.234757e-02
4.653319e-01,3.210981e-01
4.540394e-01,3.017829e-01
4.007385e-01,2.669707e-01
4.308012e-01,2.931097e-01
1.484595e+00,1.787094e+00
2.798128e+00,4.673127e+00
1.370482e+00,1.629730e+00
2.174421e+00,3.192933e+00
5.472604e-01,4.188966e-01
6.652519e-01,5.267220e-01
2.962594e+00,5.098134e+00
1.011283e-01,3.740418e-02
1.975757e+00,2.747367e+00
2.124190e+00,3.085942e+00
2.452421e+00,3.819408e+00
1.602806e+00,2.004106e+00
1.924963e+00,2.689347e+00
6.839454e-01,5.817216e-01
9.529364e-01,9.377166e-01
1.627079e+00,2.074599e+00
1.509784e-01,6.092112e-02
1.446770e+00,1.737932e+00
2.427778e-01,1.181617e-01
1.106597e+00,1.153295e+00
1.613290e-01,5.978328e-02
1.929661e+00,2.676077e+00
2.885588e-01,1.630692e-01
2.357358e+00,3.610987e+00
2.455378e+00,3.839993e+00
6.629244e-01,5.496746e-01
9.248501e-01,8.940095e-01
1.485162e+00,1.817792e+00
2.547238e+00,4.064185e+00
1.731621e+00,2.297138e+00
2.475763e+00,3.887965e+00
2.332516e-01,1.220040e-01
1.620658e+00,2.062008e+00
2.825564e+00,4.751985e+00
9.638032e-01,9.671420e-01
1.985326e+00,2.824421e+00
2.093495e+00,3.054121e+00
2.501080e+00,3.994946e+00
2.860035e+00,4.813445e+00
2.143136e+00,3.134989e+00
8.154075e-01,7.455893e-01
2.616029e+00,4.243394e+00
3.251502e-01,1.787992e-01
2.348880e+00,3.591309e+00
2.760924e-01,1.456334e-01
1.786977e+00,2.390357e+00
1.566924e+00,1.972431e+00
9.821013e-01,9.663240e-01
8.289443e-01,7.680197e-01
2.864134e+00,4.856132e+00
1.060013e+00,1.091489e+00
2.945258e-01,1.832890e-01
1.691090e+00,2.207211e+00
7.120913e-01,5.867923e-01
1.212423e+00,1.325980e+00
1.888176e+00,2.572431e+00
6.361542e-01,5.179625e-01
8.568794e-01,7.922388e-01
1.706284e+00,2.227499e+00
1.318877e+00,1.528030e+00
7.509945e-01,6.564300e-01
8.971163e-01,8.471083e-01
2.896523e+00,4.925747e+00
1.348667e+00,1.583003e+00
9.939168e-01,9.996443e-01
2.749282e+00,4.573302e+00
1.710950e+00,2.224086e+00
8.909332e-01,8.492387e-01
2.165316e-01,9.320398e-02
2.754216e+00,4.563764e+00
2.915588e+00,4.972323e+00
3.208436e-01,1.909521e-01
2.682341e+00,4.417895e+00
8.530120e-01,7.993902e-01
1.364872e+00,1.602236e+00
2.131704e+00,3.138750e+00
3.552978e-01,2.341259e-01
4.416540e-01,3.168554e-01
1.023278e+00,1.042311e+00
1.895345e+00,2.622631e+00
2.173069e+00,3.191202e+00
2.451985e+00,3.836341e+00
2.275292e+00,3.431001e+00
1.699624e+00,2.214454e+00
2.849148e+00,4.808191e+00
2.151217e-01,9.266847e-02
1.399687e+00,1.658838e+00
2.014479e+00,2.866220e+00
5.057455e-01,3.639830e-01
2.576270e-01,1.341983e-01
9.432564e-01,9.067494e-01
2.142179e+00,3.148489e+00
1.690181e+00,2.219074e+00
8.109700e-01,7.207200e-01
1.485687e+00,1.798237e+00
2.109235e+00,3.058428e+00
9.687128e-01,9.819296e-01
1.438762e+00,1.727003e+00
2.075012e+00,2.980463e+00
2.414067e+00,3.742893e+00
3.597778e-01,2.141779e-01
3.052307e-01,1.742062e-01
2.671986e+00,4.385431e+00
2.511576e+00,3.976888e+00
2.430083e+00,3.790197e+00
2.708034e+00,4.454023e+00
2.362969e+00,3.622634e+00
2.193322e+00,3.280822e+00
2.488247e+00,3.917158e+00
2.324559e+00,3.551790e+00
2.174634e+00,3.207944e+00
4.492852e-01,2.836833e-01
2.475147e-01,1.283730e-01
2.313640e+00,3.509181e+00
2.718423e+00,4.492035e+00
1.871724e+00,2.540782e+00
8.175058e-01,7.324526e-01
1.680385e+00,2.156505e+00
5.504346e-01,3.850589e-01
8.117253e-01,7.469490e-01
1.679436e+00,2.175817e+00
5.335895e-01,3.859005e-01
1.015870e-01,4.222069e-02
1.302298e+00,1.494631e+00
2.954407e+00,5.088087e+00
1.947109e+00,2.727247e+00
2.072765e-01,9.719420e-02
2.625548e+00,4.248800e+00
4.927597e-01,3.536708e-01
2.737183e+00,4.516427e+00
2.084584e+00,3.012378e+00
2.002067e+00,2.834236e+00
2.577073e+00,4.121379e+00
1.037428e+00,1.040843e+00
2.674833e+00,4.382871e+00
1.025523e-01,2.180447e-02
2.030371e+00,2.894978e+00
2.591630e+00,4.184227e+00
7.322758e-01,6.006397e-01
1.721544e+00,2.263689e+00
1.861943e+00,2.545018e+00
1.354709e+00,1.577020e+00
1.679677e+00,2.153644e+00
3.181878e-01,1.810169e-01
1.560091e+00,1.946664e+00
2.864406e+00,4.847814e+00
2.177546e-01,1.364920e-01
4.972275e-01,3.229545e-01
2.264228e+00,3.383814e+00
1.213254e+00,1.360409e+00
1.765522e-01,8.784076e-02
1.384679e+00,1.618442e+00
1.650288e+00,2.148496e+00
2.429370e+00,3.790109e+00
9.222486e-01,8.746744e-01
2.763041e+00,4.628126e+00
9.650431e-01,9.363546e-01
1.013386e+00,1.042142e+00
1.999526e+00,2.825791e+00
1.807241e+00,2.421639e+00
2.058093e+00,2.952864e+00
2.388602e+00,3.689280e+00
1.280576e+00,1.452974e+00
2.312600e+00,3.530532e+00
9.945759e-01,9.970346e-01
2.915165e+00,4.995785e+00
1.756526e+00,2.346285e+00
2.390316e+00,3.702115e+00
1.256327e+00,1.404458e+00
1.016537e+00,1.023219e+00
2.747726e+00,4.545700e+00
9.119225e-01,8.908506e-01
8.058773e-01,7.156185e-01
2.122252e-01,1.176111e-01
2.792626e+00,4.661813e+00
1.068948e-01,2.195979e-02
9.102379e-01,8.743433e-01
3.018367e-01,1.991174e-01
2.640161e+00,4.278015e+00
1.653866e+00,2.123558e+00
1.306264e+00,1.482050e+00
2.994958e+00,5.175205e+00
1.218397e+00,1.342022e+00
1.531351e+00,1.887951e+00
1.364422e+00,1.575143e+00
2.049862e+00,2.935534e+00
4.339877e-01,2.691659e-01
2.716493e+00,4.493116e+00
1.972838e+00,2.759129e+00
