r,T
4.081756e-01,-5.473435e-01
3.640224e+00,7.090264e+00
9.743734e+00,3.128892e+01
7.617419e-01,9.351242e-01
3.698009e+00,6.824188e+00
9.543675e+00,2.999449e+01
1.759843e+00,1.238088e+00
6.434485e+00,1.701076e+01
5.500518e-01,9.696324e-01
3.620443e-01,-3.736204e-01
8.881661e+00,2.642160e+01
8.453214e+00,2.331762e+01
9.815427e+00,2.922084e+01
2.279911e+00,2.630625e+00
1.668808e+00,1.320025e+00
2.841421e+00,4.121291e+00
2.155777e+00,2.467602e+00
4.079712e+00,8.785651e+00
8.967698e+00,2.588083e+01
3.040658e-01,1.029565e-03
8.877578e+00,2.687257e+01
8.156631e+00,2.439747e+01
3.234231e+00,7.129579e+00
5.255347e+00,1.161314e+01
9.976092e+00,3.177698e+01
6.631247e+00,1.652364e+01
3.538200e+00,7.513872e+00
4.038236e+00,7.487766e+00
7.053335e+00,1.959257e+01
9.665183e+00,3.082357e+01
8.069149e-01,3.717021e-01
6.380136e+00,1.732841e+01
4.621038e+00,8.455680e+00
6.838910e+00,1.965412e+01
7.853822e+00,2.169859e+01
2.312283e+00,2.708831e+00
4.810326e-01,7.183663e-01
9.735183e+00,3.227520e+01
8.959171e+00,2.726752e+01
5.839855e+00,1.230774e+01
6.409018e-01,2.515096e+00
1.438766e-01,3.481259e-01
1.564142e+00,1.423800e+00
4.888174e+00,1.084963e+01
6.602427e+00,1.888706e+01
9.272260e+00,2.863871e+01
8.011968e+00,2.187527e+01
9.480753e+00,3.057934e+01
6.907063e+00,1.747041e+01
2.178240e+00,3.724358e+00
8.582838e+00,2.556722e+01
6.999816e+00,1.893785e+01
7.404136e+00,1.849309e+01
7.381663e+00,1.950784e+01
6.597261e+00,1.571965e+01
6.565802e+00,1.777738e+01
6.661106e+00,1.663403e+01
3.960963e+00,9.183314e+00
8.318371e+00,2.442881e+01
5.690657e-01,6.401545e-01
8.070878e+00,2.293977e+01
4.671939e+00,1.103243e+01
3.549631e+00,8.270111e+00
5.999638e+00,1.525298e+01
6.349161e+00,1.581520e+01
1.243416e+00,9.109027e-01
1.448928e+00,2.725633e+00
3.711070e+00,4.497688e+00
4.778364e+00,1.133802e+01
9.302083e+00,2.833873e+01
6.104971e+00,1.688362e+01
3.103428e+00,3.985729e+00
6.726300e+00,1.705090e+01
1.219713e+00,1.088519e+00
9.108229e+00,2.707525e+01
2.054368e+00,2.100473e+00
4.399389e+00,8.569400e+00
9.614317e+00,3.185862e+01
7.055097e-01,-1.853675e+00
7.158637e+00,2.041788e+01
4.636670e+00,9.982564e+00
4.775266e+00,1.033276e+01
5.884388e+00,1.455907e+01
5.604916e+00,1.314474e+01
7.722052e+00,2.065516e+01
6.969238e+00,1.832995e+01
5.846269e+00,1.515998e+01
9.355821e+00,2.812341e+01
1.162136e+00,2.912969e-01
3.955119e-01,1.513576e-01
5.972092e+00,1.546845e+01
1.151712e+00,2.080563e+00
9.226530e+00,2.830371e+01
3.674251e-01,9.040785e-02
9.332344e+00,2.685650e+01
6.031013e+00,1.469580e+01
8.186434e+00,2.261586e+01
5.833799e+00,1.354493e+01
1.671070e+00,2.537778e+00
1.582402e+00,1.465216e+00
9.187710e+00,2.901975e+01
9.903488e+00,3.182672e+01
6.620762e+00,1.702042e+01
6.843393e+00,1.788643e+01
4.631611e+00,1.041395e+01
4.064364e+00,8.873907e+00
1.010654e+00,1.922503e+00
2.018522e+00,3.528374e+00
4.656117e+00,8.804229e+00
9.682191e+00,3.057458e+01
9.203332e+00,2.827443e+01
8.137830e+00,2.489569e+01
3.209371e+00,5.706368e+00
1.691647e+00,3.359635e+00
4.793023e+00,1.137035e+01
4.457343e+00,1.016654e+01
9.948218e+00,3.084242e+01
2.020169e+00,4.099929e+00
4.051405e+00,7.589210e+00
2.077065e+00,3.295828e+00
3.945343e+00,8.760509e+00
9.779855e+00,3.068417e+01
9.517028e+00,2.898435e+01
5.004402e-01,8.056290e-01
8.625026e-01,-3.196916e-02
2.657039e+00,4.672096e+00
9.023418e+00,2.726129e+01
3.668779e+00,7.434311e+00
8.614424e+00,2.491189e+01
1.904407e+00,1.717370e+00
6.215290e+00,1.555272e+01
4.500140e+00,1.035311e+01
6.043906e+00,1.543921e+01
5.709015e+00,1.580489e+01
7.122844e+00,2.000230e+01
3.964422e+00,6.831755e+00
6.810820e+00,1.829796e+01
6.172375e+00,1.511259e+01
1.833638e+00,2.020033e+00
7.374359e+00,2.006382e+01
9.183388e+00,2.806273e+01
5.146893e+00,1.174062e+01
1.031101e+00,2.901590e+00
6.034268e+00,1.567183e+01
2.768151e+00,6.131292e+00
2.719695e+00,5.562825e+00
5.111199e+00,9.057068e+00
9.249891e+00,2.712504e+01
3.002472e+00,6.389362e+00
9.871478e+00,3.281081e+01
5.990069e+00,1.567649e+01
6.254878e+00,1.607846e+01
4.812467e+00,1.124844e+01
6.534964e-01,6.832589e-01
5.902091e+00,1.467154e+01
5.285373e+00,1.075542e+01
6.214898e+00,1.553515e+01
7.716507e+00,2.141510e+01
1.758384e+00,2.719992e+00
4.439765e+00,1.015946e+01
1.543899e+00,6.080917e-01
2.531688e+00,3.847807e+00
4.729391e+00,9.916318e+00
5.488483e+00,1.290854e+01
4.329540e+00,6.978347e+00
2.117122e-01,9.529006e-03
3.859077e+00,8.245478e+00
5.516044e-01,7.848921e-01
2.585245e+00,4.302891e+00
4.212110e+00,8.238979e+00
7.244857e-01,-8.556669e-02
1.068232e+00,1.010873e+00
9.935086e+00,3.180967e+01
1.390454e-01,-4.274970e-01
5.333310e+00,1.324660e+01
8.874751e+00,2.546611e+01
1.846647e+00,4.176605e+00
7.646168e-01,2.075311e+00
1.590305e+00,1.380820e+00
1.016698e+00,5.462155e-01
3.554232e+00,6.761735e+00
5.872472e+00,1.432800e+01
8.209563e+00,2.227993e+01
9.435579e+00,2.677651e+01
2.559283e+00,4.339926e+00
9.661527e+00,2.902808e+01
2.016564e+00,2.562996e+00
9.347878e-01,2.693860e+00
1.650568e+00,2.107328e+00
7.693381e+00,2.122513e+01
3.114048e+00,4.065926e+00
6.622226e+00,1.691985e+01
3.659582e+00,7.885922e+00
8.936043e+00,2.549529e+01
6.932870e+00,1.999208e+01
8.866906e+00,2.552864e+01
8.183071e+00,2.332539e+01
5.276245e+00,1.161723e+01
7.214649e-01,3.205242e-02
6.117076e+00,1.450901e+01
2.515765e+00,2.416874e+00
9.365043e+00,2.870804e+01
1.113115e-01,-3.320061e-02
2.683802e-01,-1.053045e+00
5.099892e+00,1.222591e+01
8.943073e+00,2.778937e+01
2.986942e+00,5.857825e+00
7.892197e+00,2.267028e+01
1.302438e+00,1.567310e+00
3.140446e+00,6.135646e+00
3.405672e-01,-8.587132e-01
9.098921e+00,2.861060e+01
9.392842e+00,2.867025e+01
1.610762e+00,2.622407e+00
9.023198e+00,2.824087e+01
1.032982e+00,6.081065e-01
7.483203e+00,2.023287e+01
8.819275e+00,2.739496e+01
3.575125e+00,7.151771e+00
2.906452e-01,6.350760e-01
3.728871e+00,5.461740e+00
6.766421e+00,1.645179e+01
5.194395e+00,1.180425e+01
7.711132e+00,2.090066e+01
3.166517e+00,5.095389e+00
4.070974e+00,1.009486e+01
5.764455e-01,4.587525e-01
4.218130e+00,7.656820e+00
1.962026e+00,2.622760e+00
4.166244e+00,8.282202e+00
9.596957e+00,3.028826e+01
4.605868e+00,1.132111e+01
8.200798e+00,2.156237e+01
2.046017e+00,2.799799e+00
3.093085e+00,4.443129e+00
4.620543e+00,9.573735e+00
2.148469e+00,3.922887e+00
9.997320e+00,3.200813e+01
9.093064e+00,2.755035e+01
5.916469e+00,1.362188e+01
3.853950e+00,7.983287e+00
6.140724e+00,1.440419e+01
9.260897e+00,2.849325e+01
4.486513e+00,7.850623e+00
1.396021e-01,5.286169e-01
7.025743e+00,1.838772e+01
9.071389e+00,2.745501e+01
6.911380e+00,1.842381e+01
3.854674e-01,3.181368e-01
1.180594e+00,2.308436e+00
7.737571e+00,2.145314e+01
1.604993e-01,-1.312848e+00
1.043809e+00,6.919320e-01
5.089072e+00,1.071654e+01
9.937367e+00,3.172225e+01
6.961745e+00,1.911510e+01
2.311232e+00,2.841615e+00
7.959682e+00,2.226597e+01
6.030982e+00,1.400488e+01
6.588405e+00,1.620089e+01
9.326360e+00,2.936265e+01
1.603773e+00,1.546745e+00
6.813810e+00,1.623991e+01
3.248356e+00,6.516232e+00
1.329385e+00,1.955076e+00
3.110006e+00,4.969318e+00
6.934483e+00,1.764995e+01
9.056568e+00,2.462182e+01
9.593619e-01,1.231308e+00
9.240505e+00,2.783893e+01
2.347825e+00,3.228931e+00
1.611472e+00,2.124646e+00
5.447038e-01,-2.951988e-02
3.656890e+00,7.671036e+00
5.651336e+00,1.255095e+01
1.075359e+00,5.218870e-01
5.916480e+00,1.433101e+01
8.457431e+00,2.489277e+01
5.816299e+00,1.335482e+01
2.037464e+00,3.020899e+00
3.068770e+00,3.592879e+00
2.962150e+00,4.948796e+00
6.978867e+00,1.852687e+01
9.295740e+00,2.876409e+01
2.160103e+00,4.049449e+00
4.300141e+00,8.772210e+00
2.198464e+00,2.890685e+00
6.898187e+00,1.792526e+01
5.921117e+00,1.453102e+01
8.770315e+00,2.530389e+01
9.040497e+00,2.609453e+01
4.034647e+00,8.933697e+00
2.299457e+00,4.501913e+00
9.982452e+00,3.122700e+01
9.039129e+00,2.752920e+01
9.126719e+00,2.842982e+01
4.250089e+00,9.901062e+00
9.126002e+00,2.658919e+01
9.324053e+00,2.735417e+01
2.491108e+00,1.752583e+00
3.606511e+00,7.277198e+00
6.864531e+00,1.900428e+01
7.695329e+00,2.120642e+01
4.206362e+00,8.596727e+00
5.215602e-01,4.389630e-01
3.978615e+00,7.920876e+00
7.520332e+00,2.168082e+01
8.267749e+00,2.518532e+01
4.898456e+00,1.195585e+01
6.361959e+00,1.533496e+01
5.902934e+00,1.367866e+01
2.571033e+00,5.791586e+00
4.118649e+00,8.497366e+00
2.705487e+00,3.813193e+00
4.069963e+00,9.473872e+00
2.934809e+00,4.826169e+00
3.186355e+00,4.781842e+00
2.910415e+00,4.849991e+00
7.176237e+00,1.855076e+01
5.284099e+00,1.183253e+01
5.937181e+00,1.553398e+01
4.696447e+00,1.053535e+01
9.743811e+00,3.175268e+01
2.106321e+00,3.788098e+00
3.207799e+00,8.155582e+00
9.048024e+00,2.819592e+01
1.406945e+00,-5.304598e-02
4.321269e+00,8.064709e+00
2.005665e+00,3.406151e+00
4.565719e+00,1.112749e+01
2.214647e+00,1.143985e+00
1.839247e+00,2.578509e+00
1.403166e+00,1.412142e+00
1.509213e+00,2.072711e+00
6.785240e+00,1.869193e+01
3.152033e-01,1.001478e+00
1.616363e+00,1.033763e+00
4.070155e+00,8.407327e+00
9.893953e+00,3.277849e+01
1.936867e+00,2.183422e+00
9.829247e+00,3.201238e+01
9.503623e+00,3.025175e+01
9.945466e+00,3.153453e+01
9.251990e+00,2.803803e+01
9.070709e-01,1.133311e+00
4.342220e+00,1.004635e+01
3.074360e+00,5.026445e+00
5.023553e+00,1.059947e+01
1.696832e-01,1.580301e+00
4.113900e+00,8.561170e+00
8.196661e+00,2.293902e+01
5.541063e-01,5.844967e-01
3.184555e+00,5.322503e+00
9.465811e+00,2.856726e+01
7.734007e+00,1.922996e+01
5.906924e+00,1.570032e+01
2.128465e-01,-1.671939e+00
6.399380e+00,1.554918e+01
7.770123e+00,2.201523e+01
9.554683e+00,2.990840e+01
7.715772e+00,2.111301e+01
8.881598e+00,2.686860e+01
2.188354e+00,2.905535e+00
6.650181e+00,1.779552e+01
1.153826e-01,1.875372e+00
6.328653e+00,1.579629e+01
6.493764e+00,1.803445e+01
2.090829e+00,3.528341e+00
9.552837e+00,3.085805e+01
7.484031e+00,2.221192e+01
2.794141e+00,5.394667e+00
1.942044e+00,1.896589e+00
6.420049e+00,1.544709e+01
2.071101e+00,2.415915e+00
4.567589e+00,9.360261e+00
5.328410e+00,1.262632e+01
9.290190e+00,2.947700e+01
6.926143e+00,1.771858e+01
5.466937e+00,1.188475e+01
8.251656e+00,2.432050e+01
4.890997e+00,1.044775e+01
7.982591e+00,2.381198e+01
5.494508e+00,1.293534e+01
4.912699e+00,1.021593e+01
1.227827e+00,1.378036e+00
1.897466e+00,2.017910e+00
9.360775e+00,2.827830e+01
1.288486e+00,2.156626e+00
5.156725e+00,1.347619e+01
9.177717e+00,2.564560e+01
5.679934e+00,1.291314e+01
7.586832e+00,2.199642e+01
9.667032e+00,3.061207e+01
6.345800e+00,1.677351e+01
7.301703e+00,1.886333e+01
4.009172e+00,9.184010e+00
6.738144e-01,1.826541e+00
9.562141e+00,3.079393e+01
1.346261e+00,2.573326e+00
6.555427e+00,1.687717e+01
6.401926e+00,1.781686e+01
5.473955e+00,1.419954e+01
2.025090e+00,4.336672e+00
4.975661e+00,1.162039e+01
9.021662e+00,2.670696e+01
7.189335e+00,1.996071e+01
5.492433e+00,1.344174e+01
2.145683e+00,3.132926e+00
6.067541e-01,-2.110370e-01
2.393003e+00,2.653453e+00
8.023668e+00,2.312951e+01
4.789830e+00,1.011998e+01
3.651117e+00,7.587446e+00
6.391166e+00,1.436102e+01
6.024834e+00,1.518380e+01
9.545005e+00,2.902819e+01
9.181941e+00,2.646366e+01
4.734992e+00,9.112598e+00
8.028830e+00,2.255061e+01
4.170732e+00,8.524898e+00
4.765455e-01,1.893141e+00
1.822198e+00,3.036595e-01
5.804587e+00,1.415770e+01
1.732069e+00,3.000928e+00
7.213608e+00,1.886045e+01
4.874340e+00,1.108547e+01
5.436243e+00,1.082309e+01
4.137007e+00,9.193806e+00
2.707085e-01,6.762997e-01
2.341969e+00,3.742527e+00
3.453697e+00,7.471936e+00
8.917592e+00,2.620638e+01
7.384679e+00,1.889569e+01
1.827908e+00,2.298813e+00
1.913186e+00,2.153696e+00
5.291617e+00,1.222731e+01
4.986242e+00,9.557827e+00
6.775884e+00,1.823255e+01
3.720467e+00,7.527244e+00
7.823254e+00,2.279844e+01
1.673937e-01,2.428739e-01
7.343739e+00,1.967983e+01
6.086293e+00,1.525230e+01
5.834690e+00,1.452276e+01
4.119175e+00,9.104908e+00
6.524743e+00,1.660017e+01
3.910143e+00,9.307939e+00
1.131531e+00,6.832676e-01
2.920372e+00,4.314844e+00
3.678704e+00,7.035573e+00
2.030799e+00,2.963414e+00
9.980043e+00,3.137647e+01
4.878780e+00,9.742215e+00
1.709596e+00,5.155169e+00
5.748592e+00,1.301340e+01
6.675070e+00,1.778605e+01
3.609075e+00,5.818153e+00
2.978662e+00,5.030588e+00
2.407991e+00,5.362610e+00
5.824295e+00,1.348225e+01
3.031913e+00,4.980438e+00
5.498790e+00,1.262154e+01
1.100129e+00,1.594489e+00
3.363393e+00,7.372330e+00
3.971761e+00,7.018002e+00
9.346803e+00,2.919386e+01
3.866931e+00,6.550060e+00
5.335235e+00,1.090199e+01
6.040137e+00,1.624608e+01
3.025634e+00,5.226791e+00
7.647168e+00,2.180032e+01
7.513132e+00,2.117265e+01
5.094728e+00,1.098930e+01
8.846595e+00,2.655947e+01
2.763451e+00,5.649323e+00
4.226823e+00,9.082585e+00
3.133877e+00,6.663740e+00
2.361508e+00,4.746026e+00
3.533739e+00,7.506908e+00
2.338011e+00,3.636149e+00
4.601285e+00,1.116336e+01
9.442968e+00,3.060563e+01
6.182414e+00,1.614659e+01
4.986377e+00,1.079957e+01
6.609299e+00,1.639587e+01
8.934389e+00,2.563731e+01
8.277923e+00,2.336017e+01
7.465745e+00,2.019293e+01
6.849780e+00,1.865252e+01
2.042144e-01,-1.439553e+00
4.648342e+00,1.110759e+01
5.403994e+00,1.371068e+01
1.070677e+00,3.534668e-01
5.965511e+00,1.551073e+01
7.693458e+00,2.293579e+01
3.945607e+00,8.034709e+00
1.660954e+00,2.138285e+00
5.627138e+00,1.369737e+01
2.937772e+00,5.885390e+00
6.324399e+00,1.571933e+01
8.956901e+00,2.703083e+01
8.144202e+00,2.300121e+01
9.050480e+00,2.790246e+01
1.982317e+00,4.129124e+00
6.685060e+00,1.787793e+01
4.792361e+00,1.115324e+01
8.197540e+00,2.406346e+01
1.910700e+00,3.174173e+00
2.782462e+00,4.962265e+00
4.795501e+00,9.543762e+00
5.718120e+00,1.316979e+01
1.719642e+00,1.291259e+00
8.130475e+00,2.244469e+01
1.814676e+00,6.099709e-01
4.212806e+00,9.219448e+00
7.155684e+00,1.966198e+01
3.461559e+00,7.115029e+00
4.170017e+00,9.905421e+00
1.643744e+00,2.548663e+00
2.211668e+00,2.824504e+00
5.139848e+00,1.113980e+01
8.679692e+00,2.459379e+01
6.795693e+00,1.880759e+01
7.562691e+00,1.965384e+01
2.509852e+00,5.358149e+00
3.609131e+00,8.659316e+00
1.504120e+00,1.295631e+00
6.408990e+00,1.738295e+01
5.229219e+00,1.252027e+01
5.698628e+00,1.522107e+01
2.899309e+00,3.240857e+00
7.161483e+00,2.043316e+01
4.170302e+00,7.600020e+00
6.826588e-01,7.666545e-01
2.637266e+00,4.189264e+00
1.284461e+00,6.294871e-01
8.458036e+00,2.473916e+01
3.217296e+00,4.635025e+00
1.161631e-01,2.157491e-01
7.757802e+00,2.096755e+01
5.288527e+00,1.102985e+01
2.756273e-01,-3.584222e-01
2.571416e+00,3.312492e+00
5.060071e+00,1.090559e+01
7.856888e+00,2.142639e+01
4.047246e+00,8.919045e+00
8.712798e+00,2.606305e+01
2.841569e+00,4.534689e+00
9.903804e+00,3.031629e+01
8.443392e+00,2.448418e+01
1.255039e+00,2.593190e+00
7.532483e+00,2.050830e+01
9.527802e-01,1.378545e+00
8.792985e+00,2.571909e+01
6.035758e+00,1.509368e+01
4.198636e+00,8.698263e+00
5.819268e+00,1.285813e+01
2.381980e+00,4.284874e+00
4.235791e+00,9.239149e+00
3.988340e+00,7.987451e+00
6.924553e+00,1.797687e+01
6.562069e+00,1.691900e+01
3.809150e+00,7.758283e+00
6.262192e+00,1.582576e+01
8.450856e+00,2.404583e+01
4.165491e+00,6.891993e+00
2.770183e+00,3.866744e+00
4.642237e+00,1.042376e+01
1.514954e+00,1.944303e+00
4.462477e+00,9.472736e+00
6.203173e+00,1.549521e+01
1.293665e+00,4.267246e+00
6.775899e+00,1.594784e+01
8.339629e+00,2.466990e+01
4.694416e+00,8.833811e+00
1.606843e+00,7.848440e-01
3.682377e+00,6.213754e+00
9.053046e+00,2.771073e+01
8.318938e+00,2.326152e+01
9.881280e+00,2.954609e+01
3.925159e-01,4.111392e-01
9.501916e+00,2.921401e+01
3.488423e+00,6.952376e+00
6.655081e+00,1.597623e+01
5.568763e+00,1.289415e+01
6.098671e-01,6.487905e-01
1.834715e+00,2.027682e+00
3.377970e+00,7.103913e+00
9.091540e+00,2.856348e+01
6.683340e-01,3.570250e-01
3.408460e+00,5.514992e+00
8.640063e+00,2.383286e+01
4.305263e+00,8.301470e+00
4.619485e+00,9.992892e+00
9.457906e+00,2.976258e+01
2.011876e+00,2.239898e+00
6.177304e+00,1.434943e+01
6.106909e+00,1.446866e+01
7.745934e+00,2.187936e+01
5.951936e+00,1.513351e+01
1.961771e+00,2.496157e+00
2.894817e+00,6.094211e+00
4.690746e+00,8.760538e+00
3.205353e+00,6.406564e+00
3.935252e+00,9.363949e+00
4.276113e+00,8.675295e+00
9.465086e+00,2.958545e+01
9.929992e+00,3.007638e+01
1.644083e+00,1.839331e+00
5.495654e+00,1.298943e+01
3.221361e+00,5.956883e+00
3.829772e+00,4.074182e+00
8.144758e+00,2.456114e+01
9.742890e+00,3.099700e+01
5.655423e+00,1.320708e+01
4.267095e+00,8.303810e+00
2.552233e-01,-5.815337e-01
8.311052e-01,-1.260256e-01
6.137451e+00,1.496953e+01
2.331374e+00,3.625242e+00
3.452463e+00,8.049165e+00
3.300383e+00,4.679260e+00
6.657145e+00,1.853844e+01
6.582707e+00,1.791589e+01
3.823059e+00,6.657733e+00
7.792148e+00,2.091654e+01
7.277539e+00,1.936694e+01
8.901123e+00,2.505834e+01
3.698416e+00,8.314121e+00
8.770464e+00,2.539251e+01
7.280214e+00,2.112496e+01
9.006808e+00,2.682856e+01
2.296619e+00,5.309277e+00
8.206439e+00,2.368936e+01
3.662446e-01,-1.357397e+00
7.649724e+00,2.145468e+01
9.229496e+00,2.796513e+01
5.234906e+00,1.175230e+01
6.868587e+00,1.851822e+01
4.685924e-01,6.188225e-02
8.025027e+00,2.323662e+01
6.656353e+00,1.639712e+01
3.985933e+00,7.827157e+00
2.805148e+00,6.118891e+00
4.292412e+00,9.489454e+00
6.727534e+00,1.739808e+01
8.052527e+00,2.389944e+01
7.214065e+00,2.072481e+01
1.732022e+00,2.078849e+00
3.209543e+00,4.947016e+00
7.853730e+00,2.240790e+01
9.615027e+00,2.850930e+01
8.863667e+00,2.704514e+01
3.709403e+00,7.544121e+00
3.243673e+00,7.276070e+00
7.002168e-01,8.967301e-01
9.175018e+00,2.819614e+01
5.997992e+00,1.474935e+01
9.471180e+00,2.859180e+01
6.540018e+00,1.767663e+01
1.288028e+00,1.459782e+00
3.545552e+00,7.443655e+00
8.359292e+00,2.283940e+01
6.611377e+00,1.647591e+01
2.212031e+00,4.429201e+00
6.958687e+00,1.766874e+01
1.906353e+00,3.005686e+00
8.741001e+00,2.727500e+01
6.215994e+00,1.651808e+01
8.638884e+00,2.461379e+01
9.384618e+00,2.954350e+01
3.849456e+00,6.980616e+00
3.279030e+00,5.473167e+00
7.291608e+00,1.936937e+01
7.394247e+00,2.074500e+01
3.316324e+00,6.733533e+00
9.484184e+00,2.712820e+01
5.418829e+00,1.082785e+01
5.515709e+00,1.344115e+01
6.260331e+00,1.654505e+01
5.899463e-01,-5.611631e-02
1.486648e+00,9.607705e-01
4.360003e+00,7.156078e+00
5.035271e+00,1.166643e+01
5.221639e-01,1.040130e+00
5.136512e+00,1.178194e+01
6.984155e+00,1.800027e+01
5.535340e+00,1.229973e+01
8.513847e+00,2.501118e+01
4.196019e+00,9.640947e+00
9.917082e+00,3.109525e+01
9.134948e-01,1.768522e+00
5.592201e+00,1.366993e+01
5.564872e+00,1.265169e+01
9.917211e+00,3.088032e+01
8.853616e+00,2.806017e+01
1.008755e+00,9.947085e-01
9.855263e+00,3.070549e+01
9.726170e+00,3.111320e+01
8.697092e+00,2.455406e+01
6.008013e+00,1.453172e+01
5.463305e+00,1.326280e+01
3.274203e+00,6.218966e+00
8.262434e+00,2.389908e+01
4.886162e+00,1.166846e+01
1.279842e-01,-1.241811e+00
5.104991e+00,1.304311e+01
4.611976e+00,1.003876e+01
3.914397e+00,7.204622e+00
8.624660e+00,2.378430e+01
7.107698e-01,-2.658987e-01
7.680625e+00,2.284287e+01
2.543345e+00,2.815609e+00
7.795126e+00,2.228281e+01
2.999841e+00,3.777463e+00
5.666952e-01,5.528003e-01
4.379235e+00,9.387697e+00
3.436559e+00,7.798804e+00
7.304119e+00,2.043704e+01
3.191875e+00,3.483565e+00
6.379779e+00,1.591537e+01
8.566746e+00,2.362795e+01
3.675698e+00,6.449399e+00
9.458365e+00,2.820788e+01
4.404916e+00,1.087666e+01
3.428693e-01,-1.277135e+00
9.080127e+00,2.724141e+01
8.891113e+00,2.673496e+01
8.102694e-01,9.801385e-01
2.820926e+00,3.599292e+00
9.664780e+00,2.915804e+01
4.437984e+00,1.008519e+01
2.669434e+00,5.411769e+00
1.117199e+00,1.828030e+00
5.052405e+00,1.239951e+01
7.001410e+00,1.962842e+01
6.588402e+00,1.703076e+01
5.409904e+00,1.340753e+01
3.389232e-01,-8.889350e-01
5.887800e+00,1.426184e+01
8.000905e+00,2.334784e+01
8.442721e+00,2.282913e+01
2.180085e+00,4.340374e+00
4.909899e+00,1.041102e+01
6.023781e+00,1.334518e+01
5.360670e-01,-1.212662e-01
6.814870e+00,1.785196e+01
7.269581e+00,1.933403e+01
6.579251e+00,1.834252e+01
5.307585e+00,1.355498e+01
7.083701e+00,2.053128e+01
5.732713e+00,1.494991e+01
7.161167e+00,1.900198e+01
8.138303e+00,2.285170e+01
4.705364e+00,1.062061e+01
2.889173e+00,4.256043e+00
4.375707e+00,1.043039e+01
3.621690e+00,8.169538e+00
1.327240e+00,1.658411e+00
6.292812e+00,1.586875e+01
6.074284e+00,1.495966e+01
1.828172e+00,1.742778e+00
2.956340e-01,6.544346e-01
1.484347e-01,-1.120820e-01
2.373108e+00,3.878169e+00
4.763745e+00,1.086951e+01
1.986121e-01,-8.163609e-01
8.738875e-01,3.455805e+00
7.211977e+00,1.855618e+01
4.048993e+00,9.816959e+00
5.511259e+00,1.329071e+01
5.356079e+00,1.114990e+01
1.321819e+00,3.253905e+00
5.090029e+00,1.360933e+01
7.705147e+00,2.131512e+01
6.657680e+00,1.711362e+01
5.879717e+00,1.487411e+01
6.105688e-01,-4.795612e-01
2.709808e+00,4.599097e+00
9.416012e+00,2.920351e+01
6.282507e+00,1.362985e+01
3.908373e+00,8.674683e+00
1.501170e+00,1.533803e+00
6.259010e+00,1.487766e+01
2.930928e+00,4.362872e+00
7.809310e+00,1.982136e+01
2.673413e+00,5.376724e+00
9.591162e+00,2.871741e+01
4.556444e+00,8.590206e+00
2.408386e+00,4.104137e+00
6.668706e+00,1.655737e+01
8.478031e+00,2.483309e+01
3.052844e+00,5.739729e+00
4.416132e+00,8.459749e+00
2.674945e+00,4.032535e+00
1.862583e+00,3.425008e+00
1.055266e+00,-6.667596e-01
4.149139e+00,7.759109e+00
6.191872e+00,1.533487e+01
8.760990e+00,2.566855e+01
9.588439e+00,2.951069e+01
7.692944e+00,2.185860e+01
1.456006e+00,7.999661e-01
7.113161e+00,1.974146e+01
9.264325e+00,2.750817e+01
9.562009e+00,2.954047e+01
5.921612e-01,8.438295e-01
2.434022e+00,3.880087e+00
4.490804e+00,9.672242e+00
6.511685e+00,1.796882e+01
9.201869e-01,2.237615e+00
5.761174e+00,1.424405e+01
5.251177e+00,1.334625e+01
3.810452e-01,-1.279182e+00
5.729703e+00,1.312090e+01
7.770601e+00,2.086402e+01
2.811562e+00,3.465550e+00
5.178251e+00,1.349748e+01
7.290507e+00,1.953506e+01
6.093396e+00,1.534208e+01
5.149749e+00,1.099103e+01
4.378483e+00,8.800496e+00
3.472698e+00,7.357785e+00
9.821310e-01,8.041284e-01
3.227112e+00,6.215098e+00
4.714911e+00,9.228257e+00
1.754948e+00,1.745921e+00
9.227975e-01,2.247407e+00
7.455065e+00,2.000599e+01
3.821512e+00,7.403267e+00
2.960845e+00,3.469751e+00
5.591309e+00,1.382407e+01
1.685221e+00,2.259269e+00
9.835350e+00,3.081487e+01
9.625985e+00,2.893300e+01
5.871417e+00,1.444247e+01
7.556170e+00,2.058899e+01
1.219934e+00,2.380723e-01
1.276504e-01,1.242209e+00
5.515638e+00,1.244664e+01
5.223956e+00,1.287891e+01
9.553789e+00,2.906184e+01
7.215960e+00,1.819600e+01
8.648962e+00,2.479251e+01
1.477663e+00,2.141534e+00
7.099731e+00,1.754163e+01
3.957929e+00,9.301176e+00
3.250485e+00,6.383523e+00
9.228772e+00,2.679933e+01
7.957346e+00,2.336135e+01
8.774618e+00,2.501651e+01
4.711453e+00,9.934511e+00
1.635544e+00,2.444379e+00
8.321041e+00,2.335680e+01
9.401807e+00,2.690091e+01
9.534393e+00,3.048914e+01
1.805048e+00,3.314035e+00
4.102052e+00,8.462401e+00
3.465012e+00,7.446145e+00
1.482847e+00,2.290734e+00
7.759207e+00,2.192710e+01
1.318799e+00,2.206117e+00
2.421282e+00,2.512206e+00
4.300858e-01,2.648605e-01
4.103806e+00,7.946295e+00
6.477146e+00,1.407375e+01
6.077236e+00,1.692728e+01
8.275360e-01,8.742642e-01
7.829642e+00,2.188202e+01
8.118462e+00,2.450875e+01
8.158292e-01,3.730860e-01
3.878288e+00,6.282228e+00
