v0,theta,R
8.765905e-01,1.022533e+00,7.298988e-01
1.377454e+00,5.575425e-01,2.146567e+00
2.475633e+00,1.001714e+00,5.768828e+00
2.646826e+00,1.285911e+00,3.728245e+00
2.143933e+00,1.065303e+00,3.916723e+00
5.792028e-01,5.765322e-01,4.075654e-01
2.941151e+00,9.775113e-01,8.032145e+00
2.024649e+00,4.826785e-01,3.642034e+00
8.101008e-01,1.060718e+00,5.257008e-01
1.221520e+00,8.238967e-01,1.769875e+00
1.476229e+00,1.110323e+00,1.940526e+00
2.307637e+00,5.872671e-01,5.068099e+00
2.865702e+00,9.256024e-01,7.937537e+00
1.833502e+00,1.159255e+00,2.702649e+00
1.672598e+00,5.301718e-01,2.185280e+00
2.457858e+00,1.306566e+00,2.890118e+00
7.729586e-01,5.283289e-01,7.990303e-01
8.569772e-01,3.268932e-01,3.424592e-01
8.349723e-01,1.432343e+00,2.130720e-01
6.594239e-01,3.895690e-01,1.859287e-01
1.189189e+00,1.103195e+00,1.143061e+00
2.452365e+00,6.435753e-01,6.101418e+00
9.338785e-01,6.708659e-01,7.315868e-01
1.100982e+00,1.452808e+00,5.772583e-01
2.049134e+00,4.984386e-01,3.451965e+00
2.134288e+00,1.208696e+00,3.109593e+00
2.403080e+00,8.143447e-01,5.440816e+00
9.271959e-01,5.762718e-01,1.056909e+00
1.034809e+00,6.866417e-01,1.128362e+00
7.459781e-01,1.225752e+00,1.107503e-01
1.440780e+00,1.111362e+00,1.827663e+00
9.327535e-01,6.041700e-01,8.225661e-01
8.352262e-01,1.410353e+00,3.936538e-01
8.436964e-01,1.186925e+00,4.473812e-01
2.822376e+00,5.650194e-01,7.363716e+00
1.099339e+00,8.023163e-01,1.162293e+00
1.683738e+00,1.085430e+00,2.113056e+00
2.354894e+00,6.103675e-01,4.946901e+00
1.711801e+00,2.714406e-01,1.689056e+00
1.003567e+00,3.942827e-01,3.512750e-01
9.758592e-01,3.193649e-01,-6.998076e-02
1.714435e+00,1.240552e-01,7.446555e-01
7.559573e-01,2.135095e-01,1.637935e-01
2.931311e+00,3.548315e-01,5.747500e+00
7.822748e-01,2.647989e-01,1.675568e-01
8.075051e-01,9.413863e-01,5.331309e-01
2.238079e+00,4.674597e-01,4.140166e+00
2.873009e+00,1.027552e+00,7.211148e+00
2.808500e+00,9.147664e-01,7.652014e+00
7.736986e-01,1.379656e+00,5.026368e-01
1.671118e+00,5.281397e-01,2.385617e+00
2.273366e+00,5.963233e-01,4.985383e+00
9.208794e-01,1.318017e+00,5.624612e-01
2.434910e+00,3.101480e-01,3.122932e+00
1.073361e+00,1.470075e+00,4.095264e-01
2.542477e+00,2.693430e-01,3.194733e+00
1.427305e+00,7.339374e-01,1.735873e+00
1.585595e+00,2.217167e-01,1.007958e+00
2.719498e+00,9.786137e-01,6.840684e+00
2.715708e+00,1.177827e+00,5.075428e+00
1.817251e+00,8.655133e-01,3.384583e+00
7.742138e-01,4.708704e-01,2.069934e-01
2.694630e+00,1.465798e+00,1.899748e+00
1.872931e+00,3.120967e-01,2.078646e+00
1.179678e+00,5.738924e-01,7.884867e-01
2.212147e+00,8.337807e-01,4.825915e+00
1.536187e+00,7.177988e-01,2.335314e+00
2.306184e+00,3.867201e-01,3.879418e+00
2.476984e+00,2.210354e-01,2.390031e+00
1.283785e+00,1.540957e-01,2.419502e-01
1.892100e+00,2.786254e-01,1.509743e+00
1.407810e+00,1.073485e+00,1.934464e+00
1.806603e+00,7.092395e-01,3.304614e+00
2.115646e+00,3.985186e-01,2.961836e+00
2.567975e+00,9.904049e-01,6.022366e+00
1.322005e+00,4.592210e-01,1.102041e+00
1.906210e+00,1.796289e-01,1.166351e+00
1.278081e+00,3.452790e-01,1.374119e+00
2.464650e+00,1.074001e+00,5.192328e+00
7.598006e-01,1.388883e+00,4.772757e-01
1.973594e+00,5.304926e-01,3.460297e+00
1.319663e+00,8.359882e-01,1.519651e+00
2.036769e+00,8.505127e-01,4.146016e+00
1.388211e+00,4.576736e-01,1.395771e+00
2.312243e+00,5.662178e-01,4.615325e+00
1.765467e+00,3.560059e-01,1.922109e+00
2.301550e+00,1.211308e+00,3.670532e+00
7.036332e-01,1.156560e+00,1.074200e-01
6.970723e-01,3.201857e-01,-2.343071e-02
2.001001e+00,1.316379e+00,2.193434e+00
1.998119e+00,5.223250e-01,3.193969e+00
1.272778e+00,1.195281e+00,1.256116e+00
2.480129e+00,1.117850e+00,4.558074e+00
2.891042e+00,7.518617e-01,8.582007e+00
1.822888e+00,9.591381e-01,2.987518e+00
2.800121e+00,1.120965e+00,6.182040e+00
2.553728e+00,6.643821e-01,6.180809e+00
5.116385e-01,7.774892e-01,4.686953e-01
2.266475e+00,1.255714e+00,3.006513e+00
9.952323e-01,4.092068e-01,4.957592e-01
2.016864e+00,1.218012e+00,2.560265e+00
2.633393e+00,1.112502e+00,5.546454e+00
1.503116e+00,1.087118e+00,1.676016e+00
1.276371e+00,4.494450e-01,1.172111e+00
1.029571e+00,4.412119e-01,6.831391e-01
2.651020e+00,3.801022e-01,5.180484e+00
1.623981e+00,6.336725e-01,2.362623e+00
2.197486e+00,9.355469e-01,4.676236e+00
2.575647e+00,6.042897e-01,6.572857e+00
1.237822e+00,3.203651e-01,9.952637e-01
5.357097e-01,5.261531e-01,5.370072e-01
2.241292e+00,1.378910e-01,1.209210e+00
5.915789e-01,2.376532e-01,-1.999833e-01
1.653873e+00,3.622513e-01,1.674267e+00
2.961202e+00,1.284637e+00,4.840106e+00
5.215676e-01,1.465945e-01,4.042578e-01
1.322830e+00,4.032936e-01,1.278189e+00
8.518521e-01,1.268845e+00,3.717599e-01
8.573782e-01,2.903996e-01,6.569910e-01
1.197383e+00,9.054642e-01,1.369066e+00
2.410409e+00,6.246496e-01,5.486221e+00
1.468460e+00,3.988946e-01,1.336139e+00
2.087032e+00,1.060202e+00,3.665790e+00
1.766044e+00,1.279055e+00,1.943423e+00
1.605041e+00,3.456404e-01,1.537066e+00
1.878189e+00,4.422223e-01,2.962395e+00
8.034601e-01,9.172817e-01,2.358242e-01
1.453236e+00,1.876658e-01,5.333986e-01
2.340044e+00,1.142126e+00,4.398961e+00
1.625704e+00,1.270946e+00,1.250634e+00
2.293612e+00,1.269396e+00,2.875296e+00
1.000479e+00,6.389466e-01,1.028467e+00
1.126237e+00,1.392890e+00,4.410517e-01
1.096457e+00,9.609343e-01,1.314581e+00
1.095531e+00,1.363891e+00,4.936338e-01
6.764043e-01,1.224388e+00,2.987692e-01
2.118551e+00,9.726800e-01,4.156040e+00
1.799223e+00,3.358246e-01,2.387680e+00
1.679517e+00,4.755121e-01,2.203979e+00
2.597747e+00,9.603772e-01,6.263647e+00
6.402925e-01,3.131232e-01,-1.848261e-01
2.102637e+00,3.781578e-01,2.752625e+00
9.320947e-01,1.016800e+00,7.704167e-01
6.002556e-01,7.814413e-01,1.675350e-01
2.886803e+00,1.132889e+00,6.376108e+00
1.768406e+00,8.005460e-01,2.672959e+00
7.587665e-01,1.094837e+00,5.792636e-01
1.126105e+00,1.007329e+00,9.199722e-01
1.744967e+00,8.869375e-01,2.757894e+00
1.604131e+00,5.085421e-01,1.975489e+00
2.160394e+00,1.059125e+00,3.953785e+00
1.778172e+00,1.144647e+00,2.518657e+00
9.296469e-01,3.323934e-01,4.029247e-01
2.505188e+00,5.497278e-01,5.592884e+00
1.505513e+00,1.338187e+00,1.143830e+00
1.480456e+00,5.215020e-01,1.916175e+00
1.462609e+00,8.443188e-01,2.111464e+00
2.619255e+00,5.034938e-01,5.638494e+00
2.792796e+00,1.347988e+00,3.836268e+00
9.233528e-01,5.927880e-01,7.869543e-01
2.815005e+00,1.062872e+00,6.438885e+00
9.168624e-01,4.150684e-01,3.118737e-01
1.736741e+00,8.070642e-01,3.747725e+00
1.957158e+00,1.210399e+00,2.569719e+00
6.698935e-01,1.467702e+00,-1.360214e-01
1.418363e+00,3.890428e-01,1.423850e+00
2.086750e+00,7.454641e-01,4.459577e+00
2.823443e+00,1.410361e+00,2.156533e+00
2.205266e+00,1.106571e+00,3.465962e+00
2.246451e+00,3.429335e-01,3.098063e+00
2.362960e+00,1.265121e+00,2.871065e+00
2.411645e+00,1.447154e+00,1.158511e+00
1.199286e+00,8.280457e-01,1.296758e+00
2.702578e+00,1.356777e+00,2.999663e+00
2.040725e+00,5.341284e-01,3.396551e+00
2.790280e+00,9.057347e-01,7.534441e+00
2.026659e+00,1.156202e+00,2.976446e+00
2.293426e+00,1.247326e+00,3.745050e+00
8.810476e-01,1.009109e+00,7.292877e-01
1.542585e+00,4.863682e-01,2.152460e+00
2.884191e+00,1.320299e+00,4.214625e+00
2.621501e+00,1.347683e-01,1.796801e+00
2.031992e+00,2.225281e-01,1.869830e+00
1.495462e+00,2.015341e-01,1.256203e+00
5.305003e-01,1.337981e+00,4.911644e-01
7.337442e-01,7.285928e-01,7.397854e-01
1.539403e+00,4.093462e-01,1.726797e+00
6.535316e-01,1.319696e+00,1.748163e-01
1.037398e+00,1.384280e+00,6.542823e-01
2.357044e+00,8.092262e-01,5.441577e+00
2.945871e+00,4.225516e-01,6.824814e+00
1.986667e+00,1.221649e+00,2.691024e+00
2.739008e+00,8.156267e-01,7.524919e+00
1.826606e+00,1.868935e-01,9.269773e-01
5.597541e-01,5.015838e-01,2.193132e-01
2.383581e+00,1.097006e+00,4.573550e+00
5.134775e-01,8.419567e-01,1.310808e-01
6.151731e-01,4.556203e-01,6.195319e-01
1.350250e+00,1.125724e+00,1.480046e+00
9.349503e-01,1.182920e+00,8.789075e-01
5.364089e-01,3.161374e-01,-1.995513e-01
1.542949e+00,1.166651e+00,1.612882e+00
8.512795e-01,2.538179e-01,2.025185e-01
2.263518e+00,1.369499e+00,1.758601e+00
1.604950e+00,1.012914e+00,2.377468e+00
5.153120e-01,8.830705e-01,3.621043e-01
1.679834e+00,1.069326e+00,2.073548e+00
1.162017e+00,1.773455e-01,4.466815e-01
2.542861e+00,9.651613e-01,5.732874e+00
2.097816e+00,9.051419e-01,3.952210e+00
2.558135e+00,1.267273e+00,4.099177e+00
1.154636e+00,1.096227e+00,8.611608e-01
1.149959e+00,6.866905e-01,1.032973e+00
1.288328e+00,8.679786e-01,1.828769e+00
7.178377e-01,4.382970e-01,4.601664e-01
2.698107e+00,3.293359e-01,4.397086e+00
1.348024e+00,8.650729e-01,1.945100e+00
1.156252e+00,9.954085e-01,1.122629e+00
1.857016e+00,5.697923e-01,3.129803e+00
2.167183e+00,1.214630e+00,2.794802e+00
5.185695e-01,1.440704e+00,9.261618e-02
2.706629e+00,2.577306e-01,3.524665e+00
1.482107e+00,1.378618e+00,7.301548e-01
6.175477e-01,6.185979e-01,4.193860e-01
1.712978e+00,8.338549e-01,2.903654e+00
2.012562e+00,5.128714e-01,3.723941e+00
1.995560e+00,1.318743e+00,1.451575e+00
1.396592e+00,1.257456e+00,7.941581e-01
1.176411e+00,6.715694e-01,1.089965e+00
2.675530e+00,1.792604e-01,2.267857e+00
2.344370e+00,1.409455e+00,1.782632e+00
2.084574e+00,1.286544e-01,8.938454e-01
1.450166e+00,6.095893e-01,2.411746e+00
5.426947e-01,3.038267e-01,-1.214540e-01
1.043904e+00,1.157262e+00,1.021278e+00
8.271497e-01,1.122402e+00,8.592608e-01
2.560022e+00,6.067266e-01,6.049892e+00
1.112037e+00,1.021780e+00,7.700216e-01
2.224606e+00,9.953634e-01,4.439627e+00
1.401524e+00,9.077076e-01,2.311485e+00
5.419292e-01,6.955186e-01,2.219307e-01
9.419870e-01,2.140127e-01,5.805565e-02
2.311664e+00,1.162189e-01,1.083890e+00
2.081735e+00,1.356643e+00,1.922557e+00
1.329108e+00,1.208362e+00,1.178100e+00
6.948837e-01,9.532126e-01,1.085727e-01
7.177400e-01,1.467827e+00,-1.799867e-01
1.761967e+00,1.331194e+00,1.336189e+00
2.811240e+00,9.291532e-01,7.699072e+00
1.102083e+00,2.644205e-01,6.228714e-01
2.761305e+00,1.065975e+00,6.544063e+00
1.339469e+00,1.430350e+00,8.419537e-01
2.031459e+00,8.845438e-01,4.104629e+00
2.319778e+00,8.859671e-01,5.386475e+00
2.750791e+00,7.372776e-01,7.823255e+00
1.241271e+00,6.485630e-01,1.609255e+00
9.753044e-01,2.247178e-01,6.707237e-01
2.786182e+00,3.875909e-01,5.917969e+00
1.015505e+00,4.221826e-01,3.973091e-01
1.407448e+00,1.144493e+00,1.517109e+00
1.008211e+00,4.128745e-01,6.993505e-01
2.345170e+00,1.042760e+00,4.712478e+00
1.162414e+00,2.116984e-01,4.772980e-01
1.460871e+00,1.062978e+00,1.979027e+00
9.852289e-01,1.114525e+00,7.412396e-01
1.004867e+00,9.898520e-01,6.998843e-01
1.054307e+00,7.301698e-01,9.393316e-01
1.214326e+00,1.481841e-01,4.364648e-01
5.839263e-01,1.275042e+00,1.364982e-01
2.102445e+00,5.263864e-01,3.781521e+00
2.530415e+00,4.727514e-01,5.260742e+00
2.654309e+00,3.359039e-01,4.432731e+00
2.485350e+00,1.262545e+00,3.552043e+00
2.470023e+00,1.280631e-01,1.586556e+00
1.570633e+00,1.167569e+00,1.736609e+00
6.484992e-01,4.519005e-01,3.033491e-01
2.402015e+00,8.334547e-01,6.038481e+00
1.225297e+00,1.288682e-01,1.102096e-01
2.718570e+00,6.868610e-01,7.525500e+00
1.063423e+00,1.800181e-01,1.857094e-01
1.169839e+00,1.212219e-01,9.909289e-02
5.430543e-01,4.501471e-01,6.004740e-01
1.037983e+00,2.522792e-01,2.699859e-01
2.932599e+00,2.144064e-01,3.397657e+00
2.702010e+00,8.046927e-01,7.457884e+00
1.310606e+00,5.245679e-01,1.291466e+00
1.656504e+00,4.703458e-01,2.160847e+00
1.566801e+00,8.139756e-01,2.415682e+00
1.435607e+00,4.670175e-01,1.717343e+00
6.470883e-01,6.621539e-01,7.462675e-01
5.523375e-01,1.117446e+00,2.089956e-01
1.079888e+00,8.844067e-01,1.349054e+00
1.366027e+00,5.916035e-01,1.810725e+00
2.927314e+00,1.427263e+00,2.306269e+00
9.722185e-01,7.920130e-01,9.037447e-01
8.611068e-01,4.589908e-01,7.371745e-01
1.916619e+00,6.117433e-01,3.265199e+00
1.179382e+00,3.192888e-01,8.364820e-01
2.697710e+00,1.040679e+00,6.383381e+00
6.102476e-01,5.581824e-01,2.541039e-01
1.552868e+00,1.339449e+00,8.603327e-01
9.089350e-01,1.038331e+00,5.928275e-01
6.253740e-01,1.457469e-01,2.958072e-01
2.219900e+00,8.165650e-01,4.942994e+00
2.659035e+00,3.065577e-01,4.367094e+00
2.154351e+00,1.260925e+00,2.371422e+00
1.791772e+00,9.806840e-01,2.765142e+00
2.349945e+00,1.010799e-01,1.362511e+00
1.383982e+00,9.917218e-01,1.462385e+00
2.081413e+00,1.177086e+00,2.871580e+00
9.774414e-01,1.091198e+00,5.729387e-01
2.184301e+00,8.755183e-01,4.705620e+00
1.833097e+00,2.449219e-01,1.906599e+00
1.469809e+00,1.149096e+00,1.459758e+00
2.082911e+00,6.121032e-01,4.171543e+00
2.083893e+00,1.287157e+00,2.516760e+00
2.681452e+00,1.154701e+00,5.624257e+00
9.364441e-01,1.105142e+00,6.096829e-01
2.787337e+00,7.284579e-01,7.662756e+00
1.804334e+00,4.287021e-01,2.689427e+00
2.218323e+00,1.416695e+00,1.261227e+00
2.465131e+00,1.358579e+00,2.581385e+00
1.545369e+00,9.928626e-01,2.047051e+00
2.781989e+00,2.954125e-01,4.346278e+00
1.774587e+00,5.690414e-01,2.705913e+00
1.900799e+00,1.257776e+00,2.284028e+00
1.969509e+00,1.302368e+00,1.632517e+00
5.079633e-01,8.167601e-01,5.041158e-01
1.435998e+00,3.004123e-01,1.580263e+00
1.799328e+00,2.942761e-01,2.120690e+00
2.716918e+00,3.446451e-01,4.526055e+00
2.973591e+00,8.946149e-01,8.576598e+00
1.290650e+00,3.071595e-01,1.257762e+00
2.381160e+00,1.255732e+00,2.983870e+00
1.685146e+00,3.823408e-01,2.129621e+00
2.168835e+00,3.168833e-01,2.612487e+00
7.090387e-01,1.052696e-01,-9.327148e-02
1.452057e+00,5.059043e-01,1.486918e+00
2.968843e+00,3.634579e-01,5.987555e+00
1.690041e+00,2.443018e-01,1.302832e+00
6.644146e-01,7.537273e-01,4.631892e-01
5.568770e-01,3.867401e-01,3.766399e-02
1.095680e+00,1.041871e-01,5.523206e-01
2.496667e+00,1.075324e+00,5.020717e+00
2.965185e+00,1.392523e+00,3.123917e+00
2.917143e+00,1.071501e-01,1.849401e+00
1.243295e+00,1.416205e+00,8.866703e-02
2.580783e+00,1.017838e+00,5.967131e+00
1.441978e+00,7.896667e-01,1.725477e+00
9.721612e-01,6.957488e-01,7.062470e-01
2.631028e+00,1.112886e-01,1.415419e+00
8.853410e-01,9.052313e-01,9.827049e-01
1.972413e+00,1.329666e-01,1.073705e+00
1.071669e+00,7.407379e-01,1.180015e+00
1.733903e+00,3.936781e-01,2.289667e+00
1.099601e+00,1.050681e+00,1.309794e+00
2.192027e+00,1.363070e+00,1.995460e+00
1.829898e+00,4.268014e-01,2.556850e+00
2.104068e+00,5.766799e-01,3.650752e+00
2.930952e+00,9.013979e-01,7.840810e+00
1.730639e+00,7.490842e-01,3.354288e+00
1.591560e+00,1.322551e+00,1.133814e+00
2.420670e+00,7.207851e-01,5.925418e+00
2.043276e+00,2.490852e-01,2.201440e+00
5.128873e-01,6.671624e-01,4.340124e-01
5.270344e-01,1.325068e+00,8.978628e-02
1.463005e+00,9.339848e-01,1.675275e+00
1.623911e+00,9.416381e-01,2.188006e+00
2.180547e+00,1.165080e+00,3.353216e+00
1.157471e+00,9.855516e-01,1.240603e+00
2.405258e+00,1.132760e+00,4.667808e+00
2.074288e+00,7.130270e-01,4.540457e+00
2.078266e+00,1.165837e+00,3.179468e+00
5.826653e-01,9.057920e-01,4.785497e-01
2.392847e+00,1.429513e+00,1.866787e+00
8.365215e-01,7.408412e-01,3.656808e-01
8.736870e-01,1.266804e+00,2.844838e-01
2.852165e+00,1.290186e+00,4.164155e+00
1.372665e+00,1.464518e+00,1.551018e-01
5.270225e-01,1.369222e+00,4.684235e-01
2.916529e+00,3.435638e-01,5.606213e+00
2.270281e+00,1.136900e+00,4.021130e+00
2.416649e+00,1.110335e+00,4.211064e+00
1.665542e+00,3.639592e-01,2.142614e+00
6.655731e-01,7.307006e-01,1.295455e-01
1.610223e+00,1.195182e+00,1.714518e+00
2.250921e+00,1.188248e+00,3.417858e+00
2.739115e+00,6.344795e-01,7.139138e+00
1.463612e+00,7.505633e-01,2.393170e+00
9.299509e-01,1.140038e+00,3.183650e-01
1.418288e+00,3.198349e-01,1.404445e+00
2.773490e+00,3.186979e-01,4.433583e+00
1.100691e+00,6.475214e-01,9.950708e-01
1.317644e+00,2.368327e-01,8.643307e-01
1.570914e+00,1.168469e+00,1.647195e+00
1.048842e+00,1.470441e+00,4.940467e-01
2.888459e+00,1.084778e+00,7.293977e+00
2.096643e+00,6.036373e-01,4.197761e+00
2.582193e+00,1.433990e+00,1.769163e+00
7.072512e-01,9.805125e-01,8.402512e-01
1.640675e+00,8.141003e-01,2.782771e+00
2.884586e+00,8.932453e-01,8.639119e+00
7.207514e-01,5.480498e-01,5.528280e-01
1.341247e+00,1.304398e+00,8.721277e-01
1.889880e+00,6.820527e-01,3.157135e+00
2.253442e+00,8.692400e-01,4.861451e+00
9.441412e-01,5.793097e-01,6.208174e-01
1.336836e+00,1.470133e+00,6.196943e-01
2.392399e+00,1.331431e+00,2.272866e+00
1.956289e+00,5.444205e-01,3.743867e+00
7.324709e-01,1.041726e+00,9.630356e-01
2.402335e+00,7.831342e-01,5.683348e+00
2.282679e+00,1.014596e-01,1.210056e+00
1.048350e+00,2.069867e-01,5.568888e-01
2.491269e+00,4.115190e-01,4.459700e+00
1.293147e+00,8.782522e-01,1.877875e+00
2.154965e+00,1.020921e+00,4.275743e+00
1.678775e+00,1.148339e+00,2.310035e+00
2.245621e+00,2.769074e-01,2.651724e+00
1.756212e+00,5.254886e-01,2.293171e+00
2.274821e+00,3.018666e-01,3.022572e+00
2.297913e+00,1.244456e+00,3.404359e+00
1.217406e+00,2.797677e-01,7.029372e-01
1.450939e+00,3.340009e-01,1.379528e+00
6.297419e-01,4.267716e-01,4.394551e-01
5.079708e-01,1.226808e+00,-2.606807e-02
7.917765e-01,1.142378e+00,1.987670e-01
2.128889e+00,8.242147e-01,4.465200e+00
9.841269e-01,8.581108e-01,1.258850e+00
5.947319e-01,1.396433e+00,2.276355e-01
2.210693e+00,1.312800e+00,2.252198e+00
1.303731e+00,2.542974e-01,7.370338e-01
1.861677e+00,5.731038e-01,3.553307e+00
2.852133e+00,4.083264e-01,6.215533e+00
1.379848e+00,4.107578e-01,1.499141e+00
1.618427e+00,1.384464e+00,8.541795e-01
1.145326e+00,1.395173e+00,4.330308e-01
2.349843e+00,2.313114e-01,2.325458e+00
7.501124e-01,1.419480e+00,1.599616e-01
2.988545e+00,5.902840e-01,8.305462e+00
1.623241e+00,2.029843e-01,1.023395e+00
1.921044e+00,7.614775e-01,3.214252e+00
9.397757e-01,1.044518e+00,6.505877e-01
2.245396e+00,1.719196e-01,1.935505e+00
6.225826e-01,1.445753e+00,1.748497e-01
8.437876e-01,1.014522e+00,1.050056e+00
1.430405e+00,1.150057e+00,1.451247e+00
1.857307e+00,1.055908e+00,3.169007e+00
2.042613e+00,1.165920e+00,2.788759e+00
7.726308e-01,9.199226e-01,4.329757e-01
1.504117e+00,9.215589e-01,1.996595e+00
5.633468e-01,2.260846e-01,2.835391e-01
2.207978e+00,8.577864e-01,4.929356e+00
2.509024e+00,9.783204e-01,5.772834e+00
1.194757e+00,1.057631e+00,1.429422e+00
1.815415e+00,1.130861e+00,2.478888e+00
5.710340e-01,1.463678e+00,7.628678e-02
1.677289e+00,5.964413e-01,2.472858e+00
2.268478e+00,8.053180e-01,5.193951e+00
2.725290e+00,2.042464e-01,3.263702e+00
2.176156e+00,9.829010e-01,4.400526e+00
9.284372e-01,1.233217e+00,4.575148e-01
1.644202e+00,6.064437e-01,2.528262e+00
7.734245e-01,1.306029e+00,4.343951e-01
2.476957e+00,3.072465e-01,3.357693e+00
2.076998e+00,1.157194e+00,3.141376e+00
8.075637e-01,9.616722e-01,2.746948e-01
2.815797e+00,3.946792e-01,5.561740e+00
2.362105e+00,4.487187e-01,4.482140e+00
1.985884e+00,8.409187e-01,3.972212e+00
1.221040e+00,8.295043e-01,1.382983e+00
2.621805e+00,1.057224e+00,6.090401e+00
2.702847e+00,1.072062e+00,6.386878e+00
1.001820e+00,1.037012e+00,7.743101e-01
8.324263e-01,9.004466e-01,6.854889e-01
1.527529e+00,4.889114e-01,2.002608e+00
1.591857e+00,6.000085e-01,2.239684e+00
2.515090e+00,1.879573e-01,2.365735e+00
8.341558e-01,9.265085e-01,5.008861e-01
2.095622e+00,1.187383e-01,9.610894e-01
1.175192e+00,5.771406e-01,1.424462e+00
1.514346e+00,9.822342e-01,2.033264e+00
2.423063e+00,6.529866e-01,5.906271e+00
2.048843e+00,7.383524e-01,4.236245e+00
1.896522e+00,3.923444e-01,2.473816e+00
2.995127e+00,6.266033e-01,8.534491e+00
9.526592e-01,1.194869e+00,9.040051e-01
8.982493e-01,8.046176e-01,9.891333e-01
1.467022e+00,6.781783e-01,2.298468e+00
1.652252e+00,2.672782e-01,1.359459e+00
7.577447e-01,5.195537e-01,7.522431e-01
1.997067e+00,4.305948e-01,3.261406e+00
8.895462e-01,1.444351e+00,-4.913541e-02
2.879024e+00,8.586846e-01,8.072435e+00
2.925669e+00,1.142883e+00,6.240910e+00
1.284325e+00,1.231611e+00,9.981336e-01
1.031467e+00,9.068527e-01,1.275973e+00
2.869786e+00,6.550179e-01,7.792487e+00
2.929505e+00,5.654023e-01,7.681665e+00
1.342218e+00,5.876524e-01,1.439005e+00
1.801110e+00,7.188841e-01,2.961602e+00
8.432308e-01,7.241757e-01,7.757501e-01
2.919007e+00,1.253285e+00,5.111107e+00
2.649201e+00,9.343833e-01,6.404721e+00
2.072567e+00,1.352811e+00,1.366765e+00
1.895614e+00,7.275286e-01,3.876401e+00
1.856875e+00,7.819562e-01,3.408280e+00
2.363292e+00,1.182406e+00,4.587658e+00
7.834993e-01,7.801458e-01,3.856554e-01
1.865619e+00,8.361818e-01,3.703006e+00
9.966284e-01,2.440279e-01,5.902273e-01
1.970303e+00,1.206626e-01,9.472857e-01
2.279680e+00,1.941883e-01,2.155369e+00
2.816891e+00,5.831949e-01,7.475056e+00
1.339098e+00,4.897764e-01,1.596577e+00
2.702987e+00,8.777465e-01,7.204074e+00
2.060776e+00,1.439570e+00,1.428249e+00
2.613537e+00,9.577683e-01,6.813840e+00
1.644052e+00,9.083123e-01,2.404923e+00
2.351661e+00,1.053367e+00,4.517116e+00
5.023449e-01,8.725832e-01,4.865371e-01
5.226717e-01,3.779801e-01,1.437007e-01
2.921492e+00,1.297138e+00,4.842736e+00
2.815300e+00,1.458198e+00,1.849907e+00
7.269963e-01,1.694962e-01,2.037218e-01
2.640220e+00,9.651178e-01,6.256087e+00
1.320454e+00,3.334173e-01,1.170599e+00
2.504145e+00,1.164961e+00,4.528650e+00
1.735002e+00,1.184241e+00,2.196044e+00
2.475292e+00,5.355564e-01,5.650411e+00
2.310345e+00,2.651939e-01,2.728765e+00
1.975800e+00,9.451330e-01,3.620973e+00
8.057130e-01,6.928222e-01,8.646885e-01
2.920739e+00,5.805655e-01,7.651921e+00
6.903762e-01,5.111132e-01,2.894423e-01
2.412221e+00,6.308555e-01,5.432878e+00
1.028167e+00,1.374487e+00,3.074666e-01
9.253270e-01,1.199758e+00,3.699792e-01
1.883975e+00,1.363573e+00,1.256555e+00
2.504222e+00,8.650453e-01,6.177595e+00
2.091516e+00,6.517425e-01,4.536609e+00
1.262136e+00,3.993353e-01,1.325946e+00
2.336254e+00,6.854432e-01,5.490561e+00
2.995435e+00,7.926721e-01,8.742099e+00
2.312320e+00,3.070520e-01,2.896298e+00
1.039069e+00,4.190288e-01,7.117639e-01
2.885847e+00,6.213466e-01,7.494174e+00
2.263660e+00,1.381327e-01,1.461820e+00
1.305214e+00,1.390052e+00,2.720189e-01
2.719382e+00,2.722224e-01,3.737989e+00
2.872801e+00,8.379899e-01,8.276545e+00
5.988315e-01,3.541292e-01,1.809498e-01
9.419643e-01,9.447961e-01,7.522384e-01
9.996243e-01,4.862208e-01,8.302468e-01
1.806661e+00,7.480017e-01,3.056395e+00
2.927404e+00,1.118172e+00,6.949521e+00
1.458636e+00,1.347790e+00,1.261939e+00
2.028541e+00,1.285525e+00,2.613833e+00
2.201656e+00,1.235484e+00,3.146145e+00
1.483002e+00,9.718224e-01,2.192098e+00
1.177674e+00,1.621255e-01,5.649233e-01
2.842198e+00,8.028643e-01,8.239303e+00
8.049499e-01,1.266441e+00,4.015738e-01
6.102567e-01,8.571213e-01,4.732774e-01
2.469216e+00,1.296742e+00,3.240304e+00
2.593098e+00,9.600743e-01,6.238593e+00
2.630479e+00,7.498826e-01,6.586108e+00
8.823958e-01,6.653573e-01,3.270407e-01
2.375821e+00,8.689794e-01,5.196335e+00
1.361481e+00,8.779457e-01,1.978394e+00
1.440444e+00,9.550540e-01,2.032018e+00
1.454001e+00,8.011189e-01,2.099586e+00
2.820901e+00,5.691917e-01,7.233612e+00
6.721023e-01,5.814111e-01,5.479148e-01
1.114819e+00,1.103698e+00,1.143584e+00
1.890759e+00,7.318224e-01,3.506520e+00
2.196816e+00,1.418423e-01,1.423226e+00
1.987683e+00,3.581054e-01,2.646583e+00
2.057622e+00,2.694049e-01,2.248178e+00
2.006917e+00,1.411513e+00,1.051942e+00
7.049690e-01,4.357066e-01,4.649575e-01
7.810102e-01,1.638781e-01,3.262602e-01
