# ===== no_noise =====
# q1 q2 r F
6.443555e-04 5.063468e-04 8.936326e-01 3.672953e+03
4.093254e-04 8.408623e-04 4.252535e-01 1.711030e+04
2.636097e-05 7.330687e-04 7.825618e-01 2.836798e+02
1.569964e-04 5.426950e-04 4.815724e-01 3.302799e+03
7.162563e-04 5.907573e-04 5.025645e-01 1.506100e+04
6.592650e-04 5.088522e-04 2.126333e-01 6.670352e+04
2.806890e-05 2.982509e-04 5.952190e-01 2.124287e+02
2.227502e-04 5.654570e-04 1.942745e-01 3.000168e+04
2.318437e-04 6.891964e-04 3.382491e-01 1.255524e+04
6.722209e-04 8.734496e-04 8.564799e-01 7.195735e+03
2.069083e-05 6.366551e-04 2.150051e-01 2.561795e+03
1.050045e-04 7.613604e-04 8.044670e-02 1.110558e+05
8.001162e-04 1.609116e-04 7.831752e-02 1.887045e+05
1.793661e-04 4.620959e-04 9.413767e-01 8.408245e+02
6.530934e-04 1.032229e-05 5.118512e-01 2.313255e+02
2.389446e-04 2.474322e-04 4.153180e-01 3.081426e+03
1.003420e-04 7.267353e-04 8.127698e-01 9.923922e+02
2.439290e-04 9.918181e-04 8.374677e-01 3.101124e+03
7.225447e-04 1.000789e-04 3.388691e-01 5.661128e+03
8.558408e-04 4.020928e-04 6.966819e-01 6.373969e+03
8.303896e-04 8.002709e-04 7.734116e-01 9.987511e+03
3.977863e-04 2.048316e-04 6.581042e-01 1.691287e+03
6.684171e-04 5.555299e-04 1.600791e-01 1.302702e+05
2.057793e-04 7.333382e-04 8.771243e-01 1.763370e+03
2.938546e-04 6.163695e-04 5.437036e-01 5.508189e+03
8.964395e-04 1.888367e-04 2.896477e-01 1.813957e+04
1.398892e-05 3.560292e-04 4.309759e-01 2.410591e+02
8.642302e-05 7.840080e-04 4.719538e-02 2.734706e+05
2.086784e-04 5.546723e-04 1.365881e-01 5.577604e+04
2.750567e-05 6.224384e-06 7.678913e-01 2.610230e+00
1.822540e-04 7.612298e-04 1.001152e-02 1.244379e+07
5.834585e-04 3.627604e-05 4.224002e-01 1.066452e+03
4.220031e-04 7.459880e-04 5.272851e-01 1.017926e+04
8.927790e-04 2.032781e-04 6.408808e-02 3.972279e+05
8.176261e-04 9.581154e-04 9.733474e-01 7.433555e+03
3.424755e-04 3.685728e-04 2.338641e-01 2.074844e+04
2.601640e-04 3.276047e-04 3.111567e-01 7.914047e+03
3.803127e-04 1.497392e-04 3.109031e-01 5.296462e+03
5.907046e-04 3.062986e-04 2.381125e-01 2.868869e+04
2.687956e-04 8.767741e-04 1.145908e-02 1.613503e+07
6.245248e-04 9.963380e-04 7.320513e-01 1.043838e+04
4.100022e-04 3.689412e-04 9.671770e-01 1.453755e+03
5.524951e-04 4.491620e-04 2.320505e-01 4.143105e+04
4.366904e-04 7.223489e-04 6.664167e-01 6.385407e+03
2.951713e-04 8.863096e-04 7.444774e-01 4.243422e+03
9.485049e-04 5.934513e-04 8.499411e-01 7.004976e+03
7.638422e-04 3.921342e-04 4.284029e-01 1.467213e+04
1.409731e-04 4.132092e-04 3.099016e-01 5.452783e+03
8.685995e-04 6.959225e-04 3.320422e-01 4.928941e+04
4.879438e-04 4.215045e-06 7.154951e-01 3.611756e+01
8.946577e-04 6.199697e-04 8.186117e-01 7.440998e+03
8.000554e-04 3.561375e-04 1.897978e-01 7.110743e+04
4.257883e-04 7.944031e-04 3.772316e-01 2.136871e+04
2.344684e-05 9.389765e-05 9.029208e-01 2.427725e+01
2.694087e-04 5.886141e-04 8.086266e-01 2.180248e+03
5.420926e-04 4.814919e-04 9.850098e-01 2.418472e+03
6.338447e-04 6.426832e-04 7.567058e-01 6.395661e+03
2.586298e-04 6.578874e-05 3.992632e-01 9.595578e+02
1.402167e-04 5.804038e-04 5.947315e-01 2.068464e+03
8.350953e-04 5.619231e-04 6.644041e-01 9.556701e+03
9.844178e-04 5.610994e-04 8.767126e-02 6.460476e+05
5.261645e-04 6.038842e-04 5.490520e-01 9.475627e+03
1.725076e-04 6.767915e-04 7.122276e-01 2.069118e+03
2.730350e-04 8.051840e-04 1.756481e-01 6.405991e+04
1.937229e-05 2.705509e-04 7.828254e-01 7.688821e+01
9.143845e-04 8.252244e-04 5.879351e-01 1.962465e+04
1.186333e-04 4.987574e-04 9.526996e-01 5.860624e+02
5.769400e-04 7.798122e-05 5.199808e-02 1.495911e+05
2.747812e-04 5.949238e-05 2.726729e-01 1.976624e+03
5.546238e-04 3.349041e-04 6.055383e-01 4.554024e+03
6.517690e-04 7.851121e-04 3.035943e-01 4.991117e+04
8.299121e-04 7.079733e-04 7.172799e-01 1.026671e+04
2.072149e-04 7.888263e-04 7.614152e-01 2.534655e+03
1.198483e-05 5.177518e-04 1.114908e-01 4.487817e+03
1.377487e-04 4.407588e-04 5.187159e-01 2.028566e+03
9.001186e-04 1.483051e-04 5.138017e-01 4.545948e+03
8.740162e-04 3.288646e-04 3.755880e-01 1.831778e+04
5.978157e-04 4.345853e-04 9.335956e-01 2.679689e+03
6.009163e-04 8.951183e-05 8.292313e-01 7.032388e+02
6.653716e-04 2.213913e-04 7.002373e-01 2.700811e+03
1.761959e-04 5.986271e-04 7.171834e-01 1.843535e+03
9.144975e-04 7.359275e-04 4.670990e-01 2.773061e+04
4.193518e-04 9.983492e-04 9.217846e-01 4.429572e+03
3.837554e-04 9.331802e-04 6.976495e-01 6.614624e+03
5.193988e-04 6.429226e-04 7.316913e-01 5.607427e+03
4.791900e-05 4.218268e-04 8.630740e-01 2.439527e+02
1.671171e-04 6.365412e-04 2.813309e-01 1.208293e+04
7.382956e-04 7.858660e-04 8.090002e-01 7.969686e+03
8.371587e-05 1.192179e-04 2.032882e-01 2.171123e+03
6.035490e-04 4.104950e-04 3.518885e-01 1.798746e+04
2.461038e-04 8.399625e-04 3.422543e-01 1.586499e+04
3.899063e-04 3.844491e-04 9.787402e-01 1.406773e+03
2.894050e-04 5.723004e-04 8.579719e-01 2.022757e+03
3.563170e-04 5.881816e-04 7.041582e-01 3.799857e+03
7.193269e-04 1.852918e-04 7.297862e-01 2.249836e+03
2.978246e-04 3.628732e-04 5.664521e-01 3.027951e+03
5.668382e-04 3.351768e-04 9.476198e-01 1.902061e+03
4.765744e-04 2.717051e-05 5.012962e-01 4.632329e+02
6.640075e-04 2.516757e-05 3.867125e-01 1.004610e+03
9.368929e-04 8.318653e-04 1.714050e-01 2.384821e+05
7.328395e-04 2.737977e-04 7.883436e-01 2.902467e+03
2.157254e-04 5.185607e-04 7.370995e-01 1.851009e+03
3.215195e-05 2.994268e-04 3.905115e-01 5.675317e+02
2.630018e-04 9.407386e-04 3.494148e-02 1.821817e+06
5.954829e-04 2.600375e-04 8.406074e-01 1.970056e+03
5.237439e-05 4.302272e-04 2.130380e-02 4.463363e+05
4.968699e-04 8.728575e-04 7.066628e-01 7.807667e+03
5.972460e-04 8.420916e-04 9.705545e-01 4.799902e+03
3.349096e-04 1.869153e-04 4.432847e-01 2.863959e+03
7.711413e-04 8.028407e-04 2.426237e-01 9.454894e+04
1.074917e-04 4.587287e-04 7.078223e-01 8.847934e+02
7.606264e-05 4.834859e-04 8.189569e-01 4.929387e+02
7.284606e-04 1.343465e-04 5.509660e-01 2.898294e+03
4.959958e-04 8.152091e-05 9.673649e-01 3.884419e+02
6.887140e-04 7.282114e-04 6.115203e-02 1.205686e+06
4.353925e-04 4.969647e-04 5.097476e-01 7.486102e+03
2.471556e-04 4.374139e-04 7.212694e-01 1.868219e+03
8.192832e-04 7.297787e-04 8.640141e-01 7.200179e+03
7.996165e-04 7.657474e-04 1.874631e-01 1.566374e+05
6.950018e-04 1.597493e-04 8.020034e-01 1.551787e+03
2.728730e-04 6.106149e-04 5.571800e-01 4.824992e+03
5.906404e-04 1.362187e-04 4.025881e-01 4.462700e+03
3.616129e-04 7.516237e-04 1.403979e-01 1.239604e+05
9.249049e-05 6.572982e-04 8.666428e-01 7.276775e+02
9.173963e-04 9.566580e-04 1.657005e-01 2.873597e+05
1.376818e-04 6.988906e-05 3.166900e-01 8.625352e+02
9.502871e-04 5.799767e-05 2.971451e-01 5.611616e+03
4.465598e-04 2.829049e-04 8.726999e-01 1.491248e+03


# ===== low_noise =====
# q1 q2 r F
3.751656e-04 1.859478e-04 2.690886e-01 2.932280e+02
9.507636e-04 5.423590e-04 2.545090e-01 6.607458e+04
7.322619e-04 8.730729e-04 9.071920e-01 1.388425e+04
5.990598e-04 7.324927e-04 2.570507e-01 6.094598e+04
1.568626e-04 8.067546e-04 2.792302e-01 5.024376e+03
1.568385e-04 6.591246e-04 7.618043e-01 -1.067137e+03
5.902553e-05 6.925843e-04 4.552424e-01 3.039284e+03
8.663100e-04 8.493465e-04 7.789435e-01 -2.339435e+04
6.015139e-04 2.504183e-04 7.471250e-02 2.499784e+05
7.083645e-04 4.899355e-04 4.926955e-01 -2.931617e+03
2.156391e-05 2.219882e-04 4.327746e-02 4.395504e+03
9.699399e-04 9.876803e-04 7.202667e-02 1.632915e+06
8.326102e-04 9.441153e-04 9.073731e-01 -2.031836e+04
2.131268e-04 4.038738e-05 1.478529e-01 -1.829797e+04
1.826431e-04 7.058696e-04 5.370965e-01 -7.405390e+03
1.842211e-04 9.253231e-04 4.169846e-01 4.028282e+04
3.049380e-04 1.813948e-04 3.538699e-01 -4.501443e+03
5.252317e-04 5.683773e-04 9.008350e-01 6.170930e+03
4.325131e-04 9.155728e-04 3.160516e-02 3.570436e+06
2.919379e-04 3.491203e-05 6.671518e-01 2.317472e+03
6.122410e-04 6.977228e-04 9.637605e-01 2.886834e+03
1.403544e-04 2.980517e-04 5.645665e-01 -1.807765e+04
2.928525e-04 9.244718e-04 9.374542e-01 2.614561e+04
3.669955e-04 9.710872e-04 6.173530e-02 8.697588e+05
4.566139e-04 9.443222e-04 4.246054e-01 -5.608591e+03
7.853908e-04 4.747400e-04 2.675562e-01 3.032602e+04
2.004741e-04 8.621806e-04 7.335128e-01 -1.620041e+03
5.147202e-04 8.447048e-04 9.814841e-01 -1.148221e+04
5.928222e-04 3.197814e-04 2.639648e-01 3.261106e+04
4.740396e-05 8.290866e-04 6.576329e-01 -1.091633e+04
6.079373e-04 3.797063e-05 2.061167e-01 3.976626e+04
1.713536e-04 5.966736e-04 5.696770e-01 2.201336e+04
6.598654e-05 2.307788e-04 4.692932e-01 4.046428e+03
9.489367e-04 1.214463e-04 9.722853e-01 1.764188e+04
9.656664e-04 7.787625e-05 6.124420e-01 1.961977e+04
8.085890e-04 6.965925e-04 3.560113e-01 3.086618e+04
3.053092e-04 3.405351e-04 1.229548e-01 4.867567e+04
9.857444e-05 7.250420e-04 1.597344e-01 2.644099e+04
6.845488e-04 6.629098e-05 2.330638e-01 2.139245e+04
4.407123e-04 3.159750e-04 2.584570e-01 2.098135e+04
1.229162e-04 5.399518e-04 8.521099e-01 -2.458548e+04
4.956817e-04 7.909324e-04 5.656106e-01 -1.917330e+03
3.535413e-05 3.194338e-04 5.281570e-01 -8.278268e+02
9.094111e-04 6.262655e-04 1.236212e-01 3.338178e+05
2.595212e-04 8.860918e-04 8.615383e-01 3.456515e+04
6.628598e-04 6.162473e-04 7.255862e-01 -1.535463e+04
3.123994e-04 2.337265e-04 7.699168e-02 1.188820e+05
5.205480e-04 2.537638e-05 7.107567e-01 2.422640e+04
5.471636e-04 8.702288e-04 5.481028e-01 5.084472e+04
1.856696e-04 2.224814e-05 9.090809e-02 -2.021761e+03
9.696150e-04 8.748270e-04 4.637176e-01 4.338037e+04
7.753577e-04 5.294082e-04 4.898493e-01 2.455847e+04
9.395594e-04 9.391286e-04 1.741168e-01 2.648036e+05
8.949325e-04 7.989845e-04 9.462412e-01 5.586832e+03
5.983021e-04 9.979362e-04 8.514756e-01 1.442759e+04
9.219524e-04 3.513611e-04 6.723321e-01 -3.435489e+04
8.940401e-05 7.674211e-04 4.676726e-01 1.380903e+04
1.967869e-04 4.025290e-04 4.176479e-01 6.115429e+03
4.618206e-05 4.803957e-04 6.544637e-01 -3.118674e+03
3.260050e-04 6.278780e-04 5.499776e-01 3.906102e+04
3.892886e-04 8.738034e-04 7.165037e-02 5.847994e+05
2.720777e-04 9.840994e-04 5.173776e-01 2.498398e+03
8.289088e-04 7.685051e-04 8.083396e-01 4.085067e+04
3.573966e-04 4.183490e-04 4.646475e-01 -7.179568e+03
2.816536e-04 4.219356e-04 6.143701e-02 2.741856e+05
5.431534e-04 7.378447e-04 7.884154e-01 3.427366e+03
1.417833e-04 2.395384e-04 2.093501e-01 2.051168e+04
8.023948e-04 1.113636e-04 2.660346e-01 1.469843e+04
7.547609e-05 3.552675e-04 1.730593e-01 -1.277681e+04
9.869000e-04 2.879518e-04 3.369129e-01 1.393314e+04
7.724725e-04 2.970118e-04 7.591840e-01 -6.206500e+03
1.995170e-04 2.343741e-04 5.241920e-01 2.857995e+02
6.516595e-06 4.305110e-05 2.128325e-01 6.916508e+03
8.156460e-04 1.885606e-05 8.790518e-01 6.916704e+03
7.071505e-04 9.877347e-04 8.807860e-01 -2.051944e+04
7.292782e-04 4.283454e-04 8.718726e-01 2.083568e+04
7.714991e-04 3.849423e-04 2.464082e-01 4.804158e+04
7.497061e-05 6.799676e-04 4.567270e-01 2.450338e+04
3.591073e-04 2.190356e-04 9.851398e-01 7.885167e+03
1.167532e-04 9.500112e-04 7.742924e-01 1.940679e+04
8.632403e-04 7.865587e-04 3.689575e-02 4.491561e+06
6.236748e-04 9.032159e-05 7.455255e-02 1.128031e+05
3.315671e-04 4.181632e-04 4.692921e-01 1.407372e+04
6.449479e-05 8.792392e-04 9.101280e-01 -9.620859e+02
3.116713e-04 9.447873e-04 5.433148e-01 4.557936e+04
3.258581e-04 4.679341e-04 5.028344e-01 1.974495e+04
7.298766e-04 6.137980e-04 1.144190e-01 3.168807e+05
6.379199e-04 1.678669e-04 6.602123e-01 -1.835409e+04
8.873255e-04 9.911775e-04 8.238821e-01 -9.107776e+03
4.727427e-04 2.324400e-04 3.866158e-01 1.132499e+04
1.204747e-04 9.427890e-04 7.778557e-01 4.032122e+03
7.135315e-04 6.499970e-04 9.648319e-01 -5.415220e+03
7.610243e-04 6.081291e-04 2.117288e-01 9.508125e+04
5.617159e-04 5.131758e-04 5.280963e-01 3.488675e+04
7.711962e-04 2.314391e-04 2.942666e-01 2.973391e+04
4.943018e-04 1.773515e-04 7.949259e-01 -1.713576e+04
5.232101e-04 2.212657e-04 5.818174e-01 1.277979e+03
4.281135e-04 1.872518e-04 6.382366e-01 -1.119972e+04
2.639371e-05 7.798049e-04 7.999350e-01 -5.957131e+03
1.087835e-04 3.507751e-04 4.020108e-01 -4.541183e+03
3.239776e-05 5.878483e-05 9.159392e-01 -7.675010e+03
6.367740e-04 9.691335e-04 5.376986e-01 -1.032735e+03
3.150416e-04 8.839021e-04 1.663753e-01 8.838202e+04
5.090621e-04 9.278245e-04 6.989401e-01 -3.400986e+02
9.076589e-04 9.949129e-04 7.953287e-01 -3.436242e+04
2.500429e-04 1.747214e-04 3.235941e-01 3.682649e+04
4.109725e-04 3.968458e-04 8.586075e-01 1.953019e+04
7.557956e-04 7.584802e-04 9.070818e-01 2.008395e+02
2.295694e-04 6.963246e-04 2.841354e-01 1.810379e+04
7.790293e-05 1.547420e-04 9.836863e-01 -1.876470e+04
2.904617e-04 8.160173e-04 1.493044e-01 1.229079e+05
1.620601e-04 2.252161e-04 2.099955e-01 3.800822e+04
9.297680e-04 2.245938e-04 1.923826e-01 5.324700e+04
8.083123e-04 5.374374e-04 8.950498e-01 2.136523e+04
6.337704e-04 5.933470e-04 6.577496e-01 1.063817e+04
8.715891e-04 5.805061e-04 1.605832e-01 1.548554e+05
8.038684e-04 9.239535e-05 4.459202e-01 -3.276948e+03
1.873835e-04 8.775834e-04 6.191450e-01 5.982022e+03
8.926664e-04 2.663344e-04 9.262944e-02 2.417792e+05
5.398029e-04 1.303854e-04 8.835922e-01 -2.712316e+03
8.076327e-04 8.888593e-04 8.055675e-01 8.472402e+03
8.961952e-04 9.556958e-04 5.101547e-01 2.828241e+04
3.186855e-04 8.622655e-04 9.674553e-01 3.481319e+03
1.109419e-04 8.097066e-04 4.235834e-01 -1.258660e+04
2.287072e-04 6.555867e-04 9.842692e-01 -1.016058e+04
4.276807e-04 5.513065e-04 6.712408e-01 -1.599160e+04
8.181968e-04 8.789977e-05 6.383246e-01 1.734053e+04
8.608699e-04 4.090448e-04 1.742953e-01 7.028251e+04
7.945178e-06 3.733158e-04 8.831085e-01 1.861985e+04
5.112366e-04 2.604940e-04 4.332148e-01 2.871497e+04
4.179936e-04 7.236967e-04 1.706111e-01 8.855833e+04
2.228857e-04 4.963799e-04 2.248144e-02 1.925981e+06
1.207455e-04 8.196517e-05 5.641581e-01 -5.541578e+03
3.382776e-04 2.209630e-04 5.321256e-01 1.339064e+03
9.429668e-04 6.835755e-04 7.221601e-01 -5.170321e+03
3.238797e-04 7.705473e-05 8.913555e-01 -8.018374e+03
5.192718e-04 8.513557e-04 8.861252e-02 5.307987e+05
7.033159e-04 4.956514e-04 7.341815e-01 1.652680e+04
3.642660e-04 4.811060e-04 1.955378e-01 2.630993e+04
9.718103e-04 5.928154e-04 8.595953e-01 -1.872989e+04
9.624848e-04 8.248563e-04 8.208729e-01 5.323427e+03
2.525305e-04 3.484614e-04 5.453858e-01 -7.794075e+02
4.977513e-04 6.783381e-04 7.131404e-01 1.396288e+04
3.015774e-04 5.661662e-04 3.212066e-01 6.253057e+03
2.855557e-04 2.677612e-04 4.764562e-01 1.126882e+04
3.785006e-05 8.787514e-04 8.234205e-01 3.161856e+04
6.099548e-04 7.976286e-04 4.646725e-01 3.339514e+04
5.031763e-04 6.587934e-04 3.642203e-01 2.168995e+04
5.242727e-05 8.507311e-04 4.992703e-01 -1.342202e+03
2.793678e-04 8.674269e-04 8.299668e-01 -2.583789e+03
9.083576e-04 7.086546e-04 3.418560e-01 6.853968e+04
2.403223e-04 8.371763e-04 1.820240e-01 4.448332e+04
1.457500e-04 6.977740e-04 7.148939e-01 2.517546e+03
4.899633e-04 6.804606e-04 8.277184e-01 5.199685e+03
9.856648e-04 6.189928e-04 1.096311e-01 4.482750e+05
2.428132e-04 7.529639e-04 2.474754e-01 4.725516e+03
6.724634e-04 1.594465e-04 1.505523e-01 4.773088e+04
7.618580e-04 8.809899e-04 3.544620e-01 4.704193e+04
2.383999e-04 8.719717e-04 4.558475e-01 1.705295e+04
7.284881e-04 3.021804e-05 7.513381e-01 -8.246340e+03
3.684153e-04 8.259909e-04 6.546361e-01 2.605254e+04
6.326735e-04 1.297410e-04 6.247193e-01 -1.223503e+04
6.338962e-04 3.357837e-04 3.588512e-01 4.244259e+04
5.362389e-04 7.437647e-04 8.430331e-01 -2.311139e+04
9.119948e-05 1.615991e-04 4.765743e-01 7.587995e+03
8.354672e-04 8.181491e-04 9.793139e-01 1.406707e+04
3.214593e-04 8.323020e-04 6.378007e-01 -6.904490e+03
1.873320e-04 5.079603e-04 1.350021e-01 5.377502e+04
4.173437e-05 7.379486e-06 6.794158e-01 2.062051e+04
5.913021e-04 2.877511e-04 3.318530e-01 -2.182574e+04
6.778868e-04 6.173100e-04 6.894639e-01 1.601381e+04
1.757124e-05 9.812050e-04 7.894474e-02 -1.529947e+04
5.125810e-04 6.321817e-04 1.831326e-01 7.130460e+04
2.272693e-04 2.605438e-04 8.571799e-01 2.697224e+04
6.455276e-04 6.343717e-04 2.349078e-01 5.734184e+04
1.751921e-04 5.404454e-04 8.386707e-01 -1.770239e+04
6.912468e-04 7.800655e-04 2.864833e-01 5.587532e+04
3.873486e-04 1.078737e-04 6.464531e-01 3.421522e+04
9.367933e-04 7.612669e-04 6.972091e-01 -1.632143e+04
1.383834e-04 5.417253e-04 5.175282e-01 -1.442155e+04
3.417253e-04 9.630290e-04 3.122576e-01 5.446776e+04
1.143600e-04 3.425303e-04 2.205179e-01 3.717149e+04
9.247689e-04 6.329893e-04 4.285746e-02 2.863411e+06
8.774620e-04 9.320961e-04 3.109069e-01 5.610297e+04
2.586837e-04 1.034072e-04 6.566312e-01 3.432419e+04
6.603241e-04 9.372913e-04 9.389218e-01 3.199979e+04
8.174050e-04 6.881978e-04 8.724924e-01 1.758196e+04
5.556456e-04 6.876922e-05 7.684041e-01 -1.250693e+04
5.301209e-04 3.016626e-04 7.905629e-01 1.510375e+03
2.426104e-04 7.084639e-04 6.683351e-01 8.757965e+02
9.400967e-05 6.828325e-05 2.676840e-01 6.135775e+03
8.973185e-04 5.825883e-04 9.081231e-01 2.907603e+04
9.005176e-04 3.465372e-04 6.740250e-01 2.034360e+04
6.334684e-04 6.212946e-04 5.648362e-01 -6.267621e+03
3.396908e-04 4.669629e-05 1.198796e-01 3.209976e+04
3.498604e-04 8.716653e-04 4.525850e-01 1.842947e+04
7.262297e-04 9.735155e-04 4.657547e-01 4.036905e+04
8.972131e-04 9.689090e-04 8.659180e-01 3.405046e+04
8.871993e-04 7.499022e-04 5.511817e-01 1.778908e+03
7.800957e-04 1.309562e-04 3.865965e-01 5.567747e+03
6.423896e-04 7.585049e-04 9.770323e-01 -3.973546e+03
8.505583e-05 2.556233e-05 1.196134e-01 -2.389384e+04
1.624671e-04 2.310143e-05 4.283229e-01 5.769812e+03
8.986556e-04 3.242866e-04 5.160443e-02 1.024267e+06
6.068226e-04 4.891545e-04 7.425051e-01 -2.480550e+04
1.018785e-05 7.706370e-04 9.188958e-01 -4.364866e+02
1.023701e-04 6.836121e-04 2.872370e-01 1.794527e+04
6.638383e-04 4.464568e-04 8.597583e-01 5.587461e+03
6.056522e-06 2.743530e-04 2.992960e-01 -1.655863e+03
1.616472e-04 9.971274e-04 9.116625e-01 -1.918841e+04
5.491851e-04 4.267551e-04 7.564223e-01 7.432841e+03
6.922033e-04 4.519356e-04 8.068577e-01 -7.872412e+03
6.523093e-04 1.644602e-04 2.782649e-02 1.210257e+06
2.250450e-04 7.950147e-04 9.631823e-01 2.098000e+04
7.124670e-04 6.939885e-04 7.294043e-01 2.379557e+04
2.380118e-04 2.215488e-04 3.117036e-01 5.711467e+03
3.260743e-04 8.329866e-05 8.311007e-01 4.044170e+03
7.467449e-04 6.808188e-04 2.887060e-01 7.214275e+04
6.499833e-04 6.548567e-04 8.740263e-01 8.623463e+03
8.493742e-04 2.739863e-04 1.214546e-01 1.563920e+05
6.579553e-04 9.509127e-04 7.066491e-01 6.471128e+03
5.687403e-04 1.519068e-04 5.452915e-01 2.374968e+04
9.458109e-05 4.329025e-04 1.055691e-01 3.819607e+04
3.683481e-04 9.436723e-04 2.494749e-01 5.333587e+04
2.659372e-04 4.203076e-04 2.228000e-02 2.003842e+06
2.447457e-04 6.388874e-04 4.740803e-01 1.087773e+04
9.730375e-04 3.981968e-04 3.082526e-01 2.325466e+04
3.937046e-04 2.749410e-04 6.023739e-01 -7.601598e+03
8.921545e-04 9.839937e-04 3.042654e-01 7.211188e+04
6.315075e-04 4.099247e-04 3.069199e-01 7.527145e+03
7.950165e-04 8.942051e-04 7.457613e-01 4.572391e+04
5.031345e-04 2.307247e-04 5.766141e-02 3.353320e+05
5.773270e-04 2.138916e-04 9.038660e-01 3.229816e+04
4.930252e-04 3.210295e-05 8.537412e-01 -1.950702e+04
1.960477e-04 6.520152e-04 6.711266e-01 3.699331e+03
7.227297e-04 3.691578e-04 5.972894e-01 -1.411666e+04
2.814916e-04 8.644939e-04 8.933795e-01 -8.467404e+03
2.529165e-05 4.737367e-04 1.934769e-01 -1.191458e+04
6.458268e-04 9.682252e-04 8.817947e-02 7.429360e+05
1.779336e-04 1.863400e-04 2.471151e-01 -1.502530e+03
9.405181e-04 8.687545e-04 7.966325e-01 2.878747e+04
9.539746e-04 7.768203e-04 4.432356e-02 3.400889e+06
9.149495e-04 7.711509e-04 5.869788e-01 5.552416e+04
3.707885e-04 8.449384e-04 9.954831e-01 -2.099342e+04
1.644116e-05 7.612630e-04 8.571391e-01 2.044084e+04
9.283902e-04 6.265941e-04 5.262312e-01 3.735575e+04
4.287560e-04 1.321136e-04 7.300450e-02 7.986501e+04
9.666882e-04 3.349365e-05 8.330598e-01 1.664550e+04
9.636564e-04 9.209270e-04 6.029887e-01 2.735831e+04
8.531564e-04 6.170337e-04 1.237837e-01 3.052014e+05
2.951544e-04 7.967408e-04 1.029187e-01 1.863148e+05
3.857126e-04 4.820408e-04 9.105306e-01 -9.569549e+03
8.512855e-04 1.181909e-04 6.725083e-01 3.502479e+04
3.176051e-04 1.260606e-04 8.309939e-01 5.322327e+02
1.703233e-04 6.858797e-04 8.801891e-01 1.395660e+04
5.572445e-04 4.308756e-04 5.760546e-01 -6.237555e+03
9.362186e-04 2.013242e-04 5.222719e-01 -6.352208e+03
6.963338e-04 4.921030e-04 4.361231e-01 3.362828e+04
5.704911e-04 6.514473e-05 3.237771e-01 -1.855612e+04
9.807932e-05 5.823894e-04 4.402500e-01 -4.040143e+03
6.153922e-04 2.697244e-04 7.761409e-01 3.025362e+03
9.900638e-04 7.977615e-04 6.059042e-01 2.113575e+04
1.409439e-04 3.110516e-04 8.935981e-01 -2.391822e+03
5.188113e-04 4.557649e-04 4.489462e-01 1.692393e+04
8.774957e-04 1.260892e-05 6.110187e-01 1.142912e+04
7.410278e-04 7.337444e-05 6.349945e-01 1.304812e+04
6.973187e-04 3.931011e-04 5.957802e-01 -8.939814e+03
7.027816e-04 4.804589e-04 7.056074e-01 1.518849e+03
3.601317e-04 6.004205e-04 2.450591e-01 5.161841e+04
2.942983e-04 2.923709e-04 5.172401e-01 1.730512e+04
8.095518e-04 6.952869e-04 1.131826e-01 3.728928e+05
8.103033e-04 8.602623e-04 3.906662e-01 4.672345e+04
8.672052e-04 7.800711e-04 4.927904e-01 -6.828190e+03
9.133273e-04 4.057921e-05 6.557020e-01 1.531130e+03
5.118311e-04 4.810264e-04 9.510257e-01 3.302241e+04
5.020148e-04 1.058252e-04 6.046446e-01 -1.396527e+04
7.984969e-04 2.428030e-04 7.461580e-01 -1.031132e+04
6.503140e-04 9.866759e-04 5.112034e-01 3.438283e+04
7.022649e-04 1.433530e-04 6.377630e-01 -2.263120e+04
7.959969e-04 4.993893e-04 8.022289e-02 5.450876e+05
8.901153e-04 6.185376e-04 2.618477e-01 8.179895e+04
3.386572e-04 7.027625e-04 3.682346e-01 5.559927e+03
3.762074e-04 5.600890e-04 4.777684e-01 4.496936e+03
9.488796e-05 1.076108e-05 5.519226e-02 1.500318e+04
5.787019e-04 3.271348e-04 1.486239e-01 8.384012e+04
3.690633e-05 5.181939e-04 2.840462e-01 6.429709e+03
4.661324e-04 8.877863e-05 9.718174e-01 -5.069729e+03
5.431020e-04 3.512763e-04 3.380335e-01 2.097175e+04
2.872547e-04 3.416991e-05 4.872206e-01 -1.621752e+03
5.912424e-04 7.949992e-05 2.041367e-01 1.751605e+04
3.146975e-05 3.975264e-04 6.146723e-01 -7.708477e+03
3.831084e-05 1.335830e-04 2.878764e-01 -2.386232e+03
8.227780e-04 5.679733e-04 2.149227e-01 7.500131e+04
3.608305e-04 6.897755e-04 5.214069e-01 7.666314e+03
1.279335e-04 8.007861e-04 1.545074e-02 3.844929e+06
5.227210e-04 2.009501e-04 1.758739e-02 3.034968e+06
7.702236e-04 1.683151e-04 2.268781e-01 2.680930e+04
2.166052e-04 1.054633e-04 4.635415e-02 9.900431e+04
6.232676e-04 6.367938e-04 1.169455e-01 2.735082e+05
8.626212e-05 7.067693e-04 3.454720e-01 -2.353612e+03
5.263004e-05 3.255456e-05 8.045598e-01 6.597994e+03
5.318233e-04 9.362760e-04 5.763282e-01 2.235092e+04
5.410945e-04 5.291931e-05 5.175410e-01 8.126891e+03
6.377925e-04 5.417550e-04 3.005539e-01 2.108500e+04
7.263652e-04 7.093515e-04 9.324362e-01 7.734095e+03
